seed,epoch,train_loss,val_rmse,val_mae,val_corr,lr
42,45,0.8670750791611879,1.0034750699996948,0.6041739583015442,0.07530424743890762,1.4649630951960416e-05
42,46,0.866552397608757,1.0034856796264648,0.6047739386558533,0.07434102147817612,1.298459969278006e-05
42,47,0.8642546113418497,1.0031614303588867,0.6043959259986877,0.07609821856021881,1.1682711180774572e-05
42,48,0.8625446966160899,1.0030370950698853,0.6043963432312012,0.07514476031064987,1.0749103375124612e-05
42,49,0.8600454634946325,1.0033392906188965,0.6041103601455688,0.0753634050488472,1.0187460799314202e-05
42,50,0.9472209072631338,1.0031572580337524,0.608729362487793,0.06988383084535599,1e-05
43,1,1.004760897030001,1.007110595703125,0.6107601523399353,0.031648557633161545,0.00019981253920068581
43,2,0.9869342673084011,1.0033693313598633,0.6096431016921997,0.0422603078186512,0.0001992508966248754
43,3,0.9807675532672716,1.0018399953842163,0.6057425737380981,0.04789251461625099,0.00019831728881922545
43,4,0.9752350643925045,1.0015630722045898,0.6068944931030273,0.04658905044198036,0.00019701540030721995
43,5,0.9702112480350162,1.0009808540344238,0.6041040420532227,0.055794984102249146,0.00019535036904803958
43,6,0.9659454388462979,1.0005686283111572,0.6040003895759583,0.0570344440639019,0.00019332876615938386
43,7,0.963466398741888,1.001611351966858,0.6032517552375793,0.057467687875032425,0.00019095856998427185
43,8,0.9593144571003707,0.9997904896736145,0.6038421988487244,0.06153770908713341,0.000188249134604167
43,9,0.9570692777633667,0.9990237951278687,0.6021669507026672,0.06768103688955307,0.00018521115292269142
43,10,0.9544193472551263,0.9995802640914917,0.6018028259277344,0.06346582621335983,0.00018185661446562
43,11,0.951747318972712,0.9994761347770691,0.6027202606201172,0.06700517237186432,0.00017819875806369996
43,12,0.9475479028795076,0.9994582533836365,0.6002522110939026,0.0643826574087143,0.00017425201960503408
43,13,0.9453308342591576,0.9996073246002197,0.6013873219490051,0.06835846602916718,0.0001700319750632254
43,14,0.9407975835644681,0.9986709952354431,0.5993231534957886,0.07258305698633194,0.0001655552790261255
43,15,0.9398609788521476,0.9983488321304321,0.6003459692001343,0.0738031417131424,0.00016083959896778495
43,16,0.9373450149660525,1.0003811120986938,0.6020395159721375,0.07186903059482574,0.00015590354552300466
43,17,0.9356186312177907,0.9984403848648071,0.6001605987548828,0.07314644008874893,0.00015076659903966294
43,18,0.9315372057583021,0.9991795420646667,0.603714108467102,0.07618439942598343,0.0001454490326986819
43,19,0.9288577255995377,0.9981369376182556,0.6002069711685181,0.07745617628097534,0.0001399718325050444
43,20,0.928110759543336,0.9991949796676636,0.6021080017089844,0.07485900074243546,0.00013435661446561999
43,21,0.9242842294599699,0.9994456171989441,0.5999307036399841,0.07565660029649734,0.0001286255392806612
43,22,0.921363493670588,1.0000131130218506,0.600740373134613,0.07396788150072098,0.00012280122488564387
43,23,0.9178888778323713,1.000174641609192,0.6016474962234497,0.0727790892124176,0.00011690665718860895
43,24,0.916497717085092,0.9993443489074707,0.6028859615325928,0.07760244607925415,0.0001109650993552848
43,25,0.9125253065772678,0.9995397925376892,0.6010217070579529,0.07647796720266342,0.00010500000000000002
43,26,0.9095594461845316,0.9996887445449829,0.599950909614563,0.07508595287799835,9.903490064471525e-05
43,27,0.9062399954899497,1.0009803771972656,0.6017841100692749,0.07529129087924957,9.309334281139112e-05
43,28,0.9044568622889726,1.0002248287200928,0.6035563349723816,0.07435300201177597,8.719877511435618e-05
43,29,0.9007094619066819,1.0007199048995972,0.6025167107582092,0.07714679837226868,8.13744607193388e-05
43,30,0.8994935601949692,1.0003021955490112,0.6019289493560791,0.07710902392864227,7.564338553438004e-05
43,31,0.895831347807594,1.0003920793533325,0.6021448373794556,0.075774185359478,7.002816749495564e-05
43,32,0.8939759070458619,1.0026775598526,0.6030740141868591,0.07220922410488129,6.455096730131812e-05
43,33,0.8912473787432131,1.001425862312317,0.603908896446228,0.07632684707641602,5.923340096033705e-05
43,34,0.8888806428598321,1.002976417541504,0.6039770245552063,0.07323053479194641,5.409645447699531e-05
43,35,0.8860625436772471,1.002173662185669,0.602033793926239,0.07628381252288818,4.916040103221507e-05
43,36,0.884841047551321,1.001246690750122,0.6035359501838684,0.07738379389047623,4.444472097387448e-05
43,37,0.8832166337448618,1.0022271871566772,0.6036025285720825,0.0771767720580101,3.996802493677458e-05
43,38,0.8792480236810186,1.002488374710083,0.603036105632782,0.07600036263465881,3.574798039496593e-05
43,39,0.8772888475138209,1.0022461414337158,0.6049028038978577,0.07670881599187851,3.180124193630004e-05
43,40,0.8749539994675181,1.0025779008865356,0.6052837371826172,0.07556334882974625,2.8143385534380006e-05
43,41,0.8739093872516052,1.002295732498169,0.6046529412269592,0.07605800032615662,2.4788847077308593e-05
43,42,0.8709017381719921,1.0021253824234009,0.6045722961425781,0.07629414647817612,2.1750865395832963e-05
43,43,0.8683071285486221,1.0026065111160278,0.6033738851547241,0.07604572921991348,1.9041430015728164e-05
43,44,0.8667277032914369,1.0031436681747437,0.6050912141799927,0.07622428238391876,1.6671233840616125e-05
43,45,0.8651440726674121,1.0030916929244995,0.6051463484764099,0.07556561380624771,1.4649630951960416e-05
43,46,0.8639445136422697,1.0029436349868774,0.605093240737915,0.07565241307020187,1.298459969278006e-05
43,47,0.8620520700579104,1.003456711769104,0.6047307252883911,0.07518395036458969,1.1682711180774572e-05
43,48,0.8607755711545115,1.0033117532730103,0.6053330302238464,0.07521312683820724,1.0749103375124612e-05
43,49,0.8586567601431971,1.00316321849823,0.6049119234085083,0.07559818029403687,1.0187460799314202e-05
43,50,0.9470920523871547,1.003248929977417,0.6053770184516907,0.07145354896783829,1e-05
44,1,1.0067198542149172,1.007259726524353,0.61858731508255,0.037100885063409805,0.00019981253920068581
44,2,0.9868161036916401,1.0063215494155884,0.613599419593811,0.03735588490962982,0.0001992508966248754
44,3,0.9800755809182706,1.0022989511489868,0.6083131432533264,0.04680490493774414,0.00019831728881922545
44,4,0.9749378432398257,1.0025850534439087,0.6064410209655762,0.04686925187706947,0.00019701540030721995
44,5,0.9706258093533309,1.000705361366272,0.6047226786613464,0.05371168255805969,0.00019535036904803958
44,6,0.9671238505322001,0.9995675683021545,0.6034613251686096,0.06100795790553093,0.00019332876615938386
44,7,0.9626641785321028,1.0000203847885132,0.6034469604492188,0.059788480401039124,0.00019095856998427185
44,8,0.9608777133019074,0.9992358088493347,0.6005585789680481,0.0646088570356369,0.000188249134604167
44,9,0.9571148889220279,0.9991397857666016,0.6024291515350342,0.06685306131839752,0.00018521115292269142
44,10,0.9537488481272822,1.0004072189331055,0.6022807955741882,0.06363596767187119,0.00018185661446562
44,11,0.9498577999032062,1.0007003545761108,0.6028115749359131,0.06779602915048599,0.00017819875806369996
44,12,0.9461925619322321,0.9986314177513123,0.5998634696006775,0.07275077700614929,0.00017425201960503408
44,13,0.9443221778973289,0.9983063340187073,0.5999687910079956,0.074178546667099,0.0001700319750632254
44,14,0.9428675809632177,0.9993324279785156,0.6023815274238586,0.07352778315544128,0.0001655552790261255
44,15,0.9394469896088475,0.9993434548377991,0.6001259088516235,0.07296956330537796,0.00016083959896778495
44,16,0.9351660181646761,1.0011519193649292,0.6019731760025024,0.07448752224445343,0.00015590354552300466
44,17,0.9342576388431632,0.9997543096542358,0.5997242331504822,0.07245144993066788,0.00015076659903966294
44,18,0.930934348832006,0.999599277973175,0.6016826033592224,0.07589593529701233,0.0001454490326986819
44,19,0.9287579564944558,0.998630940914154,0.6010621786117554,0.07561952620744705,0.0001399718325050444
44,20,0.9260184576977855,0.9991790652275085,0.6011592745780945,0.07612942159175873,0.00013435661446561999
44,21,0.9229382561600726,0.9990280270576477,0.599888801574707,0.07783618569374084,0.0001286255392806612
44,22,0.9201295077800751,0.9996566772460938,0.6017003655433655,0.07931272685527802,0.00012280122488564387
44,23,0.9180292526017064,0.9993990063667297,0.6023244857788086,0.0773879885673523,0.00011690665718860895
44,24,0.9146653634050618,0.9992403984069824,0.6017200350761414,0.07719656825065613,0.0001109650993552848
44,25,0.9107572779707287,1.0005865097045898,0.6026939749717712,0.07771197706460953,0.00010500000000000002
44,26,0.909734374155169,1.0009928941726685,0.6024206876754761,0.07387255132198334,9.903490064471525e-05
44,27,0.9049443038909332,1.0006487369537354,0.6035056114196777,0.07787981629371643,9.309334281139112e-05
44,28,0.903176732685255,1.000165343284607,0.6038976311683655,0.07636728882789612,8.719877511435618e-05
44,29,0.8995274745899698,1.0020201206207275,0.6033669710159302,0.07580264657735825,8.13744607193388e-05
44,30,0.897486071223798,1.000481128692627,0.6010940670967102,0.07808800041675568,7.564338553438004e-05
44,31,0.894551901065785,1.000535488128662,0.6009075045585632,0.07754955440759659,7.002816749495564e-05
44,32,0.8922280947799268,1.0018960237503052,0.602999746799469,0.0745484009385109,6.455096730131812e-05
44,33,0.8900672916484915,1.0017606019973755,0.6016523241996765,0.07619012147188187,5.923340096033705e-05
44,34,0.8873336749232333,1.0029680728912354,0.6026269197463989,0.0742206946015358,5.409645447699531e-05
44,35,0.8833620645429777,1.0020166635513306,0.6038939952850342,0.07679257541894913,4.916040103221507e-05
44,36,0.8813836619905804,1.0029630661010742,0.6034463047981262,0.07409167289733887,4.444472097387448e-05
44,37,0.880307792969372,1.0015127658843994,0.6014951467514038,0.07715913653373718,3.996802493677458e-05
44,38,0.8771954159373823,1.0023795366287231,0.6024125814437866,0.07477348297834396,3.574798039496593e-05
44,39,0.8746295914701794,1.0022459030151367,0.6021574139595032,0.07611379772424698,3.180124193630004e-05
44,40,0.8724287877912107,1.0028868913650513,0.6038627028465271,0.07480834424495697,2.8143385534380006e-05
44,41,0.8703849211983059,1.0032001733779907,0.6033971309661865,0.07395516335964203,2.4788847077308593e-05
44,42,0.8690397331248159,1.00283682346344,0.6028719544410706,0.07519441843032837,2.1750865395832963e-05
44,43,0.8670827435410541,1.0033729076385498,0.6031011343002319,0.07493997365236282,1.9041430015728164e-05
44,44,0.8651217850654022,1.0036238431930542,0.6043968200683594,0.07470499724149704,1.6671233840616125e-05
44,45,0.8640728793714357,1.0036085844039917,0.6034823656082153,0.07524941861629486,1.4649630951960416e-05
44,46,0.8612923453683439,1.003538966178894,0.6036535501480103,0.07461883872747421,1.298459969278006e-05
44,47,0.859905300580937,1.0039600133895874,0.6042383909225464,0.07443296909332275,1.1682711180774572e-05
44,48,0.8588811353496884,1.0034048557281494,0.6033848524093628,0.07548556476831436,1.0749103375124612e-05
44,49,0.8571925053130025,1.0039489269256592,0.6037503480911255,0.07488182187080383,1.0187460799314202e-05
44,50,0.938788577914238,1.002335548400879,0.6020670533180237,0.07196202874183655,1e-05
45,1,1.0100583609031595,1.004470944404602,0.6077756285667419,0.026956068351864815,0.00019981253920068581
45,2,0.9854281130044357,1.003273367881775,0.604223370552063,0.03788071870803833,0.0001992508966248754
45,3,0.9784284460803737,1.0014735460281372,0.6013355255126953,0.046131681650877,0.00019831728881922545
45,4,0.974185933885367,1.0001304149627686,0.6008428335189819,0.05038628354668617,0.00019701540030721995
45,5,0.9703251473281694,1.0010898113250732,0.6037548184394836,0.05019034445285797,0.00019535036904803958
45,6,0.9660681401905806,0.9998582601547241,0.6009262204170227,0.05779584124684334,0.00019332876615938386
45,7,0.9620658606290817,0.9992904663085938,0.6007450222969055,0.05791890248656273,0.00019095856998427185
45,8,0.9583577993123428,0.999127209186554,0.5997299551963806,0.0618877075612545,0.000188249134604167
45,9,0.9559245893488759,1.0001169443130493,0.599370539188385,0.05994312837719917,0.00018521115292269142
45,10,0.9546463735725569,0.9994543790817261,0.5989784002304077,0.06507468223571777,0.00018185661446562
45,11,0.9505640864372253,0.9991403818130493,0.5999528765678406,0.0670604556798935,0.00017819875806369996
45,12,0.9487331723389418,1.000030517578125,0.5992370843887329,0.06391450017690659,0.00017425201960503408
45,13,0.9460052251815796,0.9986317753791809,0.5996582508087158,0.0681355744600296,0.0001700319750632254
45,14,0.9423065211461938,0.9988561272621155,0.5983002185821533,0.06878204643726349,0.0001655552790261255
45,15,0.9390602047028749,0.9981299638748169,0.5981504321098328,0.07229526340961456,0.00016083959896778495
45,16,0.9360637075227239,0.9994896054267883,0.5995694398880005,0.06797430664300919,0.00015590354552300466
45,17,0.9345808748317801,0.9985163807868958,0.598544180393219,0.07333290576934814,0.00015076659903966294
45,18,0.9322337391583816,0.9995146989822388,0.5995951294898987,0.0757545605301857,0.0001454490326986819
45,19,0.9280398190021515,0.9997121691703796,0.602033793926239,0.07184886187314987,0.0001399718325050444
45,20,0.9272511640320653,0.999441385269165,0.5986568927764893,0.07261265069246292,0.00013435661446561999
45,21,0.9244172922942949,1.0002152919769287,0.598257303237915,0.07173937559127808,0.0001286255392806612
45,22,0.9213777508424676,1.0000654458999634,0.6001511812210083,0.07154857367277145,0.00012280122488564387
45,23,0.9172869337641675,0.9997647404670715,0.5993630290031433,0.07419367134571075,0.00011690665718860895
45,24,0.9142831544513288,1.0015296936035156,0.6008542776107788,0.06675738096237183,0.0001109650993552848
45,25,0.9113900395839111,1.001218557357788,0.600670576095581,0.07037638127803802,0.00010500000000000002
45,26,0.9102282997058786,1.0010823011398315,0.6004016399383545,0.07104424387216568,9.903490064471525e-05
45,27,0.907035108493722,1.000739574432373,0.6038137674331665,0.07145898789167404,9.309334281139112e-05
45,28,0.9029680963443674,1.0001144409179688,0.6004847884178162,0.07630230486392975,8.719877511435618e-05
45,29,0.8994847587917162,1.0002529621124268,0.6009315252304077,0.07566243410110474,8.13744607193388e-05
45,30,0.8982503647389619,1.0002856254577637,0.6020655035972595,0.07553581148386002,7.564338553438004e-05
45,31,0.8942544518605523,1.0009987354278564,0.6012226939201355,0.07319256663322449,7.002816749495564e-05
45,32,0.8921594438345536,1.0010863542556763,0.6012123227119446,0.07478103041648865,6.455096730131812e-05
45,33,0.8900398825821669,1.0013015270233154,0.6028857827186584,0.07220669835805893,5.923340096033705e-05
45,34,0.885944959262143,1.0012013912200928,0.6019352674484253,0.07435818761587143,5.409645447699531e-05
45,35,0.8846205136050349,1.0018303394317627,0.6033941507339478,0.07577074319124222,4.916040103221507e-05
45,36,0.8827664269053418,1.0005799531936646,0.6015770435333252,0.07614794373512268,4.444472097387448e-05
45,37,0.8792370084835135,1.00264310836792,0.6034649610519409,0.07375667989253998,3.996802493677458e-05
45,38,0.8784186405980069,1.0021002292633057,0.603239893913269,0.07377667725086212,3.574798039496593e-05
45,39,0.8746113103369008,1.002166986465454,0.6026904582977295,0.07168597728013992,3.180124193630004e-05
45,40,0.8725683974183124,1.0022679567337036,0.601772129535675,0.07334308326244354,2.8143385534380006e-05
45,41,0.8697123294291289,1.002304196357727,0.6023019552230835,0.073878213763237,2.4788847077308593e-05
45,42,0.8681879361038622,1.0035176277160645,0.6030045747756958,0.0707402303814888,2.1750865395832963e-05
45,43,0.8661731235359026,1.002426028251648,0.6028663516044617,0.07260436564683914,1.9041430015728164e-05
45,44,0.8653668638156808,1.00260591506958,0.6029976010322571,0.07269135117530823,1.6671233840616125e-05
45,45,0.863705320202786,1.0026849508285522,0.6026569604873657,0.0726921334862709,1.4649630951960416e-05
45,46,0.861888895864072,1.0028128623962402,0.6041743159294128,0.07318635284900665,1.298459969278006e-05
45,47,0.860072154065837,1.00315260887146,0.6032114028930664,0.07304226607084274,1.1682711180774572e-05
45,48,0.8584154164013655,1.0030277967453003,0.6033532619476318,0.07249464094638824,1.0749103375124612e-05
45,49,0.8573548819707788,1.0031414031982422,0.603856086730957,0.07281384617090225,1.0187460799314202e-05
45,50,0.9457762474599092,1.0016982555389404,0.6014570593833923,0.0692736953496933,1e-05
46,1,1.0119109827539194,1.006584882736206,0.6145743727684021,0.028325561434030533,0.00019981253920068581
46,2,0.9890612804371378,1.0038914680480957,0.6087142825126648,0.04027313366532326,0.0001992508966248754
46,3,0.9811087153528047,1.0019917488098145,0.607388436794281,0.04793567582964897,0.00019831728881922545
46,4,0.9746569265489993,1.0011698007583618,0.6051742434501648,0.05259019136428833,0.00019701540030721995
46,5,0.9721002999855124,1.0009102821350098,0.6044669151306152,0.05566699802875519,0.00019535036904803958
46,6,0.9673081280096717,1.0001593828201294,0.602243185043335,0.05771880969405174,0.00019332876615938386
46,7,0.963750333889671,0.9998157024383545,0.6018563508987427,0.0597509890794754,0.00019095856998427185
46,8,0.9597274667542913,0.9993122220039368,0.6004405617713928,0.06279782950878143,0.000188249134604167
46,9,0.959746752096259,0.998772919178009,0.6002449989318848,0.06654567271471024,0.00018521115292269142
46,10,0.9527761217044748,0.9987207651138306,0.6011735200881958,0.06630199402570724,0.00018185661446562
46,11,0.9521397112504296,0.9988653063774109,0.6009300947189331,0.06686118245124817,0.00017819875806369996
46,12,0.9472123494614726,0.9993482232093811,0.6015909314155579,0.06732813268899918,0.00017425201960503408
46,13,0.944655435240787,0.998238205909729,0.5983937978744507,0.07060153782367706,0.0001700319750632254
46,14,0.9428156115438627,0.9984254240989685,0.60003662109375,0.0732417032122612,0.0001655552790261255
46,15,0.9394853290008462,1.0001299381256104,0.601954460144043,0.06944439560174942,0.00016083959896778495
46,16,0.9373192217039026,0.9996157288551331,0.6022404432296753,0.06975633651018143,0.00015590354552300466
46,17,0.9331337751253791,1.0006378889083862,0.6005540490150452,0.06759992241859436,0.00015076659903966294
46,18,0.931643879931906,0.9997043013572693,0.6003358364105225,0.07085054367780685,0.0001454490326986819
46,19,0.9293794884629871,0.9990324974060059,0.6004929542541504,0.07364322990179062,0.0001399718325050444
46,20,0.9253791343906651,0.9993553161621094,0.6008885502815247,0.07221566140651703,0.00013435661446561999
46,21,0.9244022259245748,0.9988633990287781,0.5996410846710205,0.0736994817852974,0.0001286255392806612
46,22,0.9200417412363965,0.9997885823249817,0.6014953851699829,0.07149747759103775,0.00012280122488564387
46,23,0.9181571304798126,0.9991843700408936,0.5989416837692261,0.0727260634303093,0.00011690665718860895
46,24,0.9157375460085662,0.9994156956672668,0.6003678441047668,0.07378295063972473,0.0001109650993552848
46,25,0.9116073814423188,1.000962734222412,0.6029148697853088,0.07261110842227936,0.00010500000000000002
46,26,0.9085765215365783,1.0006991624832153,0.6012755036354065,0.07504468411207199,9.903490064471525e-05
46,27,0.9051616554674895,1.0011531114578247,0.6018898487091064,0.07248472422361374,9.309334281139112e-05
46,28,0.9037602258765179,1.0003232955932617,0.6012271046638489,0.07515471428632736,8.719877511435618e-05
46,29,0.9019171491913174,1.0003868341445923,0.6005623936653137,0.07361601293087006,8.13744607193388e-05
46,30,0.8981635751931564,1.001914143562317,0.603274405002594,0.07045585662126541,7.564338553438004e-05
46,31,0.8953085489895033,1.0023638010025024,0.6028999090194702,0.0711246058344841,7.002816749495564e-05
46,32,0.8925274461507797,1.001996636390686,0.6025040149688721,0.07324355095624924,6.455096730131812e-05
46,33,0.8890224876611129,1.0016262531280518,0.6008300185203552,0.07400283962488174,5.923340096033705e-05
46,34,0.8881283622720967,1.00138521194458,0.6012514233589172,0.07525039464235306,5.409645447699531e-05
46,35,0.8843944746515026,1.0016549825668335,0.6035131812095642,0.07343126833438873,4.916040103221507e-05
46,36,0.8820514594731124,1.0019750595092773,0.6021044850349426,0.07101013511419296,4.444472097387448e-05
46,37,0.8788767897564432,1.0014210939407349,0.6015487313270569,0.07341122627258301,3.996802493677458e-05
46,38,0.8776950136474941,1.0020198822021484,0.6019068956375122,0.07277099043130875,3.574798039496593e-05
46,39,0.8753892604423605,1.0024266242980957,0.6031703948974609,0.07133515179157257,3.180124193630004e-05
46,40,0.8754391151925792,1.0028996467590332,0.6039102077484131,0.07161068916320801,2.8143385534380006e-05
46,41,0.8724077071832574,1.002830147743225,0.6023076772689819,0.07310090959072113,2.4788847077308593e-05
46,42,0.8689471327740214,1.0031261444091797,0.6041015982627869,0.07172076404094696,2.1750865395832963e-05
46,43,0.8682324102391368,1.0030484199523926,0.6025068163871765,0.0726456567645073,1.9041430015728164e-05
46,44,0.8669020093005636,1.002747893333435,0.603118360042572,0.07285411655902863,1.6671233840616125e-05
46,45,0.864092407019242,1.0029804706573486,0.6031960248947144,0.07315327227115631,1.4649630951960416e-05
46,46,0.8620792031288147,1.0029757022857666,0.6034449934959412,0.07333648204803467,1.298459969278006e-05
46,47,0.8606176816898844,1.0031064748764038,0.6031789183616638,0.07277655601501465,1.1682711180774572e-05
46,48,0.8588837754467259,1.0034908056259155,0.6036952137947083,0.07242271304130554,1.0749103375124612e-05
46,49,0.8579543679952621,1.0034127235412598,0.6031571626663208,0.07132373005151749,1.0187460799314202e-05
46,50,0.9474392857240594,1.0015052556991577,0.6009501218795776,0.06650997698307037,1e-05
47,1,1.0132589975129003,1.0034595727920532,0.6077389121055603,0.0356946662068367,0.00019981253920068581
47,2,0.9864032087118729,1.0060670375823975,0.6095449328422546,0.03827597573399544,0.0001992508966248754
47,3,0.9799969798844793,1.002204179763794,0.603516161441803,0.04496917128562927,0.00019831728881922545
47,4,0.9755281456138777,1.000105857849121,0.6035348773002625,0.05162351578474045,0.00019701540030721995
47,5,0.9703372548455778,0.9997038245201111,0.6011810898780823,0.05643095076084137,0.00019535036904803958
47,6,0.9666452867829282,0.9992886781692505,0.6024774312973022,0.06172983720898628,0.00019332876615938386
47,7,0.9631032023740851,0.9994181990623474,0.6016898155212402,0.06268533319234848,0.00019095856998427185
47,8,0.9594752127709596,0.9989520907402039,0.6009672284126282,0.06741246581077576,0.000188249134604167
47,9,0.95735263047011,0.9986061453819275,0.6018122434616089,0.06770167499780655,0.00018521115292269142
47,10,0.9548419999039691,0.9984632134437561,0.6002604365348816,0.07061386108398438,0.00018185661446562
47,11,0.9503194728623265,0.998505711555481,0.5978260040283203,0.07108916342258453,0.00017819875806369996
47,12,0.9491587566292804,0.9993601441383362,0.6014559268951416,0.06559441983699799,0.00017425201960503408
47,13,0.9464029566101406,0.9990440011024475,0.5992893576622009,0.06941967457532883,0.0001700319750632254
47,14,0.9427593661391217,0.998603343963623,0.5985671281814575,0.07054684311151505,0.0001655552790261255
47,15,0.940441778820494,0.9993043541908264,0.6006227135658264,0.07374507933855057,0.00016083959896778495
47,16,0.9371410491673843,0.9979071021080017,0.5992660522460938,0.07442742586135864,0.00015590354552300466
47,17,0.9359189323757006,0.9978759288787842,0.599047064781189,0.07714425772428513,0.00015076659903966294
47,18,0.9320000261068344,0.998515248298645,0.5992223620414734,0.07526038587093353,0.0001454490326986819
47,19,0.9280406761428585,0.9982631206512451,0.5994616746902466,0.07762382924556732,0.0001399718325050444
47,20,0.9267764843028524,0.999098539352417,0.5996899008750916,0.07739661633968353,0.00013435661446561999
47,21,0.9235488059728042,0.9990267753601074,0.6003108620643616,0.0782947689294815,0.0001286255392806612
47,22,0.9218739595102228,0.999925971031189,0.6013360023498535,0.07360523194074631,0.00012280122488564387
47,23,0.9172043029380881,0.9984756112098694,0.5980658531188965,0.07791977375745773,0.00011690665718860895
47,24,0.9154938550099082,0.9986119270324707,0.6002810597419739,0.07899414002895355,0.0001109650993552848
47,25,0.9131707309380822,0.9995871186256409,0.5983372330665588,0.0770881175994873,0.00010500000000000002
47,26,0.91004996649597,0.9983147382736206,0.59919273853302,0.07940363883972168,9.903490064471525e-05
47,27,0.9064007608786874,1.0017013549804688,0.6005737781524658,0.07410746067762375,9.309334281139112e-05
47,28,0.9052682480086451,1.0004403591156006,0.6003832817077637,0.0774548128247261,8.719877511435618e-05
