날짜,시가,고가,저가,종가,거래량,predictable
2016-11-01,210413.0,210413.0,210413.0,210413.0,50617.0,1
2016-11-02,203995.0,203995.0,203995.0,203995.0,93504.0,1
2016-11-03,198953.0,198953.0,198953.0,198953.0,62947.0,1
2016-11-04,198494.0,198494.0,198494.0,198494.0,40390.0,1
2016-11-07,201703.0,201703.0,201703.0,201703.0,116370.0,1
2016-11-08,211330.0,211330.0,211330.0,211330.0,59542.0,1
2016-11-09,211789.0,211789.0,211789.0,211789.0,137462.0,1
2016-11-10,212247.0,212247.0,212247.0,212247.0,59783.0,1
2016-11-11,214539.0,214539.0,214539.0,214539.0,52194.0,1
2016-11-14,209496.0,209496.0,209496.0,209496.0,29341.0,1
2016-11-15,209955.0,209955.0,209955.0,209955.0,32693.0,1
2016-11-16,215456.0,215456.0,215456.0,215456.0,24642.0,1
2016-11-17,211789.0,211789.0,211789.0,211789.0,23016.0,1
2016-11-18,210872.0,210872.0,210872.0,210872.0,23831.0,1
2016-11-21,209038.0,209038.0,209038.0,209038.0,37139.0,1
2016-11-22,208121.0,208121.0,208121.0,208121.0,32498.0,1
2016-11-23,207204.0,207204.0,207204.0,207204.0,71313.0,1
2016-11-24,209496.0,209496.0,209496.0,209496.0,42785.0,1
2016-11-25,202620.0,202620.0,202620.0,202620.0,27461.0,1
2016-11-28,201703.0,201703.0,201703.0,201703.0,55811.0,1
2016-11-29,201703.0,201703.0,201703.0,201703.0,63302.0,1
2016-11-30,200787.0,200787.0,200787.0,200787.0,64764.0,1
2016-12-01,197578.0,197578.0,197578.0,197578.0,44702.0,1
2016-12-02,192535.0,192535.0,192535.0,192535.0,162782.0,1
2016-12-05,192535.0,192535.0,192535.0,192535.0,22638.0,1
2016-12-06,194827.0,194827.0,194827.0,194827.0,44287.0,1
2016-12-07,195744.0,195744.0,195744.0,195744.0,75525.0,1
2016-12-08,205371.0,205371.0,205371.0,205371.0,47615.0,1
2016-12-09,202162.0,202162.0,202162.0,202162.0,52003.0,1
2016-12-12,206288.0,206288.0,206288.0,206288.0,39704.0,1
2016-12-13,203537.0,203537.0,203537.0,203537.0,38860.0,1
2016-12-14,203537.0,203537.0,203537.0,203537.0,30527.0,1
2016-12-15,201245.0,201245.0,201245.0,201245.0,75276.0,1
2016-12-16,208580.0,208580.0,208580.0,208580.0,52567.0,1
2016-12-19,209496.0,209496.0,209496.0,209496.0,62221.0,1
2016-12-20,205371.0,205371.0,205371.0,205371.0,30995.0,1
2016-12-21,204454.0,204454.0,204454.0,204454.0,29200.0,1
2016-12-22,202162.0,202162.0,202162.0,202162.0,29541.0,1
2016-12-23,202162.0,202162.0,202162.0,202162.0,22020.0,1
2016-12-26,199411.0,199411.0,199411.0,199411.0,38130.0,1
2016-12-27,195286.0,195286.0,195286.0,195286.0,64459.0,1
2016-12-28,202620.0,202620.0,202620.0,202620.0,41452.0,1
2016-12-29,203537.0,203537.0,203537.0,203537.0,17552.0,1
2017-01-02,201703.0,201703.0,201703.0,201703.0,22559.0,1
2017-01-03,198036.0,198036.0,198036.0,198036.0,38509.0,1
2017-01-04,196202.0,196202.0,196202.0,196202.0,77410.0,1
2017-01-05,192993.0,192993.0,192993.0,192993.0,39250.0,1
2017-01-06,194369.0,194369.0,194369.0,194369.0,83227.0,1
2017-01-09,197119.0,197119.0,197119.0,197119.0,45917.0,1
2017-01-10,196202.0,196202.0,196202.0,196202.0,49224.0,1
2017-01-11,192535.0,192535.0,192535.0,192535.0,57010.0,1
2017-01-12,192077.0,192077.0,192077.0,192077.0,32088.0,1
2017-01-13,192077.0,192077.0,192077.0,192077.0,45163.0,1
2017-01-16,197578.0,197578.0,197578.0,197578.0,40991.0,1
2017-01-17,197119.0,197119.0,197119.0,197119.0,33526.0,1
2017-01-18,195744.0,195744.0,195744.0,195744.0,31008.0,1
2017-01-19,197578.0,197578.0,197578.0,197578.0,52269.0,1
2017-01-20,210872.0,210872.0,210872.0,210872.0,253840.0,1
2017-01-23,209038.0,209038.0,209038.0,209038.0,64727.0,1
2017-01-24,206746.0,206746.0,206746.0,206746.0,55260.0,1
2017-01-25,210872.0,210872.0,210872.0,210872.0,33870.0,1
2017-01-26,205829.0,205829.0,205829.0,205829.0,57103.0,1
2017-01-31,208121.0,208121.0,208121.0,208121.0,34806.0,1
2017-02-01,207663.0,207663.0,207663.0,207663.0,36929.0,1
2017-02-02,209496.0,209496.0,209496.0,209496.0,35301.0,1
2017-02-03,207204.0,207204.0,207204.0,207204.0,29194.0,1
2017-02-06,209955.0,209955.0,209955.0,209955.0,32291.0,1
2017-02-07,207663.0,207663.0,207663.0,207663.0,32701.0,1
2017-02-08,207663.0,207663.0,207663.0,207663.0,37122.0,1
2017-02-09,209955.0,209955.0,209955.0,209955.0,44446.0,1
2017-02-10,216373.0,216373.0,216373.0,216373.0,165488.0,1
2017-02-13,224624.0,224624.0,224624.0,224624.0,87383.0,1
2017-02-14,227833.0,227833.0,227833.0,227833.0,76297.0,1
2017-02-15,228750.0,228750.0,228750.0,228750.0,102861.0,1
2017-02-16,234251.0,234251.0,234251.0,234251.0,56102.0,1
2017-02-17,209955.0,209955.0,209955.0,209955.0,2679038.0,1
2017-02-20,221415.0,221415.0,221415.0,221415.0,208040.0,1
2017-02-21,215456.0,215456.0,215456.0,215456.0,159279.0,1
2017-02-22,214539.0,214539.0,214539.0,214539.0,143360.0,1
2017-02-23,217290.0,217290.0,217290.0,217290.0,256381.0,1
2017-02-24,220040.0,220040.0,220040.0,220040.0,189370.0,1
2017-02-27,220957.0,220957.0,220957.0,220957.0,114416.0,1
2017-02-28,211330.0,211330.0,211330.0,211330.0,160537.0,1
2017-03-02,208580.0,208580.0,208580.0,208580.0,407547.0,1
2017-03-03,193452.0,193452.0,193452.0,193452.0,287733.0,1
2017-03-06,191160.0,191160.0,191160.0,191160.0,162341.0,1
2017-03-07,194369.0,194369.0,194369.0,194369.0,94389.0,1
2017-03-08,195286.0,195286.0,195286.0,195286.0,95625.0,1
2017-03-09,192535.0,192535.0,192535.0,192535.0,113761.0,1
2017-03-10,198494.0,198494.0,198494.0,198494.0,170835.0,1
2017-03-13,196661.0,196661.0,196661.0,196661.0,100631.0,1
2017-03-14,200328.0,200328.0,200328.0,200328.0,104395.0,1
2017-03-15,199411.0,199411.0,199411.0,199411.0,149586.0,1
2017-03-16,194827.0,194827.0,194827.0,194827.0,59372.0,1
2017-03-17,196661.0,196661.0,196661.0,196661.0,95826.0,1
2017-03-20,199870.0,199870.0,199870.0,199870.0,116031.0,1
2017-03-21,196661.0,196661.0,196661.0,196661.0,123881.0,1
2017-03-22,193910.0,193910.0,193910.0,193910.0,89998.0,1
2017-03-23,195744.0,195744.0,195744.0,195744.0,108833.0,1
2017-03-24,193910.0,193910.0,193910.0,193910.0,169809.0,1
2017-03-27,196202.0,196202.0,196202.0,196202.0,90248.0,1
2017-03-28,201245.0,201245.0,201245.0,201245.0,94164.0,1
2017-03-29,203995.0,203995.0,203995.0,203995.0,74585.0,1
2017-03-30,199870.0,199870.0,199870.0,199870.0,34733.0,1
2017-03-31,198494.0,198494.0,198494.0,198494.0,72141.0,1
2017-04-03,199411.0,199411.0,199411.0,199411.0,82404.0,1
2017-04-04,200787.0,200787.0,200787.0,200787.0,76772.0,1
2017-04-05,203079.0,203079.0,203079.0,203079.0,68629.0,1
2017-04-06,201245.0,201245.0,201245.0,201245.0,32759.0,1
2017-04-07,200787.0,200787.0,200787.0,200787.0,46387.0,1
2017-04-10,200787.0,200787.0,200787.0,200787.0,71499.0,1
2017-04-11,195744.0,195744.0,195744.0,195744.0,53560.0,1
2017-04-12,195744.0,195744.0,195744.0,195744.0,39550.0,1
2017-04-13,196202.0,196202.0,196202.0,196202.0,46405.0,1
2017-04-14,197119.0,197119.0,197119.0,197119.0,53184.0,1
