날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2016-11-01,46250.0,46550.0,45750.0,46500.0,208764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016-11-02,46350.0,47150.0,46250.0,47000.0,270848.0,2171265000.0,99463200.0,2170409700.0,5219436000.0,2869136100.0,27727300.0,3224913200.0,3538797300.0,9660574000.0,1
2016-11-03,46850.0,47050.0,45600.0,46000.0,291283.0,6882653000.0,469500.0,2280344300.0,3509128400.0,2974411000.0,131907050.0,8136924000.0,1429353100.0,12672595000.0,1
2016-11-04,45800.0,46850.0,45700.0,46400.0,229072.0,6375804400.0,3221250.0,5334194000.0,1709637800.0,5220108300.0,45996000.0,4602181600.0,3554571500.0,13422857000.0,1
2016-11-07,46750.0,46900.0,45800.0,46600.0,140554.0,6801166300.0,46750000.0,2417883400.0,1321827600.0,3056932400.0,0.0,4238089200.0,3292605700.0,10587628000.0,1
2016-11-08,46600.0,46800.0,45900.0,46000.0,172312.0,3547399000.0,0.0,1773711400.0,1222204200.0,1357417200.0,58383050.0,3576678000.0,1550836400.0,6543314400.0,1
2016-11-09,46000.0,46500.0,44250.0,45600.0,340925.0,3900947500.0,48752500.0,2568024000.0,1453010800.0,2379408000.0,23093700.0,3678605300.0,1889628300.0,7970735000.0,1
2016-11-10,45100.0,46000.0,44950.0,45250.0,294456.0,5694872600.0,55141650.0,5220318000.0,4483225600.0,4688665000.0,207013000.0,7978142000.0,2579737600.0,15453558000.0,1
2016-11-11,44800.0,45050.0,43300.0,43800.0,445541.0,5686770700.0,3984300.0,5417263600.0,2260272000.0,6591303000.0,90522850.0,4847696000.0,1838768900.0,13368291000.0,1
2016-11-14,43600.0,43800.0,42850.0,43750.0,179867.0,8719592000.0,397128200.0,7881996000.0,2526828000.0,6254662000.0,0.0,6267987500.0,7002895000.0,19525544000.0,1
2016-11-15,43300.0,43850.0,43100.0,43750.0,216485.0,3058919200.0,113676750.0,2527285200.0,2128371200.0,1976612600.0,611800.0,2355064000.0,3495964000.0,7828252000.0,1
2016-11-16,44150.0,44350.0,43550.0,43700.0,213541.0,4260343600.0,168890700.0,3763201300.0,1233053000.0,1676562700.0,0.0,2071310700.0,5677615000.0,9425489000.0,1
2016-11-17,43750.0,43750.0,43050.0,43450.0,144454.0,4602146300.0,9532950.0,3737772300.0,1022616600.0,2491153400.0,263950.0,1906849500.0,4973801500.0,9372068000.0,1
2016-11-18,43450.0,43500.0,42800.0,43000.0,166586.0,3381295600.0,2160000.0,2565467600.0,303350200.0,2743719000.0,9257250.0,1455968300.0,2043328900.0,6252273000.0,1
2016-11-21,43200.0,43300.0,42750.0,42900.0,145235.0,2858431700.0,2145000.0,3153137000.0,1168200300.0,2846664200.0,61626250.0,2086103300.0,2187520300.0,7181913600.0,1
2016-11-22,43550.0,44950.0,43250.0,44700.0,297492.0,2123855000.0,44834000.0,1605663600.0,2469549300.0,2624499500.0,46630600.0,1163759200.0,2409012700.0,6243902000.0,1
2016-11-23,44350.0,45100.0,43850.0,44850.0,213627.0,8098159000.0,23816900.0,3604263000.0,1463486500.0,2734100000.0,9269200.0,7443974700.0,3002381800.0,13189725000.0,1
2016-11-24,45100.0,45100.0,44200.0,44850.0,134631.0,6248628700.0,0.0,2583540700.0,679414700.0,2805942000.0,0.0,3189759700.0,3515882200.0,9511584000.0,1
2016-11-25,44850.0,44900.0,44200.0,44850.0,128993.0,4451080000.0,44950.0,1201697800.0,364388600.0,2194420200.0,6311000.0,2177376000.0,1639104800.0,6017212000.0,1
2016-11-28,44800.0,44800.0,43650.0,44000.0,166601.0,3186974700.0,0.0,2209548800.0,346606050.0,1444592300.0,7621550.0,2101822300.0,2189093600.0,5743129600.0,1
2016-11-29,43950.0,43950.0,43300.0,43400.0,114643.0,3241806300.0,2653000.0,2793371600.0,1284195500.0,3898474500.0,43850.0,2509973000.0,913535000.0,7322026500.0,1
2016-11-30,43250.0,43700.0,42850.0,42850.0,231993.0,1579451300.0,6724350.0,1586132400.0,1814772700.0,973455550.0,0.0,1032789100.0,2980835800.0,4987080700.0,1
2016-12-01,44000.0,45500.0,43850.0,44800.0,467125.0,3773127700.0,2195850.0,2451940000.0,3783217000.0,3108257500.0,0.0,1890844500.0,5011378000.0,10010481000.0,1
2016-12-02,44850.0,45250.0,44500.0,44750.0,107166.0,12415312000.0,91417100.0,4043759400.0,4439576600.0,6345008600.0,11297900.0,9250591000.0,5383167500.0,20990065000.0,1
2016-12-05,44850.0,45750.0,44500.0,45450.0,200551.0,2366008600.0,155027150.0,995984600.0,1298092200.0,985610200.0,2843700.0,1978549400.0,1848109300.0,4815112700.0,1
2016-12-06,45700.0,46200.0,45300.0,45950.0,194223.0,4409372000.0,0.0,1405081900.0,3270103300.0,1652888200.0,104906050.0,3800665600.0,3526097400.0,9084557000.0,1
