날짜,시가,고가,저가,종가,거래량,predictable
2016-11-01,3685.0,3685.0,3685.0,3685.0,117130.0,1
2016-11-02,3848.0,3848.0,3848.0,3848.0,54478.0,1
2016-11-03,3686.0,3686.0,3686.0,3686.0,43595.0,1
2016-11-04,3752.0,3752.0,3752.0,3752.0,50341.0,1
2016-11-07,3669.0,3669.0,3669.0,3669.0,29119.0,1
2016-11-08,3676.0,3676.0,3676.0,3676.0,38475.0,1
2016-11-09,3651.0,3651.0,3651.0,3651.0,146181.0,1
2016-11-10,3496.0,3496.0,3496.0,3496.0,41460.0,1
2016-11-11,3522.0,3522.0,3522.0,3522.0,26014.0,1
2016-11-14,3560.0,3560.0,3560.0,3560.0,43930.0,1
2016-11-15,3655.0,3655.0,3655.0,3655.0,18371.0,1
2016-11-16,3656.0,3656.0,3656.0,3656.0,46443.0,1
2016-11-17,3693.0,3693.0,3693.0,3693.0,34165.0,1
2016-11-18,3744.0,3744.0,3744.0,3744.0,38157.0,1
2016-11-21,3749.0,3749.0,3749.0,3749.0,31334.0,1
2016-11-22,3661.0,3661.0,3661.0,3661.0,31944.0,1
2016-11-23,3577.0,3577.0,3577.0,3577.0,51399.0,1
2016-11-24,3526.0,3526.0,3526.0,3526.0,53211.0,1
2016-11-25,3445.0,3445.0,3445.0,3445.0,23955.0,1
2016-11-28,3500.0,3500.0,3500.0,3500.0,22758.0,1
2016-11-29,3497.0,3497.0,3497.0,3497.0,21341.0,1
2016-11-30,3445.0,3445.0,3445.0,3445.0,27839.0,1
2016-12-01,3413.0,3413.0,3413.0,3413.0,38318.0,1
2016-12-02,3341.0,3341.0,3341.0,3341.0,26228.0,1
2016-12-05,3324.0,3324.0,3324.0,3324.0,49074.0,1
2016-12-06,3089.0,3089.0,3089.0,3089.0,64865.0,1
2016-12-07,3114.0,3114.0,3114.0,3114.0,21780.0,1
2016-12-08,3098.0,3098.0,3098.0,3098.0,35314.0,1
2016-12-09,3058.0,3058.0,3058.0,3058.0,45932.0,1
2016-12-12,3273.0,3273.0,3273.0,3273.0,22096.0,1
2016-12-13,3273.0,3273.0,3273.0,3273.0,85223.0,1
2016-12-14,3249.0,3249.0,3249.0,3249.0,18448.0,1
2016-12-15,3228.0,3228.0,3228.0,3228.0,18938.0,1
2016-12-16,3278.0,3278.0,3278.0,3278.0,21715.0,1
2016-12-19,3295.0,3295.0,3295.0,3295.0,8103.0,1
2016-12-20,3345.0,3345.0,3345.0,3345.0,9690.0,1
2016-12-21,3333.0,3333.0,3333.0,3333.0,30704.0,1
2016-12-22,3233.0,3233.0,3233.0,3233.0,63110.0,1
2016-12-23,3159.0,3159.0,3159.0,3159.0,29201.0,1
2016-12-26,3148.0,3148.0,3148.0,3148.0,48096.0,1
2016-12-27,3265.0,3265.0,3265.0,3265.0,86669.0,1
