날짜,시가,고가,저가,종가,거래량,predictable
2016-11-01,348000.0,348000.0,348000.0,348000.0,50657.0,1
2016-11-02,343000.0,343000.0,343000.0,343000.0,43955.0,1
2016-11-03,343000.0,343000.0,343000.0,343000.0,92023.0,1
2016-11-04,364500.0,364500.0,364500.0,364500.0,37444.0,1
2016-11-07,367000.0,367000.0,367000.0,367000.0,23741.0,1
2016-11-08,367500.0,367500.0,367500.0,367500.0,51772.0,1
2016-11-09,373000.0,373000.0,373000.0,373000.0,78104.0,1
2016-11-10,367000.0,367000.0,367000.0,367000.0,61525.0,1
2016-11-11,369000.0,369000.0,369000.0,369000.0,35002.0,1
2016-11-14,368000.0,368000.0,368000.0,368000.0,30731.0,1
2016-11-15,371500.0,371500.0,371500.0,371500.0,44392.0,1
2016-11-16,379000.0,379000.0,379000.0,379000.0,61537.0,1
2016-11-17,375000.0,375000.0,375000.0,375000.0,35421.0,1
2016-11-18,380000.0,380000.0,380000.0,380000.0,58940.0,1
2016-11-21,380000.0,380000.0,380000.0,380000.0,28615.0,1
2016-11-22,373500.0,373500.0,373500.0,373500.0,22170.0,1
2016-11-23,370000.0,370000.0,370000.0,370000.0,25167.0,1
2016-11-24,370000.0,370000.0,370000.0,370000.0,17789.0,1
2016-11-25,368000.0,368000.0,368000.0,368000.0,13796.0,1
2016-11-28,365000.0,365000.0,365000.0,365000.0,16222.0,1
2016-11-29,368000.0,368000.0,368000.0,368000.0,83067.0,1
2016-11-30,383000.0,383000.0,383000.0,383000.0,69468.0,1
2016-12-01,379500.0,379500.0,379500.0,379500.0,46693.0,1
2016-12-02,384500.0,384500.0,384500.0,384500.0,37787.0,1
2016-12-05,376500.0,376500.0,376500.0,376500.0,21912.0,1
2016-12-06,385000.0,385000.0,385000.0,385000.0,20726.0,1
2016-12-07,381500.0,381500.0,381500.0,381500.0,22773.0,1
2016-12-08,383500.0,383500.0,383500.0,383500.0,38043.0,1
2016-12-09,386000.0,386000.0,386000.0,386000.0,33077.0,1
2016-12-12,385500.0,385500.0,385500.0,385500.0,22646.0,1
2016-12-13,384000.0,384000.0,384000.0,384000.0,26259.0,1
2016-12-14,381500.0,381500.0,381500.0,381500.0,27889.0,1
2016-12-15,377000.0,377000.0,377000.0,377000.0,24629.0,1
2016-12-16,380000.0,380000.0,380000.0,380000.0,25806.0,1
2016-12-19,383000.0,383000.0,383000.0,383000.0,18464.0,1
2016-12-20,376500.0,376500.0,376500.0,376500.0,20957.0,1
2016-12-21,375000.0,375000.0,375000.0,375000.0,40972.0,1
2016-12-22,367000.0,367000.0,367000.0,367000.0,27647.0,1
2016-12-23,367000.0,367000.0,367000.0,367000.0,27191.0,1
2016-12-26,365500.0,365500.0,365500.0,365500.0,44000.0,1
2016-12-27,358000.0,358000.0,358000.0,358000.0,30892.0,1
2016-12-28,352500.0,352500.0,352500.0,352500.0,32460.0,1
2016-12-29,357000.0,357000.0,357000.0,357000.0,27337.0,1
2017-01-02,359000.0,359000.0,359000.0,359000.0,23782.0,1
2017-01-03,359000.0,359000.0,359000.0,359000.0,48616.0,1
2017-01-04,351500.0,351500.0,351500.0,351500.0,42540.0,1
2017-01-05,353000.0,353000.0,353000.0,353000.0,62213.0,1
2017-01-06,360000.0,360000.0,360000.0,360000.0,24623.0,1
2017-01-09,359500.0,359500.0,359500.0,359500.0,21570.0,1
2017-01-10,354000.0,354000.0,354000.0,354000.0,30336.0,1
2017-01-11,352000.0,352000.0,352000.0,352000.0,46269.0,1
2017-01-12,355000.0,355000.0,355000.0,355000.0,36379.0,1
2017-01-13,356000.0,356000.0,356000.0,356000.0,36442.0,1
2017-01-16,360000.0,360000.0,360000.0,360000.0,27325.0,1
2017-01-17,356000.0,356000.0,356000.0,356000.0,40554.0,1
2017-01-18,352000.0,352000.0,352000.0,352000.0,33098.0,1
2017-01-19,356000.0,356000.0,356000.0,356000.0,26308.0,1
2017-01-20,355000.0,355000.0,355000.0,355000.0,20703.0,1
2017-01-23,358000.0,358000.0,358000.0,358000.0,26351.0,1
2017-01-24,356000.0,356000.0,356000.0,356000.0,14130.0,1
2017-01-25,357500.0,357500.0,357500.0,357500.0,63874.0,1
2017-01-26,348000.0,348000.0,348000.0,348000.0,19978.0,1
2017-01-31,348500.0,348500.0,348500.0,348500.0,30019.0,1
2017-02-01,356500.0,356500.0,356500.0,356500.0,35052.0,1
2017-02-02,354500.0,354500.0,354500.0,354500.0,48290.0,1
2017-02-03,360500.0,360500.0,360500.0,360500.0,44455.0,1
2017-02-06,359500.0,359500.0,359500.0,359500.0,92238.0,1
2017-02-07,369000.0,369000.0,369000.0,369000.0,51914.0,1
2017-02-08,363000.0,363000.0,363000.0,363000.0,57045.0,1
2017-02-09,353000.0,353000.0,353000.0,353000.0,41721.0,1
2017-02-10,359000.0,359000.0,359000.0,359000.0,78725.0,1
2017-02-13,369500.0,369500.0,369500.0,369500.0,34232.0,1
2017-02-14,371000.0,371000.0,371000.0,371000.0,53865.0,1
2017-02-15,363000.0,363000.0,363000.0,363000.0,63395.0,1
2017-02-16,360000.0,360000.0,360000.0,360000.0,29373.0,1
2017-02-17,356000.0,356000.0,356000.0,356000.0,21890.0,1
2017-02-20,355500.0,355500.0,355500.0,355500.0,73822.0,1
2017-02-21,370500.0,370500.0,370500.0,370500.0,63300.0,1
2017-02-22,365500.0,365500.0,365500.0,365500.0,69826.0,1
2017-02-23,359500.0,359500.0,359500.0,359500.0,38559.0,1
2017-02-24,362000.0,362000.0,362000.0,362000.0,28700.0,1
2017-02-27,364500.0,364500.0,364500.0,364500.0,31398.0,1
2017-02-28,363500.0,363500.0,363500.0,363500.0,25471.0,1
2017-03-02,366000.0,366000.0,366000.0,366000.0,63899.0,1
2017-03-03,359500.0,359500.0,359500.0,359500.0,29858.0,1
2017-03-06,353000.0,353000.0,353000.0,353000.0,48354.0,1
2017-03-07,354000.0,354000.0,354000.0,354000.0,27421.0,1
2017-03-08,351000.0,351000.0,351000.0,351000.0,28751.0,1
2017-03-09,350500.0,350500.0,350500.0,350500.0,23201.0,1
2017-03-10,349500.0,349500.0,349500.0,349500.0,24072.0,1
2017-03-13,350000.0,350000.0,350000.0,350000.0,26073.0,1
2017-03-14,352500.0,352500.0,352500.0,352500.0,29360.0,1
2017-03-15,352000.0,352000.0,352000.0,352000.0,39067.0,1
2017-03-16,351500.0,351500.0,351500.0,351500.0,61090.0,1
2017-03-17,345000.0,345000.0,345000.0,345000.0,26672.0,1
2017-03-20,350500.0,350500.0,350500.0,350500.0,21137.0,1
2017-03-21,349000.0,349000.0,349000.0,349000.0,26566.0,1
2017-03-22,347000.0,347000.0,347000.0,347000.0,23901.0,1
2017-03-23,348000.0,348000.0,348000.0,348000.0,48171.0,1
2017-03-24,349500.0,349500.0,349500.0,349500.0,43363.0,1
2017-03-27,355000.0,355000.0,355000.0,355000.0,58560.0,1
2017-03-28,355500.0,355500.0,355500.0,355500.0,38867.0,1
2017-03-29,358000.0,358000.0,358000.0,358000.0,21829.0,1
2017-03-30,354500.0,354500.0,354500.0,354500.0,35705.0,1
2017-03-31,356000.0,356000.0,356000.0,356000.0,41618.0,1
2017-04-03,352500.0,352500.0,352500.0,352500.0,34038.0,1
2017-04-04,353000.0,353000.0,353000.0,353000.0,25979.0,1
2017-04-05,354000.0,354000.0,354000.0,354000.0,31776.0,1
2017-04-06,355500.0,355500.0,355500.0,355500.0,40320.0,1
2017-04-07,348000.0,348000.0,348000.0,348000.0,40675.0,1
2017-04-10,346000.0,346000.0,346000.0,346000.0,26619.0,1
2017-04-11,341500.0,341500.0,341500.0,341500.0,34884.0,1
2017-04-12,339000.0,339000.0,339000.0,339000.0,37782.0,1
2017-04-13,337000.0,337000.0,337000.0,337000.0,44070.0,1
2017-04-14,338500.0,338500.0,338500.0,338500.0,20216.0,1
2017-04-17,341000.0,341000.0,341000.0,341000.0,37530.0,1
2017-04-18,342000.0,342000.0,342000.0,342000.0,32853.0,1
2017-04-19,344500.0,344500.0,344500.0,344500.0,28547.0,1
2017-04-20,341500.0,341500.0,341500.0,341500.0,64362.0,1
2017-04-21,349500.0,349500.0,349500.0,349500.0,33041.0,1
2017-04-24,349500.0,349500.0,349500.0,349500.0,22101.0,1
2017-04-25,345000.0,345000.0,345000.0,345000.0,32839.0,1
2017-04-26,345000.0,345000.0,345000.0,345000.0,22248.0,1
2017-04-27,347500.0,347500.0,347500.0,347500.0,30545.0,1
2017-04-28,341500.0,341500.0,341500.0,341500.0,31406.0,1
2017-05-02,341000.0,341000.0,341000.0,341000.0,25082.0,1
2017-05-04,340000.0,340000.0,340000.0,340000.0,30420.0,1
2017-05-08,346500.0,346500.0,346500.0,346500.0,76283.0,1
2017-05-10,354000.0,354000.0,354000.0,354000.0,61475.0,1
2017-05-11,358500.0,358500.0,358500.0,358500.0,40038.0,1
2017-05-12,356500.0,356500.0,356500.0,356500.0,75598.0,1
2017-05-15,358000.0,358000.0,358000.0,358000.0,41926.0,1
2017-05-16,354500.0,354500.0,354500.0,354500.0,32924.0,1
2017-05-17,353500.0,353500.0,353500.0,353500.0,32196.0,1
2017-05-18,351500.0,351500.0,351500.0,351500.0,48281.0,1
2017-05-19,355000.0,355000.0,355000.0,355000.0,62164.0,1
2017-05-22,365500.0,365500.0,365500.0,365500.0,49125.0,1
2017-05-23,368500.0,368500.0,368500.0,368500.0,83774.0,1
2017-05-24,371000.0,371000.0,371000.0,371000.0,58563.0,1
2017-05-25,375000.0,375000.0,375000.0,375000.0,36406.0,1
