날짜,시가,고가,저가,종가,거래량,predictable
2016-11-01,44500.0,44500.0,44500.0,44500.0,575806.0,1
2016-11-02,42750.0,42750.0,42750.0,42750.0,791959.0,1
2016-11-03,43400.0,43400.0,43400.0,43400.0,690992.0,1
2016-11-04,43550.0,43550.0,43550.0,43550.0,613080.0,1
2016-11-07,44150.0,44150.0,44150.0,44150.0,435530.0,1
2016-11-08,43800.0,43800.0,43800.0,43800.0,680339.0,1
2016-11-09,42750.0,42750.0,42750.0,42750.0,1332341.0,1
2016-11-10,42950.0,42950.0,42950.0,42950.0,1108320.0,1
2016-11-11,45000.0,45000.0,45000.0,45000.0,2192311.0,1
2016-11-14,45700.0,45700.0,45700.0,45700.0,1213949.0,1
2016-11-15,45350.0,45350.0,45350.0,45350.0,909118.0,1
2016-11-16,45500.0,45500.0,45500.0,45500.0,1051415.0,1
2016-11-17,43700.0,43700.0,43700.0,43700.0,1011599.0,1
2016-11-18,43950.0,43950.0,43950.0,43950.0,695774.0,1
2016-11-21,44350.0,44350.0,44350.0,44350.0,668452.0,1
2016-11-22,42900.0,42900.0,42900.0,42900.0,5791871.0,1
2016-11-23,43250.0,43250.0,43250.0,43250.0,2002470.0,1
2016-11-24,44500.0,44500.0,44500.0,44500.0,801111.0,1
2016-11-25,44300.0,44300.0,44300.0,44300.0,555123.0,1
2016-11-28,43300.0,43300.0,43300.0,43300.0,699330.0,1
2016-11-29,43750.0,43750.0,43750.0,43750.0,889111.0,1
2016-11-30,43450.0,43450.0,43450.0,43450.0,1575440.0,1
2016-12-01,44550.0,44550.0,44550.0,44550.0,891693.0,1
2016-12-02,44250.0,44250.0,44250.0,44250.0,610105.0,1
2016-12-05,43500.0,43500.0,43500.0,43500.0,634703.0,1
2016-12-06,43200.0,43200.0,43200.0,43200.0,845558.0,1
2016-12-07,43800.0,43800.0,43800.0,43800.0,1575232.0,1
2016-12-08,46450.0,46450.0,46450.0,46450.0,2555332.0,1
2016-12-09,47250.0,47250.0,47250.0,47250.0,1227245.0,1
2016-12-12,47050.0,47050.0,47050.0,47050.0,759528.0,1
2016-12-13,46150.0,46150.0,46150.0,46150.0,943175.0,1
2016-12-14,46350.0,46350.0,46350.0,46350.0,736410.0,1
2016-12-15,46150.0,46150.0,46150.0,46150.0,783207.0,1
2016-12-16,46650.0,46650.0,46650.0,46650.0,1630289.0,1
