날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2016-11-01,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-02,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-03,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-04,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-07,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-08,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-09,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-10,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-11,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-14,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-15,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-16,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-17,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-18,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-21,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-22,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-23,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-24,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-25,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-28,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-29,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-11-30,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-12-01,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-12-02,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-12-05,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-12-06,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-12-07,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-12-08,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
2016-12-09,60500.0,60500.0,60500.0,60500.0,324642.0,7196379000.0,29755900.0,11162819000.0,531749900.0,12572467000.0,135308500.0,6038437400.0,174490500.0,18920704000.0,0
