날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2016-11-01,16450.0,16650.0,16300.0,16650.0,45.0,326500.0,0.0,414550.0,0.0,99900.0,0.0,641150.0,0.0,741050.0,0
2016-11-02,16150.0,16600.0,16150.0,16600.0,19.0,326500.0,0.0,414550.0,0.0,99900.0,0.0,641150.0,0.0,741050.0,0
2016-11-03,16650.0,17000.0,16650.0,17000.0,31.0,161500.0,0.0,145800.0,0.0,0.0,0.0,307300.0,0.0,307300.0,0
2016-11-04,16800.0,17000.0,16800.0,17000.0,2.0,0.0,0.0,518700.0,0.0,167000.0,0.0,351700.0,0.0,518700.0,0
2016-11-07,16912.5,16912.5,16912.5,16912.5,1.25,0.0,0.0,33800.0,0.0,0.0,0.0,33800.0,0.0,33800.0,0
2016-11-08,16950.0,16950.0,16950.0,16950.0,1.0,0.0,0.0,21162.5,0.0,0.0,0.0,21162.5,0.0,21162.5,0
2016-11-09,16400.0,16400.0,13650.0,14200.0,7850.0,0.0,0.0,16950.0,0.0,0.0,0.0,16950.0,0.0,16950.0,0
2016-11-10,14300.0,15500.0,14300.0,15050.0,2569.0,4495900.0,0.0,108238000.0,0.0,0.0,0.0,112733900.0,0.0,112733900.0,0
2016-11-11,15000.0,15350.0,14950.0,15150.0,105.0,0.0,0.0,38316200.0,0.0,4852000.0,0.0,33464200.0,0.0,38316200.0,0
2016-11-14,15050.0,15300.0,14750.0,15100.0,215.0,149500.0,0.0,1434200.0,0.0,0.0,0.0,1583700.0,0.0,1583700.0,0
2016-11-15,15200.0,15250.0,14900.0,15050.0,92.0,1505000.0,0.0,1718250.0,0.0,0.0,0.0,3223250.0,0.0,3223250.0,0
2016-11-16,15000.0,15400.0,14150.0,14400.0,5069.0,152000.0,0.0,1229700.0,0.0,289250.0,0.0,1092450.0,0.0,1381700.0,0
2016-11-17,14400.0,14400.0,14150.0,14150.0,717.0,3023500.0,0.0,69333600.0,0.0,0.0,0.0,72357100.0,0.0,72357100.0,0
2016-11-18,14150.0,14450.0,14000.0,14150.0,204.0,0.0,0.0,10179300.0,0.0,0.0,0.0,10179300.0,0.0,10179300.0,0
2016-11-21,14150.0,14550.0,14000.0,14400.0,627.0,0.0,0.0,2872300.0,0.0,0.0,0.0,2872300.0,0.0,2872300.0,0
2016-11-22,14400.0,14400.0,14000.0,14350.0,178.0,0.0,0.0,8821900.0,0.0,0.0,0.0,8821900.0,0.0,8821900.0,0
2016-11-23,14550.0,14550.0,14150.0,14450.0,60.0,0.0,0.0,2500350.0,0.0,0.0,0.0,2500350.0,0.0,2500350.0,0
2016-11-24,14700.0,14800.0,14500.0,14550.0,259.0,141500.0,0.0,716050.0,0.0,0.0,0.0,857550.0,0.0,857550.0,0
2016-11-25,14500.0,18800.0,14500.0,16100.0,87838.0,3388100.0,0.0,421600.0,0.0,0.0,0.0,3809700.0,0.0,3809700.0,0
2016-11-28,15150.0,15600.0,14650.0,15350.0,16918.0,8050000.0,0.0,1534109800.0,0.0,20020000.0,0.0,1522139900.0,0.0,1542159900.0,0
2016-11-29,15350.0,15400.0,14150.0,14400.0,5915.0,4544000.0,0.0,250870940.0,0.0,0.0,0.0,255414940.0,0.0,255414940.0,0
2016-11-30,14400.0,16650.0,14000.0,14700.0,13773.0,1490000.0,0.0,84855700.0,0.0,0.0,0.0,86345700.0,0.0,86345700.0,0
2016-12-01,15000.0,15400.0,14400.0,14750.0,1440.0,4380000.0,0.0,202513000.0,0.0,6200000.0,0.0,200693000.0,0.0,206893000.0,0
2016-12-02,15150.0,15150.0,14250.0,14700.0,1693.0,0.0,0.0,21193200.0,0.0,0.0,0.0,21193200.0,0.0,21193200.0,0
2016-12-05,14600.0,15200.0,14550.0,14750.0,530.0,0.0,0.0,24366200.0,0.0,0.0,0.0,24366200.0,0.0,24366200.0,0
2016-12-06,14900.0,15050.0,14200.0,14350.0,1507.0,0.0,0.0,7826750.0,0.0,0.0,0.0,7826750.0,0.0,7826750.0,0
2016-12-07,14350.0,14750.0,14200.0,14550.0,1315.0,0.0,0.0,21578000.0,0.0,0.0,0.0,21578000.0,0.0,21578000.0,0
2016-12-08,14550.0,15000.0,14400.0,14650.0,1340.0,0.0,0.0,18784850.0,0.0,0.0,0.0,18784850.0,0.0,18784850.0,0
2016-12-09,14650.0,14750.0,14400.0,14700.0,55.0,146000.0,0.0,19376400.0,0.0,0.0,0.0,19522400.0,0.0,19522400.0,0
2016-12-12,14700.0,14700.0,14050.0,14350.0,1344.0,0.0,0.0,793350.0,0.0,0.0,0.0,793350.0,0.0,793350.0,0
2016-12-13,14450.0,15100.0,14000.0,14550.0,3343.0,0.0,0.0,19032400.0,0.0,0.0,0.0,19032400.0,0.0,19032400.0,0
2016-12-14,14800.0,14800.0,14350.0,14550.0,2654.0,0.0,0.0,47553900.0,0.0,0.0,0.0,47553900.0,0.0,47553900.0,0
2016-12-15,14450.0,14650.0,14300.0,14550.0,900.0,0.0,0.0,38443700.0,0.0,0.0,0.0,38443700.0,0.0,38443700.0,0
2016-12-16,14550.0,14700.0,14200.0,14450.0,2963.0,0.0,0.0,12966250.0,0.0,0.0,0.0,12966250.0,0.0,12966250.0,0
2016-12-19,14550.0,14550.0,14450.0,14500.0,311.0,0.0,0.0,42412350.0,0.0,0.0,0.0,42412350.0,0.0,42412350.0,0
2016-12-20,14450.0,14600.0,14450.0,14500.0,410.0,0.0,0.0,4516250.0,0.0,0.0,0.0,4516250.0,0.0,4516250.0,0
2016-12-21,14500.0,14700.0,14250.0,14300.0,457.0,0.0,0.0,5941500.0,0.0,3654000.0,0.0,2287500.0,0.0,5941500.0,0
2016-12-22,14500.0,14500.0,14500.0,14500.0,8.0,0.0,0.0,6578500.0,0.0,0.0,0.0,6578500.0,0.0,6578500.0,0
2016-12-23,14500.0,14750.0,14450.0,14500.0,109.0,0.0,0.0,116000.0,0.0,0.0,0.0,116000.0,0.0,116000.0,0
2016-12-26,14350.0,14700.0,14350.0,14650.0,6.0,0.0,0.0,1587150.0,0.0,0.0,0.0,1587150.0,0.0,1587150.0,0
2016-12-27,14550.0,14950.0,14350.0,14600.0,82.0,0.0,0.0,87200.0,0.0,0.0,0.0,87200.0,0.0,87200.0,0
2016-12-28,14600.0,14600.0,14100.0,14400.0,468.0,0.0,0.0,1192150.0,0.0,0.0,0.0,1192150.0,0.0,1192150.0,0
2016-12-29,14150.0,14600.0,14150.0,14550.0,207.0,0.0,0.0,6638500.0,0.0,14600.0,0.0,6623900.0,0.0,6638500.0,0
2017-01-02,14550.0,14550.0,14550.0,14550.0,1.0,0.0,0.0,2974950.0,0.0,0.0,0.0,2974950.0,0.0,2974950.0,0
