날짜,시가,고가,저가,종가,거래량,predictable
2016-11-01,24900.0,24900.0,24900.0,24900.0,143866.0,1
2016-11-02,24750.0,24750.0,24750.0,24750.0,260597.0,1
2016-11-03,23500.0,23500.0,23500.0,23500.0,191581.0,1
2016-11-04,24700.0,24700.0,24700.0,24700.0,120945.0,1
2016-11-07,25000.0,25000.0,25000.0,25000.0,446300.0,1
2016-11-08,23800.0,23800.0,23800.0,23800.0,323153.0,1
2016-11-09,24200.0,24200.0,24200.0,24200.0,559127.0,1
2016-11-10,23450.0,23450.0,23450.0,23450.0,844520.0,1
2016-11-11,21850.0,21850.0,21850.0,21850.0,362742.0,1
2016-11-14,21700.0,21700.0,21700.0,21700.0,356857.0,1
2016-11-15,22050.0,22050.0,22050.0,22050.0,178208.0,1
2016-11-16,22350.0,22350.0,22350.0,22350.0,160334.0,1
2016-11-17,22800.0,22800.0,22800.0,22800.0,168288.0,1
2016-11-18,22750.0,22750.0,22750.0,22750.0,100781.0,1
2016-11-21,22850.0,22850.0,22850.0,22850.0,141945.0,1
2016-11-22,22800.0,22800.0,22800.0,22800.0,233763.0,1
2016-11-23,22150.0,22150.0,22150.0,22150.0,196738.0,1
2016-11-24,21950.0,21950.0,21950.0,21950.0,152700.0,1
2016-11-25,22100.0,22100.0,22100.0,22100.0,178721.0,1
2016-11-28,22250.0,22250.0,22250.0,22250.0,156981.0,1
2016-11-29,22050.0,22050.0,22050.0,22050.0,79900.0,1
2016-11-30,22350.0,22350.0,22350.0,22350.0,97864.0,1
2016-12-01,22400.0,22400.0,22400.0,22400.0,106694.0,1
2016-12-02,21750.0,21750.0,21750.0,21750.0,161124.0,1
2016-12-05,21200.0,21200.0,21200.0,21200.0,138653.0,1
2016-12-06,20850.0,20850.0,20850.0,20850.0,95924.0,1
2016-12-07,20900.0,20900.0,20900.0,20900.0,186866.0,1
2016-12-08,20550.0,20550.0,20550.0,20550.0,165173.0,1
2016-12-09,20950.0,20950.0,20950.0,20950.0,121787.0,1
2016-12-12,21150.0,21150.0,21150.0,21150.0,167942.0,1
2016-12-13,21650.0,21650.0,21650.0,21650.0,400815.0,1
2016-12-14,23000.0,23000.0,23000.0,23000.0,497263.0,1
2016-12-15,24450.0,24450.0,24450.0,24450.0,215617.0,1
2016-12-16,24500.0,24500.0,24500.0,24500.0,195684.0,1
2016-12-19,23750.0,23750.0,23750.0,23750.0,158726.0,1
2016-12-20,23750.0,23750.0,23750.0,23750.0,112001.0,1
2016-12-21,23650.0,23650.0,23650.0,23650.0,113814.0,1
2016-12-22,23700.0,23700.0,23700.0,23700.0,148541.0,1
2016-12-23,23100.0,23100.0,23100.0,23100.0,797565.0,1
2016-12-26,25550.0,25550.0,25550.0,25550.0,284303.0,1
2016-12-27,25800.0,25800.0,25800.0,25800.0,192413.0,1
2016-12-28,24800.0,24800.0,24800.0,24800.0,207608.0,1
2016-12-29,24450.0,24450.0,24450.0,24450.0,296781.0,1
2017-01-02,25650.0,25650.0,25650.0,25650.0,375573.0,1
