날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2016-11-01,5290.0,5290.0,5170.0,5220.0,1537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016-11-02,5220.0,5290.0,5220.0,5290.0,21.0,0.0,0.0,7995730.0,0.0,0.0,0.0,7995730.0,0.0,7995730.0,0
2016-11-03,5090.0,5180.0,5010.0,5180.0,1228.0,0.0,0.0,110300.0,0.0,0.0,0.0,110300.0,0.0,110300.0,0
2016-11-04,5210.0,5280.0,5210.0,5260.0,22.0,0.0,0.0,6234530.0,0.0,0.0,0.0,6234530.0,0.0,6234530.0,0
2016-11-07,5260.0,5260.0,5250.0,5250.0,8.0,0.0,0.0,114740.0,0.0,0.0,0.0,114740.0,0.0,114740.0,0
2016-11-08,5300.0,5300.0,5300.0,5300.0,5.0,0.0,0.0,42010.0,0.0,0.0,0.0,42010.0,0.0,42010.0,0
2016-11-09,5400.0,5400.0,5000.0,5200.0,288.0,0.0,0.0,26500.0,0.0,0.0,0.0,26500.0,0.0,26500.0,0
2016-11-10,5200.0,5290.0,5200.0,5290.0,110.0,0.0,0.0,1443690.0,0.0,0.0,0.0,1443690.0,0.0,1443690.0,0
2016-11-11,5080.0,5300.0,5080.0,5280.0,223.0,0.0,0.0,576680.0,0.0,0.0,0.0,576680.0,0.0,576680.0,0
2016-11-14,5260.0,5260.0,5170.0,5260.0,14.0,0.0,0.0,1176870.0,0.0,0.0,0.0,1176870.0,0.0,1176870.0,0
2016-11-15,5100.0,5260.0,5100.0,5240.0,106.0,0.0,0.0,72740.0,0.0,0.0,0.0,72740.0,0.0,72740.0,0
2016-11-16,5100.0,5180.0,5070.0,5180.0,957.0,0.0,0.0,536280.0,5240.0,0.0,0.0,541520.0,0.0,541520.0,0
2016-11-17,5100.0,5160.0,5090.0,5160.0,464.0,0.0,0.0,4873900.0,10180.0,0.0,0.0,4884080.0,0.0,4884080.0,0
2016-11-18,5150.0,5150.0,5070.0,5070.0,87.0,0.0,0.0,2364150.0,5100.0,0.0,0.0,2369250.0,0.0,2369250.0,0
2016-11-21,5190.0,5190.0,5030.0,5030.0,24.0,0.0,0.0,436430.0,5070.0,0.0,0.0,441500.0,0.0,441500.0,0
2016-11-22,5200.0,5270.0,5050.0,5150.0,105.0,0.0,0.0,122200.0,0.0,0.0,0.0,122200.0,0.0,122200.0,0
2016-11-23,5030.0,5250.0,5030.0,5250.0,104.0,0.0,0.0,538230.0,0.0,0.0,0.0,538230.0,0.0,538230.0,0
2016-11-24,5040.0,5150.0,5040.0,5130.0,173.0,0.0,0.0,545580.0,0.0,0.0,0.0,545580.0,0.0,545580.0,0
2016-11-25,5280.0,5290.0,5060.0,5290.0,136.0,0.0,0.0,876560.0,0.0,0.0,0.0,876560.0,0.0,876560.0,0
2016-11-28,5190.0,5280.0,5130.0,5280.0,1328.0,0.0,0.0,702920.0,0.0,0.0,0.0,702920.0,0.0,702920.0,0
2016-11-29,5100.0,5270.0,5100.0,5230.0,129.0,0.0,0.0,6894470.0,0.0,0.0,0.0,6894470.0,0.0,6894470.0,0
2016-11-30,5300.0,5300.0,5100.0,5120.0,236.0,0.0,0.0,670000.0,0.0,0.0,0.0,670000.0,0.0,670000.0,0
2016-12-01,5220.0,5230.0,5150.0,5150.0,1102.0,0.0,0.0,1209740.0,0.0,0.0,0.0,1209740.0,0.0,1209740.0,0
2016-12-02,5060.0,5250.0,5060.0,5250.0,1564.0,0.0,0.0,5675450.0,0.0,0.0,0.0,5675450.0,0.0,5675450.0,0
2016-12-05,5020.0,5200.0,5020.0,5190.0,1499.0,0.0,0.0,8116840.0,0.0,0.0,0.0,8116840.0,0.0,8116840.0,0
2016-12-06,5190.0,5190.0,5000.0,5060.0,1261.0,0.0,0.0,7597770.0,0.0,0.0,0.0,7597770.0,0.0,7597770.0,0
2016-12-07,5070.0,5130.0,5020.0,5130.0,1164.0,0.0,0.0,6355730.0,0.0,0.0,0.0,6355730.0,0.0,6355730.0,0
2016-12-08,5200.0,5260.0,5200.0,5260.0,1404.0,0.0,0.0,5916970.0,0.0,0.0,0.0,5916970.0,0.0,5916970.0,0
2016-12-09,5300.0,5300.0,5050.0,5140.0,819.0,0.0,0.0,7368400.0,0.0,0.0,0.0,7368400.0,0.0,7368400.0,0
2016-12-12,5140.0,5200.0,5140.0,5200.0,3344.0,0.0,0.0,4146850.0,0.0,0.0,0.0,4146850.0,0.0,4146850.0,0
2016-12-13,5170.0,5200.0,5120.0,5180.0,3290.0,0.0,0.0,17218500.0,0.0,0.0,0.0,17218500.0,0.0,17218500.0,0
2016-12-14,5180.0,5180.0,5180.0,5180.0,3.0,0.0,0.0,16983510.0,0.0,0.0,0.0,16983510.0,0.0,16983510.0,0
2016-12-15,5190.0,5200.0,5170.0,5170.0,47.0,0.0,0.0,15540.0,0.0,0.0,0.0,15540.0,0.0,15540.0,0
2016-12-16,5110.0,5240.0,5110.0,5230.0,4348.0,0.0,0.0,244030.0,0.0,0.0,0.0,244030.0,0.0,244030.0,0
2016-12-19,5250.0,5310.0,5250.0,5310.0,1208.0,0.0,0.0,22422900.0,0.0,0.0,0.0,22422900.0,0.0,22422900.0,0
2016-12-20,5310.0,5450.0,5310.0,5410.0,86.0,0.0,0.0,6360090.0,0.0,0.0,0.0,6360090.0,0.0,6360090.0,0
2016-12-21,5480.0,5480.0,5350.0,5470.0,423.0,0.0,0.0,465890.0,0.0,0.0,0.0,465890.0,0.0,465890.0,0
2016-12-22,5490.0,5490.0,5300.0,5390.0,894.0,0.0,0.0,2295670.0,0.0,0.0,0.0,2295670.0,0.0,2295670.0,0
2016-12-23,5390.0,5390.0,5360.0,5360.0,13.0,0.0,0.0,4800190.0,0.0,0.0,0.0,4800190.0,0.0,4800190.0,0
2016-12-26,5250.0,5370.0,5250.0,5350.0,297.0,0.0,0.0,70040.0,0.0,0.0,0.0,70040.0,0.0,70040.0,0
2016-12-27,5400.0,5400.0,5400.0,5400.0,1022.0,0.0,0.0,1561390.0,0.0,0.0,0.0,1561390.0,0.0,1561390.0,0
