날짜,시가,고가,저가,종가,거래량,predictable
2016-11-01,7586.0,7663,7490,7616,20835.0,0
2016-11-02,7470.0,7625,7258,7259,46902.0,0
2016-11-03,7239.0,7451,7200,7307,15494.0,0
2016-11-04,7277.0,7364,7229,7345,7904.0,0
2016-11-07,7345.0,7451,7345,7452,19178.0,0
2016-11-08,7451.0,7480,7412,7452,12181.0,0
2016-11-09,7461.0,7509,6563,7017,82795.0,0
2016-11-10,7104.0,7287,7104,7230,30053.0,0
2016-11-11,7229.0,7364,7152,7201,33609.0,0
2016-11-14,7432.0,7702,7403,7558,91417.0,0
2016-11-15,7557.0,7625,7490,7567,28942.0,0
2016-11-16,7586.0,7606,7548,7606,18835.0,0
2016-11-17,7586.0,7731,7557,7722,41850.0,0
2016-11-18,7721.0,7721,7548,7616,24644.0,0
2016-11-21,7577.0,7663,7345,7625,20659.0,0
2016-11-22,7673.0,8194,7673,8176,164682.0,0
2016-11-23,8175.0,8300,8088,8204,123304.0,0
2016-11-24,8214.0,8474,8127,8156,135845.0,0
2016-11-25,8175.0,8349,8107,8291,77368.0,0
2016-11-28,8300.0,8445,8059,8060,81297.0,0
2016-11-29,8011.0,8175,7982,8069,38409.0,0
2016-11-30,8069.0,8165,8011,8156,24199.0,0
2016-12-01,8156.0,8281,8107,8214,37263.0,0
2016-12-02,8185.0,8262,8117,8214,24521.0,0
2016-12-05,8214.0,8252,8107,8147,24877.0,0
2016-12-06,8156.0,8233,7982,8098,41127.0,0
2016-12-07,8098.0,8098,7683,7847,58652.0,0
2016-12-08,7876.0,7934,7818,7838,21191.0,0
2016-12-09,7847.0,8136,7847,8137,30407.0,0
2016-12-12,8107.0,8629,8107,8533,169289.0,0
2016-12-13,8522.0,8580,8397,8533,37331.0,0
2016-12-14,8532.0,8600,8378,8475,26514.0,0
2016-12-15,8474.0,8841,8426,8658,81755.0,0
2016-12-16,8658.0,8687,8416,8455,38521.0,0
2016-12-19,8455.0,8609,8378,8475,24193.0,0
2016-12-20,8494.0,8976,8484,8813,155134.0,0
2016-12-21,8812.0,8899,8667,8697,88423.0,0
2016-12-22,8696.0,8725,8320,8552,86325.0,0
2016-12-23,8522.0,8667,8436,8533,59182.0,0
2016-12-26,8522.0,8716,8494,8668,51691.0,0
2016-12-27,8687.0,8725,8542,8668,39370.0,0
2016-12-28,8677.0,8802,8571,8658,41979.0,0
2016-12-29,8532.0,8687,8513,8600,38311.0,0
2017-01-02,8590.0,8677,8300,8465,51809.0,0
2017-01-03,8465.0,8532,8397,8494,36306.0,0
2017-01-04,8503.0,8889,8503,8870,117173.0,0
2017-01-05,8870.0,8889,8773,8774,29878.0,0
2017-01-06,8725.0,8802,8638,8668,35355.0,0
2017-01-09,8658.0,8716,8513,8542,20047.0,0
2017-01-10,8580.0,8580,8272,8359,59002.0,0
2017-01-11,8358.0,8494,8349,8494,28803.0,0
2017-01-12,8494.0,8503,8233,8330,42427.0,0
2017-01-13,8281.0,8329,8185,8330,19602.0,0
2017-01-16,8243.0,8329,8050,8195,39978.0,0
2017-01-17,8185.0,8194,8001,8031,31268.0,0
2017-01-18,7943.0,8214,7924,8214,56709.0,0
2017-01-19,8214.0,8339,8175,8301,47337.0,0
2017-01-20,8310.0,8310,8040,8127,24013.0,0
2017-01-23,8127.0,8194,8001,8021,19094.0,0
2017-01-24,7972.0,8088,7905,7963,21220.0,0
2017-01-25,8001.0,8040,7828,7886,27440.0,0
2017-01-26,7895.0,8059,7895,7982,13042.0,0
2017-01-31,7982.0,7982,7808,7905,47505.0,0
2017-02-01,7905.0,7963,7866,7915,12968.0,0
2017-02-02,7837.0,7905,7808,7847,36312.0,0
2017-02-03,7856.0,7885,7741,7789,20781.0,0
2017-02-06,7808.0,7808,7721,7789,15569.0,0
2017-02-07,7741.0,7818,7731,7770,24243.0,0
2017-02-08,7770.0,7799,7625,7722,24578.0,0
2017-02-09,7721.0,7731,7548,7596,45526.0,0
2017-02-10,7596.0,7673,7596,7664,18263.0,0
2017-02-13,7663.0,7760,7654,7722,21397.0,0
2017-02-14,7721.0,7731,7644,7703,8672.0,0
2017-02-15,7712.0,7750,7654,7751,14089.0,0
2017-02-16,7760.0,7770,7596,7770,21769.0,0
2017-02-17,7760.0,7770,7673,7770,10482.0,0
2017-02-20,7770.0,7770,7702,7751,7455.0,0
2017-02-21,7760.0,7770,7683,7741,34889.0,0
2017-02-22,7741.0,7770,7712,7732,12431.0,0
2017-02-23,7750.0,7779,7692,7722,15612.0,0
2017-02-24,7673.0,7673,7586,7625,23132.0,0
2017-02-27,7625.0,7625,7567,7616,23295.0,0
2017-02-28,7615.0,7692,7586,7693,15372.0,0
2017-03-02,7692.0,7789,7673,7712,16123.0,0
2017-03-03,7712.0,7712,7499,7577,33054.0,0
2017-03-06,7577.0,7577,7461,7529,9583.0,0
2017-03-07,7519.0,7519,7335,7423,40336.0,0
2017-03-08,7403.0,7451,7287,7365,22887.0,0
2017-03-09,7364.0,7480,7239,7481,37095.0,0
2017-03-10,7470.0,7480,7287,7432,29405.0,0
2017-03-13,7345.0,7412,7258,7365,28394.0,0
2017-03-14,7335.0,7412,7335,7394,6377.0,0
2017-03-15,7384.0,8291,7384,7963,494348.0,1
2017-03-16,7779.0,7818,7538,7625,137995.0,0
2017-03-17,7615.0,7673,7461,7519,91273.0,0
2017-03-20,7499.0,7596,7480,7567,25180.0,0
2017-03-21,7567.0,7577,7393,7413,54225.0,0
2017-03-22,7412.0,7470,7355,7355,24484.0,0
2017-03-23,7355.0,7432,7239,7374,27219.0,0
2017-03-24,7374.0,7412,7316,7394,13829.0,0
2017-03-27,7374.0,7470,7355,7432,16849.0,0
2017-03-28,7432.0,7548,7412,7529,11764.0,0
2017-03-29,7548.0,7596,7519,7548,31422.0,0
2017-03-30,7577.0,7615,7461,7606,43214.0,0
2017-03-31,7606.0,7702,7577,7635,30979.0,0
2017-04-03,7654.0,7741,7557,7712,47873.0,0
2017-04-04,7866.0,8416,7712,7809,593933.0,1
2017-04-05,7837.0,7847,7625,7712,87013.0,0
2017-04-06,7808.0,7934,7760,7789,99269.0,0
2017-04-07,7741.0,7799,7654,7760,47751.0,0
2017-04-10,7876.0,7924,7634,7683,53169.0,0
2017-04-11,7683.0,7692,7596,7664,20665.0,0
2017-04-12,7683.0,7692,7577,7654,19064.0,0
2017-04-13,7654.0,7847,7586,7789,54048.0,0
2017-04-14,7741.0,7789,7683,7741,27613.0,0
2017-04-17,7741.0,7770,7654,7751,27512.0,0
2017-04-18,7760.0,7760,7683,7712,12407.0,0
2017-04-19,7712.0,7731,7654,7712,11700.0,0
2017-04-20,7712.0,7721,7567,7645,31659.0,0
2017-04-21,7673.0,7673,7567,7606,24284.0,0
2017-04-24,7606.0,7615,7490,7567,27523.0,0
2017-04-25,7557.0,7606,7528,7558,12205.0,0
2017-04-26,7577.0,7808,7577,7722,53689.0,0
2017-04-27,7702.0,7721,7663,7712,7984.0,0
2017-04-28,7712.0,7760,7634,7635,15088.0,0
2017-05-02,7634.0,7702,7538,7625,26398.0,0
2017-05-04,7634.0,7692,7596,7693,17626.0,0
2017-05-08,7721.0,7818,7673,7809,26399.0,0
2017-05-10,7818.0,7818,7721,7799,31517.0,0
2017-05-11,7741.0,7799,7712,7770,39245.0,0
2017-05-12,7770.0,7847,7731,7847,40764.0,0
2017-05-15,7885.0,8194,7770,8108,121611.0,0
