날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2016-11-01,24470.0,24470.0,24470.0,24471.0,2.0,0.0,0.0,134400.0,0.0,0.0,0.0,134400.0,0.0,134400.0,0
2016-11-02,24434.0,25308.0,24361.0,24398.0,261.0,0.0,0.0,134400.0,0.0,0.0,0.0,134400.0,0.0,134400.0,0
2016-11-03,24178.0,25306.0,24178.0,24289.0,14.0,0.0,0.0,17991400.0,0.0,0.0,0.0,17991400.0,0.0,17991400.0,0
2016-11-04,24288.0,24288.0,24069.0,24252.0,62.0,277700.0,0.0,677500.0,0.0,0.0,0.0,955200.0,0.0,955200.0,0
2016-11-07,24250.0,24651.0,24213.0,24653.0,132.0,0.0,0.0,4127200.0,0.0,0.0,0.0,3994000.0,133200.0,4127200.0,0
2016-11-08,24651.0,24651.0,24286.0,24289.0,20.0,869600.0,0.0,7966200.0,0.0,0.0,0.0,8835800.0,0.0,8835800.0,0
2016-11-09,24033.0,24033.0,23997.0,24034.0,141.0,0.0,0.0,1335500.0,0.0,133900.0,0.0,1201600.0,0.0,1335500.0,0
2016-11-10,24142.0,24179.0,24033.0,24034.0,18.0,0.0,0.0,9303700.0,0.0,0.0,0.0,9303700.0,0.0,9303700.0,0
2016-11-11,24032.0,24032.0,23303.0,23306.0,106.0,0.0,0.0,1188700.0,0.0,66000.0,0.0,858700.0,264000.0,1188700.0,0
2016-11-14,23560.0,23669.0,23305.0,23670.0,363.0,66000.0,0.0,6861500.0,0.0,130400.0,0.0,5349500.0,1447600.0,6927500.0,0
2016-11-15,23667.0,23703.0,23303.0,23306.0,1049.0,0.0,0.0,23253800.0,0.0,128200.0,0.0,23125600.0,0.0,23253800.0,0
2016-11-16,22832.0,23961.0,22832.0,23743.0,20.0,0.0,37504000.0,29657900.0,0.0,128200.0,0.0,67033700.0,0.0,67161900.0,0
2016-11-17,23305.0,23487.0,23305.0,23451.0,242.0,0.0,65300.0,1218900.0,0.0,65200.0,0.0,1219000.0,0.0,1284200.0,0
