날짜,시가,고가,저가,종가,거래량,predictable
2016-11-01,38950.0,38950.0,38950.0,38950.0,122993.0,1
2016-11-02,38200.0,38200.0,38200.0,38200.0,123499.0,1
2016-11-03,37450.0,37450.0,37450.0,37450.0,62438.0,1
2016-11-04,38300.0,38300.0,38300.0,38300.0,55792.0,1
2016-11-07,38700.0,38700.0,38700.0,38700.0,85802.0,1
2016-11-08,39800.0,39800.0,39800.0,39800.0,59938.0,1
2016-11-09,39550.0,39550.0,39550.0,39550.0,105538.0,1
2016-11-10,38700.0,38700.0,38700.0,38700.0,106516.0,1
2016-11-11,39950.0,39950.0,39950.0,39950.0,148782.0,1
2016-11-14,40850.0,40850.0,40850.0,40850.0,84510.0,1
2016-11-15,41150.0,41150.0,41150.0,41150.0,51596.0,1
2016-11-16,41100.0,41100.0,41100.0,41100.0,67762.0,1
2016-11-17,41100.0,41100.0,41100.0,41100.0,50338.0,1
2016-11-18,40900.0,40900.0,40900.0,40900.0,69898.0,1
2016-11-21,40950.0,40950.0,40950.0,40950.0,40902.0,1
2016-11-22,40100.0,40100.0,40100.0,40100.0,44770.0,1
2016-11-23,40000.0,40000.0,40000.0,40000.0,71460.0,1
2016-11-24,39050.0,39050.0,39050.0,39050.0,78155.0,1
2016-11-25,38850.0,38850.0,38850.0,38850.0,64175.0,1
2016-11-28,38800.0,38800.0,38800.0,38800.0,40958.0,1
2016-11-29,38300.0,38300.0,38300.0,38300.0,58242.0,1
2016-11-30,39400.0,39400.0,39400.0,39400.0,70275.0,1
2016-12-01,38750.0,38750.0,38750.0,38750.0,78254.0,1
2016-12-02,39750.0,39750.0,39750.0,39750.0,63930.0,1
2016-12-05,38750.0,38750.0,38750.0,38750.0,65416.0,1
2016-12-06,40000.0,40000.0,40000.0,40000.0,99174.0,1
2016-12-07,40400.0,40400.0,40400.0,40400.0,60250.0,1
2016-12-08,39800.0,39800.0,39800.0,39800.0,80714.0,1
2016-12-09,40200.0,40200.0,40200.0,40200.0,30515.0,1
2016-12-12,40650.0,40650.0,40650.0,40650.0,55853.0,1
2016-12-13,41000.0,41000.0,41000.0,41000.0,120705.0,1
2016-12-14,41800.0,41800.0,41800.0,41800.0,56803.0,1
2016-12-15,41250.0,41250.0,41250.0,41250.0,58390.0,1
2016-12-16,41100.0,41100.0,41100.0,41100.0,94060.0,1
