날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2016-11-01,68700.0,69700.0,66700.0,68500.0,225308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016-11-02,68000.0,68500.0,65600.0,67400.0,162307.0,7335513000.0,0.0,3497859800.0,4555496400.0,5965345000.0,77661400.0,2525652000.0,6820211700.0,15388870000.0,1
2016-11-03,67400.0,68300.0,66500.0,68100.0,95036.0,4000103700.0,0.0,2929474800.0,3934693400.0,4405461000.0,140949200.0,3810573800.0,2507287800.0,10864272000.0,1
2016-11-04,68100.0,68200.0,65500.0,65500.0,174396.0,2745630700.0,1292700.0,1507350700.0,2147987700.0,2464339500.0,0.0,1401089900.0,2536832300.0,6402261500.0,1
2016-11-07,65900.0,68700.0,65900.0,68500.0,115698.0,3376889000.0,50394900.0,5759263000.0,2327840800.0,5817401300.0,0.0,2762079500.0,2934906600.0,11514387000.0,1
2016-11-08,69000.0,69300.0,67600.0,67700.0,69356.0,3027390200.0,73521800.0,1561734800.0,3160522800.0,914638100.0,6412000.0,3581883600.0,3320236000.0,7823169500.0,1
2016-11-09,67900.0,68200.0,63800.0,66000.0,155827.0,1051524700.0,0.0,1362500900.0,2318137000.0,1066480200.0,0.0,1006956500.0,2658726000.0,4732162600.0,1
2016-11-10,67000.0,69000.0,66500.0,68000.0,87716.0,3203395800.0,181847800.0,3894865000.0,2913732400.0,2683647500.0,18158700.0,4194168000.0,3297866500.0,10193841000.0,1
2016-11-11,68500.0,73300.0,67000.0,72800.0,230143.0,2693501700.0,0.0,1870758700.0,1402062100.0,1724128300.0,0.0,2036079600.0,2206114600.0,5966322700.0,1
2016-11-14,72900.0,75400.0,71800.0,75300.0,193133.0,7014528500.0,59552900.0,2908421000.0,6392772600.0,2247357700.0,0.0,7061542400.0,7066375000.0,16375276000.0,1
2016-11-15,75300.0,75400.0,71800.0,71900.0,161746.0,7361775600.0,0.0,1901446100.0,5115185700.0,1933391400.0,218300000.0,6380350500.0,5846365700.0,14378407000.0,1
2016-11-16,73500.0,74100.0,72100.0,72600.0,158926.0,4009868300.0,1438000.0,3899088000.0,3877119700.0,2998386000.0,0.0,3008369000.0,5780759000.0,11787514000.0,1
2016-11-17,72700.0,73500.0,71800.0,73500.0,126688.0,7234782000.0,0.0,2842039800.0,1527807400.0,5178290700.0,292500.0,2120198700.0,4305847300.0,11604630000.0,1
2016-11-18,73600.0,74400.0,72500.0,72800.0,158605.0,3699973000.0,73000.0,1389734400.0,4092154600.0,6700098000.0,0.0,840166500.0,1641670300.0,9181935000.0,1
2016-11-21,72800.0,74800.0,72300.0,74000.0,72393.0,4935164400.0,0.0,756620400.0,5974182000.0,5486065000.0,82520300.0,1831033000.0,4266348300.0,11665967000.0,1
2016-11-22,74900.0,77300.0,74200.0,77300.0,213181.0,2421463800.0,72600.0,916519000.0,1990722800.0,1669095400.0,5152000.0,1543878500.0,2110652200.0,5328778000.0,1
2016-11-23,76000.0,77300.0,75900.0,76300.0,102639.0,5115386400.0,0.0,1225413200.0,9805677000.0,5185708000.0,54916700.0,5566859000.0,5338993000.0,16146476000.0,1
2016-11-24,76200.0,77300.0,72900.0,75300.0,175073.0,3694266600.0,238282900.0,1035068200.0,2899958800.0,4167859000.0,0.0,1788808100.0,1910909400.0,7867576300.0,1
2016-11-25,75500.0,76200.0,73400.0,75900.0,115466.0,3841819100.0,0.0,2836963600.0,6371764700.0,4947804000.0,19352000.0,2160172500.0,5923218400.0,13050547000.0,1
2016-11-28,75900.0,75900.0,73800.0,74600.0,111835.0,3185601500.0,0.0,1408142800.0,4015540700.0,3588840700.0,29669100.0,2048758000.0,2942017000.0,8609285000.0,1
2016-11-29,74600.0,76900.0,74600.0,75400.0,115712.0,2513354500.0,4462000.0,1716950000.0,4104602600.0,2696840000.0,20963500.0,1462248000.0,4159317500.0,8339369000.0,1
2016-11-30,75300.0,75300.0,72200.0,73000.0,180550.0,3295496200.0,74900.0,1368544500.0,4089778400.0,2311679200.0,0.0,2942345700.0,3499869200.0,8753894000.0,1
2016-12-01,74800.0,77000.0,74600.0,76500.0,214448.0,3616458000.0,1468000.0,3105460000.0,6490052600.0,5206810000.0,3294000.0,1422551000.0,6580783600.0,13213439000.0,1
2016-12-02,76800.0,76900.0,74000.0,74100.0,132745.0,6197234700.0,0.0,2531774200.0,7566043600.0,7159986700.0,29088500.0,6450332000.0,2655645000.0,16295052000.0,1
2016-12-05,74100.0,76700.0,74100.0,74500.0,150179.0,2293892600.0,50650900.0,2839192300.0,4704262000.0,2803743000.0,0.0,1761372000.0,5322883000.0,9887998000.0,1
2016-12-06,75500.0,76300.0,74100.0,74300.0,169552.0,3419337700.0,0.0,1818681100.0,6038920700.0,4536435700.0,36845900.0,2706276400.0,3997381600.0,11276939000.0,1
2016-12-07,74700.0,75900.0,72700.0,75600.0,130800.0,2740209000.0,10511400.0,2962197500.0,7028803600.0,2691548700.0,0.0,2203196700.0,7846976500.0,12741722000.0,1
2016-12-08,76000.0,76300.0,74200.0,76000.0,117503.0,2267143200.0,0.0,1382192500.0,6079739000.0,2793272000.0,0.0,2698105000.0,4237697500.0,9729074000.0,1
2016-12-09,74800.0,76700.0,74200.0,75200.0,117159.0,3631451600.0,17404000.0,2330732300.0,2843777300.0,3651281700.0,186250000.0,1901612300.0,3084221200.0,8823366000.0,1
2016-12-12,76400.0,76400.0,74700.0,75900.0,79112.0,1524020500.0,0.0,3347876900.0,3911909000.0,4243567600.0,0.0,1363706900.0,3176531700.0,8783806000.0,1
2016-12-13,74800.0,76000.0,74300.0,75100.0,105722.0,1618643200.0,0.0,1841330000.0,2496441000.0,1789117300.0,22410000.0,1828238000.0,2316649000.0,5956414000.0,1
2016-12-14,75100.0,75100.0,73300.0,73700.0,106171.0,1313883500.0,18392800.0,3386267400.0,3181874200.0,3097932000.0,22410000.0,1460901400.0,3319174400.0,7900417500.0,1
2016-12-15,73000.0,80500.0,73000.0,80100.0,403637.0,1744804500.0,1478000.0,3459654000.0,2640751600.0,3622593500.0,26211400.0,2242966500.0,1954916400.0,7846688000.0,1
2016-12-16,79400.0,80900.0,78400.0,80800.0,158745.0,12745315000.0,19782200.0,7734210000.0,11262263000.0,6254201300.0,804717600.0,20697008000.0,4005642500.0,31761570000.0,1
2016-12-19,80900.0,81200.0,79100.0,79500.0,87643.0,4353656000.0,9890500.0,3673305900.0,4622559000.0,2605784300.0,0.0,4158022400.0,5895605000.0,12659412000.0,1
2016-12-20,79500.0,83400.0,79000.0,83000.0,268354.0,2778026200.0,11149600.0,1864503300.0,2327916000.0,1655627500.0,0.0,920778400.0,4405189000.0,6981595000.0,1
2016-12-21,83000.0,83500.0,82200.0,83000.0,101517.0,11450268000.0,0.0,3535428600.0,7051817500.0,8353809000.0,20910400.0,7198565400.0,6464228400.0,22037512000.0,1
2016-12-22,83000.0,83700.0,81100.0,81900.0,121817.0,3382424300.0,2067500.0,1925740400.0,3103486700.0,2145692300.0,15585600.0,2123600300.0,4128840700.0,8413719000.0,1
2016-12-23,81700.0,82600.0,80500.0,82400.0,69910.0,3700744000.0,82200.0,2708769500.0,3554686200.0,4013563000.0,1733827000.0,1570329200.0,2646562800.0,9964282000.0,1
2016-12-26,82400.0,83300.0,81200.0,82200.0,84960.0,2585385200.0,1620000.0,1189387000.0,1929333200.0,2846241000.0,40261300.0,1844965900.0,974257400.0,5705725400.0,1
2016-12-27,82500.0,82800.0,81000.0,81600.0,68321.0,3416626700.0,188704800.0,812557200.0,2583659000.0,3170447400.0,0.0,2053041700.0,1778058600.0,7001548000.0,1
2016-12-28,80900.0,82500.0,80900.0,81500.0,66170.0,2054316800.0,230930400.0,1049157800.0,2247415600.0,1970274600.0,159090400.0,2026544800.0,1425910800.0,5581820400.0,1
2016-12-29,81900.0,83500.0,81200.0,82000.0,103377.0,1898707100.0,11140200.0,1710528300.0,1792378100.0,2405708800.0,5726600.0,2176338400.0,824979700.0,5412753400.0,1
2017-01-02,81700.0,86400.0,81600.0,85400.0,153951.0,3663661800.0,0.0,1562795800.0,3300929300.0,4393147000.0,4950100.0,2652867000.0,1476422700.0,8527387000.0,1
2017-01-03,85400.0,86400.0,84400.0,85200.0,97812.0,6237297700.0,87854600.0,3552177200.0,3247754200.0,3810483500.0,5120000.0,6787881000.0,2521599200.0,13125084000.0,1
2017-01-04,84900.0,85200.0,83400.0,83600.0,98518.0,2171214300.0,203700100.0,3549951200.0,2414977000.0,3286929200.0,0.0,1927163500.0,3125750000.0,8339842600.0,1
