날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2016-11-01,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-02,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-03,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-04,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-07,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-08,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-09,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-10,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-11,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-14,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-15,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-16,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-17,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-18,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-21,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-22,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-23,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-24,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-25,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-28,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-29,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-11-30,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-01,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-02,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-05,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-06,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-07,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-08,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-09,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-12,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-13,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-14,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-15,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-16,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-19,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-20,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-21,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-22,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-23,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-26,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-27,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-28,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2016-12-29,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-02,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-03,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-04,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-05,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-06,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-09,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-10,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-11,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-12,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-13,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-16,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-17,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-18,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-19,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-20,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-23,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-24,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-25,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-26,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-01-31,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-01,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-02,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-03,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-06,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-07,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-08,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-09,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-10,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-13,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-14,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-15,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-16,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-17,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-20,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-21,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-22,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-23,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-24,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-27,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-02-28,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-03-02,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-03-03,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-03-06,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-03-07,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
2017-03-08,68000.0,68000.0,68000.0,68000.0,268264.0,0.0,669368100.0,22063002000.0,130291700.0,5456653300.0,629117200.0,16679685000.0,97206100.0,22862662000.0,0
