날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2016-11-01,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-02,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-03,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-04,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-07,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-08,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-09,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-10,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-11,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-14,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-15,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-16,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-17,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-18,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-21,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-22,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-23,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-24,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-25,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-28,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-29,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-11-30,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-12-01,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-12-02,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-12-05,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-12-06,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
2016-12-07,7280.0,7280.0,7280.0,7280.0,98108.0,0.0,0.0,907502850.0,0.0,64242860.0,160820.0,840743600.0,2355540.0,907502850.0,0
