날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2016-11-01,17012.0,17561.0,16937.0,17429.0,22489.0,179378800.0,0.0,188096200.0,22725350.0,113761150.0,0.0,254496400.0,21942800.0,390200350.0,0
2016-11-02,17202.0,17466.0,17164.0,17202.0,17401.0,179378800.0,0.0,188096200.0,22725350.0,113761150.0,0.0,254496400.0,21942800.0,390200350.0,0
2016-11-03,17201.0,17390.0,17012.0,17183.0,21910.0,7442600.0,5642000.0,278835460.0,8534250.0,4879100.0,0.0,293192960.0,2382250.0,300454300.0,0
2016-11-04,17031.0,17372.0,16899.0,16994.0,12378.0,262047340.0,0.0,63108300.0,52903900.0,153725860.0,0.0,221771400.0,2562300.0,378059550.0,0
2016-11-07,17277.0,17409.0,16993.0,17183.0,18466.0,46548750.0,0.0,139579500.0,24520000.0,119248000.0,0.0,75664950.0,15735300.0,210648260.0,0
2016-11-08,17221.0,17353.0,16994.0,17297.0,4738.0,61097450.0,35071200.0,168547500.0,52103350.0,144064050.0,0.0,160976700.0,11778750.0,316819500.0,0
2016-11-09,17296.0,17353.0,15765.0,17259.0,41642.0,17401850.0,0.0,48930450.0,15265950.0,958700.0,0.0,79957100.0,682450.0,81598250.0,0
2016-11-10,17390.0,17655.0,17031.0,17202.0,50486.0,169283460.0,13545000.0,407092200.0,105107950.0,123021000.0,0.0,482876400.0,89131200.0,695028600.0,0
2016-11-11,17050.0,17523.0,17050.0,17315.0,27094.0,153567500.0,47513350.0,581014200.0,93970400.0,341346700.0,0.0,501324640.0,33394100.0,876065500.0,0
2016-11-14,17183.0,17353.0,17069.0,17297.0,17826.0,136885860.0,27096250.0,167782800.0,136927250.0,211441900.0,0.0,248799000.0,8451250.0,468692160.0,0
2016-11-15,17050.0,17202.0,16748.0,17202.0,21293.0,36468700.0,18317400.0,221890200.0,31706250.0,210361650.0,0.0,93999250.0,4021650.0,308382560.0,0
2016-11-16,17088.0,17239.0,16823.0,16937.0,12676.0,56706200.0,0.0,254752540.0,50311300.0,192529340.0,0.0,94455850.0,74784850.0,361770050.0,0
2016-11-17,17032.0,17032.0,16767.0,16862.0,6005.0,52200550.0,4494900.0,138108900.0,19701150.0,77450300.0,226550.0,124438400.0,12390250.0,214505500.0,0
2016-11-18,17050.0,17106.0,16332.0,16332.0,31337.0,22186950.0,10749850.0,40000950.0,28338550.0,48659550.0,0.0,43218150.0,9398600.0,101276300.0,0
2016-11-21,16086.0,16483.0,15897.0,16068.0,17131.0,64682850.0,0.0,402757800.0,53373650.0,321284060.0,0.0,195041800.0,4488450.0,520814300.0,0
2016-11-22,15973.0,16256.0,15652.0,15898.0,28274.0,93295150.0,11958100.0,162722350.0,8526400.0,82764550.0,9549500.0,141451700.0,42736250.0,276502000.0,0
2016-11-23,15953.0,15991.0,15726.0,15765.0,11663.0,97771700.0,0.0,306729900.0,42742200.0,234420540.0,0.0,189746300.0,23076950.0,447243800.0,0
