날짜,시가,고가,저가,종가,거래량,등락률,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체
2017-04-11,18400,23650,13700,21550,1555005,,0,32116750,29953082400,74846000,0,31580250,29957968650,70496250,30060045150
2017-04-12,21500,24150,19750,20450,1189603,-5.104408352668213,0,7388550,25866609700,341340700,0,5283000,25306931950,903124000,26215338950
2017-04-13,20000,20700,17200,17800,575045,-12.95843520782396,0,3892600,10673992150,119467800,0,1870000,9667755200,1127727350,10797352550
2017-04-14,17500,23100,16550,19100,1159930,7.303370786516854,0,50833100,24266007700,125791050,0,69803950,23523947250,848880650,24442631850
2017-04-17,19100,21300,17850,18100,585832,-5.2356020942408374,0,1330000,11432771450,84874800,0,2100000,11385403250,131473000,11518976250
2017-04-18,18450,18500,17050,17550,203649,-3.0386740331491713,0,0,3516572550,53356750,0,2958000,3498581400,68389900,3569929300
2017-04-19,17650,17800,16300,16450,120162,-6.267806267806268,0,2346000,2006672250,20055100,0,0,1891003300,138070050,2029073350
2017-04-20,16700,17000,15650,16350,148678,-0.60790273556231,0,1219650,2399137600,12546950,0,0,2255386850,157517350,2412904200
2017-04-21,16050,16700,15800,15900,53513,-2.7522935779816518,0,0,839217750,19343100,0,0,856318950,2241900,858560850
2017-04-24,16150,16150,14250,14550,100831,-8.49056603773585,0,6523500,1471847400,26497000,0,0,1327689600,177178300,1504867900
2017-04-25,14700,14950,14000,14150,91601,-2.7491408934707904,0,700250,1234539950,69619500,0,0,1238567600,66292100,1304859700
2017-04-26,14150,14350,13750,13900,67106,-1.76678445229682,0,690000,930104300,7879600,0,0,905488200,33185700,938673900
2017-04-27,13800,17250,13800,15500,710823,11.510791366906476,0,841750,10940915000,323596950,0,13496450,10946598900,305258350,11265353700
2017-04-28,15700,16600,14150,14450,194979,-6.774193548387098,0,0,2879818300,85907450,0,0,2822207300,143518450,2965725750
2017-05-02,14450,14600,13950,14050,40583,-2.768166089965398,0,0,560535500,16863500,0,0,560279450,17119550,577399000
2017-05-04,14150,14350,13950,14150,24433,0.7117437722419928,0,0,325275550,19491700,0,0,318163750,26603500,344767250
2017-05-08,14250,14650,13950,14000,22080,-1.0600706713780919,0,0,308015850,4710700,0,0,298394450,14332100,312726550
2017-05-10,14000,14300,13850,14000,27416,0.0,0,0,367802200,15593300,0,0,369009100,14386400,383395500
2017-05-11,14000,14100,13600,13800,29534,-1.4285714285714286,0,0,403450750,3861250,0,0,403795750,3516250,407312000
2017-05-12,13750,13950,13300,13800,18308,0.0,0,0,240174500,8725350,0,0,247666850,1233000,248899850
2017-05-15,14000,14000,13550,13650,7049,-1.0869565217391304,0,0,96183550,0,0,0,96183550,0,96183550
2017-05-16,13800,13850,13450,13550,14052,-0.7326007326007326,0,0,188042700,3629450,0,0,180936400,10735750,191672150
2017-05-17,13550,13750,13250,13450,10384,-0.7380073800738007,0,0,138835750,0,0,0,137215750,1620000,138835750
2017-05-18,13200,13500,12900,13200,18221,-1.858736059479554,0,0,233435200,5463900,0,0,231548250,7350850,238899100
2017-05-19,13150,14250,13150,13450,62410,1.893939393939394,0,27800,839589400,18222950,0,0,844088550,13751600,857840150
2017-05-22,14100,14100,13450,13550,19574,0.7434944237918215,0,0,267877950,1539000,0,0,260164650,9252300,269416950
2017-05-23,13450,13900,13250,13650,16744,0.7380073800738007,0,0,220756700,5940750,0,0,218911950,7785500,226697450
2017-05-24,13700,13900,13500,13550,15864,-0.7326007326007326,0,0,215341800,1003750,0,0,215352750,992800,216345550
2017-05-25,13650,14500,13400,13650,75485,0.7380073800738007,0,0,1027829000,18923200,0,0,1034344300,12407900,1046752200
2017-05-26,13750,13800,13350,13600,26113,-0.3663003663003663,0,0,335202650,17778700,0,0,344600800,8380550,352981350
2017-05-29,13600,13900,13400,13600,36168,0.0,0,0,491253850,1999200,0,27400,484741550,8484100,493253050
2017-05-30,13550,13700,13350,13600,20842,0.0,0,0,282414600,0,0,0,280701000,1713600,282414600
2017-05-31,13650,13950,13550,13600,27930,0.0,0,0,383899300,0,0,0,357573650,26325650,383899300
2017-06-01,13800,13900,13650,13650,8483,0.3676470588235294,0,0,116464050,0,0,0,102336150,14127900,116464050
2017-06-02,13800,13850,13200,13400,23055,-1.8315018315018317,0,0,310225750,0,0,0,273994350,36231400,310225750
2017-06-05,13500,13800,13400,13450,10852,0.3731343283582089,0,0,145082350,1917000,0,0,146999350,0,146999350
2017-06-07,13500,13600,13200,13400,20549,-0.37174721189591076,0,1859000,272080300,0,0,0,273939300,0,273939300
2017-06-08,13400,13400,13150,13250,7784,-1.1194029850746268,0,145850,101606550,1227600,0,0,102980000,0,102980000
