날짜,시가,고가,저가,종가,거래량,등락률
2014-01-29,111946,114773,111946,114490,6671,2.3584736973858313
2014-02-03,114396,114962,113171,114962,9343,0.4122630797449559
2014-02-04,114962,116375,113076,115244,16456,0.24529844644317253
2014-02-05,115244,116375,114114,115809,7184,0.4902641352261289
2014-02-06,116563,116563,114584,115904,3422,0.08203162103118064
2014-02-07,114490,120333,114490,119296,7729,2.9265599116510215
2014-02-10,119296,124102,117882,122594,8408,2.7645520386266096
2014-02-11,120144,124008,119296,123537,8151,0.7692056707506078
2014-02-12,122688,124385,122218,122406,4286,-0.9155151897811992
2014-02-13,123348,124102,122123,122500,6372,0.0767936212277176
2014-02-14,122029,125798,120710,124385,7113,1.5387755102040817
2014-02-17,126646,126646,123537,124102,5663,-0.22751939542549343
2014-02-18,124762,125516,120615,125516,7411,1.1393853443135487
2014-02-19,123913,124196,121180,121464,7441,-3.22827368622327
2014-02-20,120144,121275,118542,118920,5684,-2.0944477376012642
2014-02-21,119485,120898,118920,119107,3967,0.1572485704675412
2014-02-24,119107,120239,116846,116941,4594,-1.818532915781608
2014-02-25,116941,119956,116941,118166,3505,1.0475367920575331
2014-02-26,117600,118731,117506,117695,1819,-0.39859181151938805
2014-02-27,116941,117600,116658,116658,1572,-0.88109095543566
2014-02-28,115904,116375,114584,114962,5303,-1.4538222839410928
2014-03-03,113548,115904,113171,115150,10278,0.1635322976287817
2014-03-04,115150,115150,111381,112323,16189,-2.4550586191923576
2014-03-05,112323,112417,111663,112417,11440,0.08368722345378952
2014-03-06,112135,112511,111757,112323,13835,-0.0836172465018636
2014-03-07,112323,112511,111192,112417,17145,0.08368722345378952
2014-03-10,111381,111946,107423,107894,23148,-4.023412829020521
2014-03-11,107800,107800,106764,107329,18399,-0.523662112814429
2014-03-12,107329,107423,100544,100827,51271,-6.058008553140344
2014-03-13,100073,100827,96681,98754,52710,-2.0559969055907645
2014-03-14,98754,103466,98471,102146,23086,3.434797577819633
2014-03-17,101392,103277,100827,102146,14822,0.0
2014-03-18,102900,105539,101863,103653,19817,1.475339220331682
2014-03-19,103842,105539,103748,105161,12735,1.454854176917214
2014-03-20,105350,105350,102052,103182,9199,-1.8818763610083586
2014-03-21,103842,105067,103371,105067,19714,1.8268690275435637
2014-03-24,104125,106292,104125,106010,13475,0.8975225332406941
2014-03-25,105915,107705,105067,107705,11440,1.5989057636072068
2014-03-26,107800,110156,107612,110062,14215,2.1883849403463165
2014-03-27,109778,109873,106858,108648,13424,-1.2847304246697315
2014-03-28,107988,109213,107518,108177,68930,-0.4335100508062735
2014-03-31,107705,112135,107612,111192,17905,2.7870989212124573
2014-04-01,110344,113076,109684,111757,15541,0.5081300813008129
2014-04-02,111192,111757,110532,111098,12684,-0.589672235296223
2014-04-03,109778,112700,109778,111381,14626,0.25473005814686134
2014-04-04,112135,114019,110910,112417,14226,0.9301406882681965
2014-04-07,111570,113736,111570,112889,14626,0.41986532286042144
2014-04-08,112040,113454,112040,113171,11646,0.24980290373729946
2014-04-09,112511,114773,112511,114773,13784,1.4155569889812762
2014-04-10,114302,117128,113076,113076,21935,-1.4785707439903113
2014-04-11,112135,113925,111192,111757,12190,-1.1664721072552973
2014-04-14,111663,112983,110816,112606,11841,0.7596839571570462
2014-04-15,111852,113360,111852,112794,3422,0.16695380352734313
2014-04-16,111852,112511,111098,111098,6208,-1.5036260794013867
2014-04-17,111098,112889,111098,112606,8665,1.357360168499883
2014-04-18,113171,114490,113171,113925,8973,1.171340781130668
2014-04-21,113643,114584,112700,114208,4800,0.24840904103576913
2014-04-22,113548,114773,112983,113548,6907,-0.5778929672177081
2014-04-23,113076,114679,112889,113643,9127,0.08366505794906119
2014-04-24,113360,114490,112511,113076,6095,-0.4989308624376337
2014-04-25,112323,113643,111663,112700,12242,-0.33251972124942514
2014-04-28,111570,113076,111286,113076,8850,0.33362910381543925
2014-04-29,113076,113171,111852,113171,5745,0.08401429127312604
2014-04-30,112229,113265,111946,112135,1757,-0.91542886428502
2014-05-02,111852,112135,110721,110721,4789,-1.2609800686672314
2014-05-07,110816,111757,107988,111286,13835,0.5102916339267167
2014-05-08,108931,110910,107988,107988,9610,-2.963535395287817
2014-05-09,107800,109308,107140,107988,6691,0.0
2014-05-12,108177,108648,107894,107988,6814,0.0
2014-05-13,107988,110627,107423,109591,5488,1.4844241952809571
2014-05-14,109591,111381,109213,111098,8695,1.3751129198565577
2014-05-15,109778,111475,109591,109684,3977,-1.2727501845217737
2014-05-16,109591,111663,109496,109496,8603,-0.17140148061704533
2014-05-19,109873,110250,109213,109496,7770,0.0
2014-05-20,109496,110532,107894,107894,6814,-1.4630671440052605
2014-05-21,107705,112606,107705,111475,12550,3.3189982760857877
2014-05-22,111475,112606,110627,110627,12334,-0.760708679076026
2014-05-23,111946,113454,111663,112229,10052,1.4481094127111827
2014-05-26,112417,116658,112417,115338,16806,2.770228728759946
2014-05-27,115715,116846,114302,114868,7359,-0.40749796251018744
2014-05-28,114208,116469,113736,116469,9076,1.3937737228819167
2014-05-29,116941,117600,115433,116941,70749,0.40525805149868205
2014-05-30,115809,117600,115809,117600,6486,0.5635320375231955
2014-06-02,117128,117128,113076,114584,7267,-2.564625850340136
2014-06-03,113076,114584,110532,113548,10731,-0.9041401940934162
2014-06-05,111663,112606,109967,110062,8140,-3.070067284320287
2014-06-09,110156,111852,110062,111381,7020,1.1984154385709873
2014-06-10,112700,114396,111286,112794,5437,1.2686185256013145
2014-06-11,114962,114962,113076,113736,6393,0.8351508058939305
2014-06-12,112606,115150,111381,114114,7945,0.33234859675036926
2014-06-13,112794,113076,110816,112040,6506,-1.817480764849186
2014-06-16,111475,113454,110250,110344,5715,-1.5137450910389145
2014-06-17,110438,111098,110344,110721,4995,0.3416588124410933
2014-06-18,110721,112700,110250,112700,4132,1.7873754752937565
2014-06-19,112700,114019,111852,113076,8068,0.33362910381543925
2014-06-20,113076,113454,110816,112417,5684,-0.5827938731472638
2014-06-23,111757,114396,111286,113643,5365,1.0905823852264338
2014-06-24,112417,114114,112323,113548,6547,-0.08359511804510616
2014-06-25,114396,114396,112417,113076,4779,-0.41568323528375667
2014-06-26,113076,115338,112511,114962,22068,1.6679047720117444
2014-06-27,115244,115244,112794,113265,11635,-1.4761399418938432
2014-06-30,114962,114962,113454,113736,5715,0.4158389617269236
2014-07-01,113076,114868,113076,113548,4368,-0.16529506928325244
2014-07-02,113454,114490,113454,114019,6465,0.4148025504632402
2014-07-03,113830,114396,113830,114114,7020,0.08331944675887352
2014-07-04,115338,115338,114302,114679,9949,0.4951189161715478
2014-07-07,114868,114868,113548,114114,8233,-0.4926795664419815
2014-07-08,114019,114679,112511,114019,18964,-0.08325008325008325
2014-07-09,113265,115244,112889,114773,31340,0.6612932932230593
2014-07-10,115338,115809,114584,115809,35184,0.9026513204325058
2014-07-11,116658,131735,116658,126646,244802,9.35764923278847
2014-07-14,129097,129097,125327,127211,44476,0.4461254204633388
2014-07-15,126740,129097,126646,127211,40396,0.0
2014-07-16,126929,128814,126835,127211,32018,0.0
2014-07-17,127211,128530,126457,127211,25830,0.0
2014-07-18,128154,128154,126364,126364,22449,-0.6658229241181973
2014-07-21,126646,127211,123442,126364,25101,0.0
2014-07-22,124667,131263,124573,130887,51836,3.579342217720237
2014-07-23,130038,130981,129944,130416,25563,-0.3598523917577758
2014-07-24,128908,130887,128530,129662,17720,-0.5781499202551834
2014-07-25,129756,130038,128060,129662,26355,0.0
2014-07-28,130038,130038,125798,127683,16117,-1.5262760099335195
2014-07-29,130321,130321,127494,127494,19190,-0.148022837809262
2014-07-30,129284,129284,125327,126740,17895,-0.5914003796257079
2014-07-31,126835,128437,125045,128154,32018,1.1156698753353322
2014-08-01,128154,129284,127023,127211,19139,-0.7358334503800116
2014-08-04,126835,129284,124762,128343,17381,0.8898601536030689
2014-08-05,127871,130604,126835,128719,22068,0.2929649454976119
2014-08-06,128814,131641,127777,131641,28832,2.2700611409349047
2014-08-07,131923,133808,130227,133808,38874,1.646143678641153
2014-08-08,133808,135410,132395,133808,28020,0.0
2014-08-11,133808,134373,131452,132677,30949,-0.8452409422456058
2014-08-12,133714,133714,130698,132300,22644,-0.28414872208446074
2014-08-13,132112,138142,131641,137671,32563,4.059712773998489
2014-08-14,137012,139650,135221,135221,11286,-1.7796050003268664
2014-08-18,135127,136447,130227,131546,18933,-2.7177731269551324
2014-08-19,130981,133808,130981,132489,17248,0.7168595016192054
2014-08-20,131735,133054,131546,132489,8706,0.0
2014-08-21,133242,133242,131358,132771,12643,0.21284785906754522
2014-08-22,131452,133808,131263,133149,11512,0.28470072530899065
2014-08-25,133149,134750,133054,133431,8695,0.21179280355090913
2014-08-26,134750,134750,130698,133808,47930,0.2825430372252325
2014-08-27,133149,138991,132017,132017,22675,-1.3384849934234127
2014-08-28,132112,133336,127211,130227,18615,-1.3558859843807995
2014-08-29,130321,131546,127683,131263,9569,0.795533952252605
2014-09-01,128625,131546,126740,130981,10525,-0.21483586387633985
2014-09-02,129284,131546,126364,127023,20917,-3.021812323924844
2014-09-03,125610,128530,125610,127494,7010,0.37079898915944354
2014-09-04,127494,129568,127118,128154,6660,0.5176714198315214
2014-09-05,126646,128814,125798,127777,9281,-0.29417731791438423
2014-09-11,125704,126929,124102,124667,22243,-2.433927858691314
2014-09-12,124102,125798,122594,124667,8963,0.0
2014-09-15,124667,127871,124196,126552,7801,1.5120280427057682
2014-09-16,125892,125892,123348,124385,9014,-1.712339591630318
2014-09-17,125421,127118,123913,126835,7740,1.9696908791252965
2014-09-18,124856,126835,124102,124856,9230,-1.5602948712894704
2014-09-19,124856,126552,124196,126270,23651,1.132504645351445
2014-09-22,125045,127211,124856,125798,8922,-0.37380216995327475
2014-09-23,125045,127211,124950,127023,12540,0.9737833669851667
2014-09-24,126835,129662,125327,129662,12416,2.0775765018933576
2014-09-25,128437,130038,125892,126081,7914,-2.7617960543567124
2014-09-26,126175,128437,125421,127777,8932,1.3451669958201473
2014-09-29,127777,129662,126270,127965,20249,0.14713133036461962
2014-09-30,126364,130792,123631,130321,34876,1.8411284335560507
2014-10-01,128154,130038,127211,128060,4091,-1.7349467852456626
2014-10-02,128060,128060,123442,124008,13886,-3.164141808527253
2014-10-06,123631,124762,117788,117788,14195,-5.015805431907619
2014-10-07,119956,123159,118354,122406,8839,3.9206031174652765
2014-10-08,121086,123159,119673,123066,4954,0.5391892554286555
2014-10-10,123066,123066,120144,121086,8418,-1.6088927892350446
2014-10-13,120615,122971,117506,122406,13999,1.0901342847232547
2014-10-14,130887,130887,120426,122218,12601,-0.1535872424554352
2014-10-15,122971,122971,120710,122029,5673,-0.15464170580438233
2014-10-16,124008,124196,120333,122594,8387,0.463004695605143
2014-10-17,125232,125232,121558,123348,9559,0.6150382563583862
2014-10-20,123442,123442,119956,119956,6187,-2.749943249991893
2014-10-21,119390,120144,115527,116941,12396,-2.5134215879155692
2014-10-22,118920,118920,116375,116375,7668,-0.48400475453433783
2014-10-23,117317,120521,116375,119956,13527,3.077121374865736
2014-10-24,120898,120898,118260,118825,3577,-0.942845710093701
2014-10-27,120239,121746,117977,118731,9384,-0.07910793183252683
2014-10-28,120615,120615,116941,117882,4471,-0.7150617783055815
2014-10-29,117977,123631,114773,117600,16549,-0.2392222731205782
2014-10-30,115904,119390,115904,116846,6773,-0.641156462585034
2014-10-31,116563,116846,112229,112229,9384,-3.9513547746606648
2014-11-03,111003,112889,110910,111570,6568,-0.5871922586853665
2014-11-04,111757,112889,107518,109213,11584,-2.112575064981626
2014-11-05,111946,111946,105539,106669,11029,-2.329393020977356
2014-11-06,106480,109402,105632,109213,6969,2.384947829266235
2014-11-07,107423,111098,106104,110910,10021,1.5538443225623322
2014-11-10,109967,110062,106858,107140,8839,-3.399152465963394
2014-11-11,108365,113454,107140,112511,15778,5.013067015120403
2014-11-12,110062,116281,109213,115150,13177,2.3455484352641074
2014-11-13,113265,116187,113265,114868,5201,-0.24489795918367346
2014-11-14,113076,116092,111286,114019,6794,-0.739109238430198
2014-11-17,112135,118448,110344,111946,17319,-1.818118032959419
2014-11-18,111192,123537,111192,119861,26026,7.07037321565755
2014-11-19,119861,120050,116658,118260,9538,-1.3357138685644203
2014-11-20,117035,119861,116752,119107,3361,0.7162185016066295
2014-11-21,117506,122312,117506,121934,3124,2.3734961001452475
2014-11-24,119673,125327,119673,124573,6527,2.164285597126314
2014-11-25,123537,125045,121558,123725,3834,-0.680725357822321
2014-11-26,121558,122783,119956,121275,6167,-1.9801980198019802
2014-11-27,119390,122406,119390,121746,4162,0.3883735312306741
2014-11-28,120521,121558,120521,121369,904,-0.3096610976952015
2014-12-01,119767,120615,115527,117128,8480,-3.494302498990681
2014-12-02,114584,117600,114396,116846,5416,-0.24076224301618743
2014-12-03,114868,117695,114868,115715,5262,-0.9679407082826968
2014-12-04,115338,116941,112135,112983,13228,-2.3609730804130837
2014-12-05,113076,114208,111757,113265,8593,0.24959507182496485
2014-12-08,112323,113925,110532,111757,4738,-1.331390985741403
2014-12-09,111192,112700,111192,112040,5725,0.25322798571901534
2014-12-10,111192,114490,111192,113171,8079,1.0094609068189933
2014-12-11,113171,113171,109967,110250,12231,-2.581049915614424
2014-12-12,109778,111286,109778,110156,10720,-0.08526077097505669
2014-12-15,110156,112606,110156,112511,7308,2.137877192345401
2014-12-16,111286,114679,111286,113265,7791,0.670156695789745
2014-12-17,114868,114868,112323,113643,5838,0.33373063170441003
2014-12-18,114962,114962,112700,113925,6701,0.24814550830231513
2014-12-19,113925,114962,112417,114208,6619,0.24840904103576913
2014-12-22,113171,114962,113171,114679,4101,0.41240543569627347
2014-12-23,113643,114208,111286,112417,7390,-1.9724622642332075
2014-12-24,112417,112794,110532,112229,13064,-0.1672344930037272
2014-12-26,111381,115809,110910,114962,14092,2.4351994582505414
2014-12-29,114773,117882,113830,117317,9734,2.048502983594579
2014-12-30,114679,117128,113643,116658,15356,-0.5617259220743797
2015-01-02,114490,119390,114490,117788,7637,0.9686433849371668
2015-01-05,115622,116563,113076,115338,20208,-2.0800081502360173
2015-01-06,113643,115715,112889,115244,10525,-0.08149959250203749
2015-01-07,114208,115433,113454,114396,7020,-0.7358300649057651
2015-01-08,112700,122406,112606,121558,13321,6.260708416378195
2015-01-09,121558,122500,118166,122218,7791,0.5429506902054986
2015-01-12,122218,124008,121086,123254,5098,0.847665646631429
2015-01-13,125327,125327,122688,123066,8541,-0.15253054667596994
2015-01-14,122218,128343,122218,127494,8624,3.5980693286529175
2015-01-15,125610,127965,125138,127589,10196,0.07451331043029476
2015-01-16,125986,128530,125138,127683,9785,0.07367406281105739
2015-01-19,127777,133996,127777,132112,13095,3.4687468182921766
2015-01-20,136634,137388,130227,131641,7277,-0.3565156836623471
2015-01-21,130133,136541,130133,134656,6845,2.290319885142167
2015-01-22,133619,137106,132960,134939,12571,0.21016516159695817
2015-01-23,134939,137012,131923,132489,5715,-1.8156352129480728
2015-01-26,133619,133619,130509,130887,1706,-1.209156986617757
2015-01-27,132866,134939,131829,132489,5673,1.223956542666575
2015-01-28,132771,134656,131075,132489,6187,0.0
2015-01-29,132960,134468,130509,133149,8356,0.4981545637751059
2015-01-30,132960,135598,131923,133996,12694,0.6361294489631916
2015-02-02,133525,135975,131358,133336,5067,-0.49255201647810376
2015-02-03,132489,134185,130981,132112,4152,-0.9179816403671927
2015-02-04,131452,133054,130698,131546,4820,-0.4284243672035848
2015-02-05,131452,131829,130038,130133,5509,-1.074148966901312
2015-02-06,129379,131546,129379,129756,2014,-0.2897036109211345
2015-02-09,129756,131923,129756,130133,4594,0.29054533123709114
2015-02-10,131923,131923,126457,129473,12982,-0.5071734302598111
2015-02-11,131169,131358,127494,128248,3474,-0.9461432113259135
2015-02-12,130321,130509,128060,129568,4337,1.0292558168548438
2015-02-13,128248,130509,128248,129097,3474,-0.3635156828846629
2015-02-16,128437,130509,128060,128814,2991,-0.21921500886929982
2015-02-17,129944,130604,127589,128437,4789,-0.2926700513919295
2015-02-23,128437,130509,127965,129379,3772,0.7334335121499257
2015-02-24,127777,129473,126646,128625,7184,-0.5827839139272989
2015-02-25,128719,130038,127965,128908,3443,0.22001943634596693
2015-02-26,130227,130509,125704,127965,8798,-0.7315294628727464
2015-02-27,127306,129379,124478,126552,9538,-1.104208181924745
2015-03-02,125421,129097,124762,124762,6249,-1.4144383336494089
2015-03-03,123631,125138,122029,124950,8942,0.15068690787258943
2015-03-04,123442,124196,120239,120521,9559,-3.5446178471388556
2015-03-05,118920,120804,118825,120710,5941,0.15681914355174617
2015-03-06,119673,121180,119673,119861,6989,-0.7033385800679314
2015-03-09,117977,120333,117882,119107,4234,-0.629061996812975
2015-03-10,118448,119579,117788,117788,8634,-1.1074076250766118
2015-03-11,117412,119673,114208,118260,16888,0.40071993751485724
2015-03-12,116846,118448,114868,115527,25049,-2.311009639776763
2015-03-13,116469,120333,115904,119767,9518,3.670137716724229
2015-03-16,119014,121746,119014,119956,5139,0.15780640744111485
2015-03-17,119579,121558,118731,119296,11378,-0.550201740638234
2015-03-18,119956,119956,116846,117412,7647,-1.5792650214592276
2015-03-19,117412,118354,116846,116846,7174,-0.48206316219807177
2015-03-20,115904,118071,115244,116941,9137,0.08130359618643342
2015-03-23,116941,119014,116752,117788,5725,0.7242968676512087
2015-03-24,117035,118166,116846,117600,4029,-0.15960878867117195
2015-03-25,117128,119485,116846,118166,13280,0.48129251700680276
2015-03-26,120426,120898,118166,118920,8449,0.6380854052773217
2015-03-27,118071,119390,117977,118731,13352,-0.15893037336024218
2015-03-30,118260,118825,115715,117317,18388,-1.1909273904877413
2015-03-31,116941,118071,116469,117035,32645,-0.24037437029586503
2015-04-01,116375,117695,116375,116658,3618,-0.3221258597855342
2015-04-02,116658,117506,116092,117317,7606,0.5648991067907901
2015-04-03,118166,118166,115809,116469,5468,-0.7228278936556509
2015-04-06,116563,117882,114679,116281,8408,-0.16141634254608522
2015-04-07,115998,117788,115809,116752,12828,0.4050532761156165
2015-04-08,116187,117977,116092,117600,13866,0.7263258873509661
2015-04-09,116752,118636,116752,118260,9209,0.5612244897959183
2015-04-10,117506,119014,117506,118825,12334,0.47776086588871974
2015-04-13,118448,120050,117317,118920,10391,0.07994950557542604
2015-04-14,118636,120050,117977,119296,9374,0.3161789438277834
2015-04-15,118920,120050,117223,118636,13300,-0.5532457081545065
2015-04-16,117882,119579,117223,119202,18810,0.4770895849489194
2015-04-17,118731,122123,118071,121464,13064,1.8976191674636333
2015-04-20,121840,122406,119390,120144,11532,-1.0867417506421655
2015-04-21,118825,120050,118260,118636,11738,-1.2551604740977493
2015-04-22,118166,119296,117695,118354,12807,-0.2377018780134192
2015-04-23,118448,127965,117600,127211,55506,7.483481758115484
2015-04-24,126364,128530,125138,127306,21914,0.0746790764949572
2015-04-27,127683,127683,124008,124008,11759,-2.590608455218136
2015-04-28,124102,127494,124102,127023,19776,2.431294755177085
2015-04-29,127494,127494,124291,126081,13855,-0.7415979783188871
2015-04-30,125327,125892,124291,124385,5478,-1.3451669958201473
2015-05-04,125610,131169,123725,130604,12581,4.999799011134783
2015-05-06,129284,130509,126364,128154,8891,-1.875899666166427
2015-05-07,127589,128154,122500,126364,6814,-1.3967570267022489
2015-05-08,126457,129002,124762,127589,31916,0.9694216707290051
2015-05-11,127589,129662,126552,128248,12334,0.5165022063030512
2015-05-12,126740,129190,126740,128154,7380,-0.07329548998814796
2015-05-13,127118,130981,125704,129568,15521,1.1033600199759666
2015-05-14,130038,133149,128814,129097,16065,-0.3635156828846629
2015-05-15,129284,133054,129284,130509,24052,1.093751210330217
2015-05-18,132771,135221,130509,131923,16754,1.083450183512248
2015-05-19,131075,132771,127777,130227,14781,-1.2855984172585524
2015-05-20,128719,131263,126081,130321,20177,0.07218165203836378
2015-05-21,128908,131263,128908,129473,6393,-0.6507009614720574
2015-05-22,129662,130981,128814,129850,14297,0.29118040054683214
2015-05-26,128625,132112,128625,129662,23549,-0.14478244127839815
2015-05-27,128719,129850,124196,128530,18173,-0.8730391325137665
2015-05-28,125986,128530,124573,127871,109254,-0.5127207655800202
2015-05-29,126175,130509,126175,129568,21236,1.3271187368519837
2015-06-01,131829,131829,126364,126835,5930,-2.10931711533712
2015-06-02,126175,127965,124856,124856,7791,-1.5602948712894704
2015-06-03,124950,125516,121180,121464,7369,-2.7167296725828156
2015-06-04,120144,124950,120144,123348,10104,1.5510768622801818
2015-06-05,120993,123159,117788,122218,17772,-0.9161072737296105
2015-06-08,120426,124102,120426,123442,4728,1.0014891423521903
2015-06-09,124385,124385,122218,122877,4810,-0.45770483303899806
2015-06-10,124950,124950,121369,122877,6311,0.0
2015-06-11,123442,125892,122406,125798,12869,2.3771739218893693
2015-06-12,126740,127023,123913,124008,12324,-1.4229161035946518
2015-06-15,124196,127118,123348,126457,8315,1.9748725888652345
2015-06-16,126457,127494,123442,125045,9384,-1.1165850842578902
2015-06-17,124196,126552,123725,125327,10350,0.22551881322723819
2015-06-18,125421,130792,125421,129850,24525,3.6089589633518715
2015-06-19,128814,132206,128814,129473,14339,-0.29033500192529843
2015-06-22,129850,132206,128908,130133,12550,0.5097587914082473
2015-06-23,130416,132017,129756,130227,13126,0.07223379158245795
2015-06-24,130321,131452,129002,130038,8356,-0.1451311939920293
2015-06-25,130038,134656,127400,131923,14853,1.4495762777034407
2015-06-26,134373,135221,130604,133525,18964,1.214344731396345
2015-06-29,133525,133525,127871,132112,12550,-1.0582287961055983
2015-06-30,129097,144927,129097,137012,40427,3.7089742037059463
2015-07-01,136634,143419,136634,141064,19838,2.9574051907862087
2015-07-02,139179,147377,138896,147189,30538,4.34200079396586
2015-07-03,145587,151241,145587,148790,22243,1.0877171527763625
2015-07-06,150110,150675,146246,147849,12386,-0.6324349754687815
2015-07-07,147849,151147,146058,149733,13290,1.2742730759085283
2015-07-08,149922,152560,143325,145775,15110,-2.643371868592762
2015-07-09,145775,145775,140781,145681,17864,-0.06448293603155549
2015-07-10,144833,145681,142665,145587,11286,-0.06452454335156953
2015-07-13,143797,147943,142665,144456,11481,-0.7768550763461024
2015-07-14,143419,147660,143325,146152,11502,1.1740599213601373
2015-07-15,146152,147189,143514,143608,7513,-1.7406535661503093
2015-07-16,143797,145870,142760,143514,7174,-0.06545596345607486
2015-07-17,143514,144927,140404,141818,9281,-1.181766238833842
2015-07-20,141818,143137,138991,142289,5458,0.33211581040488514
2015-07-21,140592,142194,135787,138142,18645,-2.9144909304303215
2015-07-22,136069,139273,134468,135975,8428,-1.5686757105007891
2015-07-23,135880,136823,132866,135504,6465,-0.3463872035300607
2015-07-24,134656,135127,132582,132771,6599,-2.016914629826426
2015-07-27,130227,131358,125327,130038,10710,-2.058431434575321
2015-07-28,131829,131829,126457,129002,6825,-0.7966901982497424
2015-07-29,127211,130227,125798,129002,21894,0.0
2015-07-30,130416,131452,127777,129944,5653,0.7302212368800484
2015-07-31,129944,131923,126835,128343,11872,-1.2320691990395862
2015-08-03,128343,130227,128343,129662,2559,1.0277147955089097
2015-08-04,130416,131263,128530,130509,3299,0.6532368774197529
2015-08-05,128530,132960,128248,132866,6002,1.8060057160808833
2015-08-06,130509,135410,127494,129190,12540,-2.766697273945178
2015-08-07,129756,130792,128248,130416,7380,0.9489898598962768
2015-08-10,128530,128814,125045,125704,10587,-3.613053613053613
2015-08-11,126364,129190,126270,127965,10679,1.7986698911729142
2015-08-12,128530,130604,124385,127306,8480,-0.5149845660922908
2015-08-13,128814,129944,125138,129379,6897,1.6283600144533645
2015-08-17,131263,131358,127306,128060,5478,-1.0194853878913888
2015-08-18,129190,129190,124102,124667,9394,-2.6495392784632203
