날짜,시가,고가,저가,종가,거래량,등락률,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체
2020-05-21,7270,8600,6720,6770,922002,,71018470,10351050,6557065110,16087900,6770,11229540,6621519020,21767200,6654522530
2020-05-22,7000,7140,6520,6800,190014,0.4431314623338257,0,4249670,1263141220,41054640,0,5790270,1269362020,33293240,1308445530
2020-05-25,6890,6890,6500,6580,95835,-3.2352941176470593,6540000,0,588137370,39275800,0,0,608528630,25424540,633953170
2020-05-26,6580,6600,6380,6520,54323,-0.911854103343465,3256610,0,330849980,17617110,0,0,343991900,7731800,351723700
2020-05-27,6530,6700,6460,6620,80916,1.5337423312883436,0,0,503565920,30008230,0,0,521524660,12049490,533574150
2020-05-28,6620,6810,6250,6440,80830,-2.719033232628399,0,6545000,516556840,9274480,0,0,522607370,9768950,532376320
2020-05-29,6440,6450,6200,6250,38127,-2.950310559006211,0,0,234101590,5148290,0,0,217644040,21605840,239249880
2020-06-01,6300,6310,6170,6230,31643,-0.32,9401400,0,172886730,15364130,0,0,197652260,0,197652260
2020-06-02,6230,6330,6200,6320,50739,1.4446227929373996,0,3110000,309661540,4412660,124831180,0,169740820,22612200,317184200
2020-06-03,6390,6390,6210,6310,42833,-0.15822784810126583,0,0,243904390,25594480,498630,0,265128330,3871910,269498870
2020-06-04,6330,6340,6190,6220,80723,-1.4263074484944533,0,3105000,478744360,22418930,213013120,0,166198280,125056890,504268290
2020-06-05,6230,6320,6170,6320,23655,1.607717041800643,0,0,138274210,9688920,0,0,147963130,0,147963130
2020-06-08,6320,6340,6180,6260,40556,-0.949367088607595,3133070,0,239315020,11065500,0,0,248920340,4593250,253513590
2020-06-09,6300,6920,6230,6530,172742,4.313099041533546,0,0,1109105790,25358410,29496350,0,1067080620,37887230,1134464200
2020-06-10,6540,6560,6320,6350,60841,-2.756508422664625,0,0,366118440,22927250,0,0,382973230,6072460,389045690
2020-06-11,6420,8250,6410,7810,2071836,22.992125984251967,0,9366570,15402235390,150419670,131894930,6675080,15257309570,166142050,15562021630
2020-06-12,7210,7700,6620,7190,609713,-7.93854033290653,0,0,4187071380,218824700,0,6469500,4276527760,122898820,4405896080
2020-06-15,7390,7480,6370,6570,268084,-8.6230876216968,0,0,1807124220,30547680,0,0,1714025350,123646550,1837671900
2020-06-16,6670,6970,6610,6730,163589,2.43531202435312,0,0,1032655620,71075150,0,0,1085375320,18355450,1103730770
2020-06-17,6550,7550,6530,7090,516809,5.349182763744428,0,0,3473570460,161960080,5589670,0,3398222700,231718170,3635530540
2020-06-18,7010,7650,7010,7450,463286,5.077574047954866,0,9379550,3311904070,105688930,0,0,3364921670,62050880,3426972550
2020-06-19,7750,7750,6520,6790,283372,-8.859060402684564,0,0,1974390850,35841740,0,0,1927108630,83123960,2010232590
2020-06-22,6800,6800,6370,6410,79579,-5.596465390279824,0,0,494244480,20673390,0,6490370,507297000,1130500,514917870
2020-06-23,6500,6500,6230,6300,96035,-1.71606864274571,25340000,0,552810070,28110470,0,0,591278530,14982010,606260540
2020-06-24,6390,6500,6300,6440,64640,2.2222222222222223,19161360,0,378092460,15585970,0,0,409449040,3390750,412839790
2020-06-25,6420,6420,6200,6230,69259,-3.260869565217391,3105000,0,416687440,13282870,0,0,428857540,4217770,433075310
2020-06-26,6260,6390,6230,6380,29195,2.4077046548956664,0,6230,181695380,2015520,0,0,173595210,10121920,183717130
2020-06-29,6300,6300,6130,6160,41921,-3.4482758620689653,12345000,0,241015670,5843690,0,0,259204360,0,259204360
2020-06-30,6190,6290,6170,6200,18275,0.6493506493506493,0,0,105898990,7728840,0,0,106304440,7323390,113627830
2020-07-01,6200,7160,6200,6370,714057,2.741935483870968,0,0,4645271820,183306780,43368600,0,4650423520,134786480,4828578600
2020-07-02,6500,6720,6360,6450,50297,1.2558869701726845,0,0,315940680,8468670,0,0,296723520,27685830,324409350
2020-07-03,6420,6470,6330,6370,29619,-1.2403100775193798,12741190,0,176030550,63800,0,0,185421670,3413870,188835540
2020-07-06,6370,6660,6320,6530,37292,2.511773940345369,0,0,233522480,5875620,0,0,239398100,0,239398100
2020-07-07,6650,6890,6510,6700,101206,2.6033690658499236,0,0,652128160,24882750,13387920,0,610467520,53155470,677010910
2020-07-08,6750,6750,6550,6610,38061,-1.3432835820895521,0,0,250499480,1194630,0,0,227070360,24623750,251694110
2020-07-09,6660,6890,6610,6760,61068,2.26928895612708,0,0,378888680,33222190,0,0,410521810,1589060,412110870
2020-07-10,6760,6760,6470,6550,50030,-3.106508875739645,0,0,327155570,0,0,0,304399290,22756280,327155570
2020-07-13,6550,6550,6390,6440,27662,-1.6793893129770994,0,0,177909680,0,0,0,171376070,6533610,177909680
2020-07-14,6450,6650,6260,6600,77622,2.484472049689441,23433440,1308000,468193170,8502520,0,0,493979500,7457630,501437130
2020-07-15,6850,8580,6600,8280,4361962,25.454545454545453,19123860,81848790,33931748250,162347110,26204890,78681530,33901383420,188798170,34195068010
2020-07-16,7710,7960,7210,7450,999804,-10.024154589371982,0,0,7186417200,293862360,0,0,7245077000,235202560,7480279560
2020-07-17,7550,7940,7390,7450,810638,0.0,0,0,6099980190,86960970,0,0,6034501390,152439770,6186941160
2020-07-20,7410,7470,7150,7340,203042,-1.476510067114094,0,2935780,1366399990,114127780,0,0,1465147340,18316210,1483463550
2020-07-21,7340,7350,7120,7200,137061,-1.9073569482288828,0,720000,954090320,31307600,0,452970,943441640,42223310,986117920
2020-07-22,7110,7720,7090,7360,467812,2.2222222222222223,0,0,3393697500,96637420,0,0,3299263280,191071640,3490334920
2020-07-23,7330,7580,7200,7320,161619,-0.5434782608695652,0,0,1157684250,29809310,0,0,1164572210,22921350,1187493560
2020-07-24,7320,7400,7140,7180,105610,-1.912568306010929,0,0,730806080,34010500,0,0,747869360,16947220,764816580
2020-07-27,7250,7320,7160,7240,65342,0.8356545961002786,0,0,452688280,20495220,0,0,471024310,2159190,473183500
2020-07-28,7370,7810,7250,7320,447854,1.1049723756906076,0,7460000,3252451380,101280140,0,1638380,3252298640,107254500,3361191520
2020-07-29,7360,7530,7230,7270,121363,-0.6830601092896175,0,0,893594710,11794810,0,0,886928880,18460640,905389520
2020-07-30,7780,9400,7750,8170,2711416,12.379642365887207,0,8850000,23488873270,284770700,35112490,0,23461451510,285929970,23782493970
2020-07-31,8210,8650,7900,8150,415338,-0.24479804161566704,0,12375000,3342411790,74325960,0,0,3341246580,87866170,3429112750
2020-08-03,8440,8440,7900,8100,160289,-0.6134969325153374,0,0,1255943420,43071930,0,0,1238611620,60403730,1299015350
2020-08-04,8050,8180,7860,8120,123299,0.24691358024691357,3960000,0,821580260,157822940,0,3995000,973629050,5739150,983363200
2020-08-05,8150,8150,7840,7840,85651,-3.4482758620689653,8694000,0,649276100,21086990,0,0,630380330,48676760,679057090
2020-08-06,7780,7990,7700,7810,79541,-0.3826530612244898,0,0,599650910,22372150,0,12784580,588124150,21114330,622023060
2020-08-07,7900,7910,7640,7700,59810,-1.4084507042253522,0,0,447964160,15488780,0,0,433407480,30045460,463452940
2020-08-10,7570,7780,7500,7660,92487,-0.5194805194805194,18232000,7580000,639094160,36852300,0,0,700047100,1711360,701758460
2020-08-11,7710,8080,7710,7860,188310,2.610966057441253,0,0,1436533700,55304520,23860000,1198950,1370426880,96352390,1491838220
2020-08-12,7810,7890,7630,7740,46611,-1.5267175572519083,0,0,346930700,13713150,0,389530,337604040,22650280,360643850
2020-08-13,7690,7890,7690,7700,46293,-0.516795865633075,0,0,336701320,21708630,7750000,0,339301600,11358350,358409950
2020-08-14,7700,7760,7590,7590,69638,-1.4285714285714286,0,0,529932410,807720,0,2289000,489910300,38540830,530740130
2020-08-18,7520,7520,6990,7040,85775,-7.246376811594203,0,23050000,570339110,27270460,0,73100,594135320,26451150,620659570
2020-08-19,7060,7240,7040,7100,22025,0.8522727272727272,0,0,155292050,1514630,0,0,150575950,6230730,156806680
2020-08-20,7160,7160,6550,6710,46681,-5.492957746478874,10035000,0,281276970,22951510,0,0,305542600,8720880,314263480
