날짜,시가,고가,저가,종가,거래량,등락률,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체
2013-10-24,,,,,,,0,0,32588500,0,0,1078000,31510500,0,32588500
2013-10-25,,,,,,,0,0,12434540,0,0,0,12276040,158500,12434540
2013-10-28,,,,,,,0,3102000,21149200,0,0,0,23624600,626600,24251200
2013-10-29,,,,,,,0,0,15055700,0,0,2120000,12935700,0,15055700
2013-10-30,,,,,,,0,1037900,22996740,0,10340,0,22314200,1710100,24034640
2013-10-31,,,,,,,0,1491000,35387680,0,0,1002500,35876180,0,36878680
2013-11-01,,,,,,,0,0,17294140,0,0,499500,16794640,0,17294140
2013-11-04,,,,,,,0,0,30402180,0,0,963900,29438280,0,30402180
2013-11-05,,,,,,,0,0,11217200,0,0,1550100,9667100,0,11217200
2013-11-06,,,,,,,0,0,8954715,0,0,0,8954715,0,8954715
2013-11-07,,,,,,,0,0,27574760,0,0,1516500,26058260,0,27574760
2013-11-08,,,,,,,0,0,731971690,0,0,0,725997290,5974400,731971690
2013-11-11,,,,,,,0,2427500,90513470,51000,0,0,92991970,0,92991970
2013-11-12,,,,,,,0,0,25087150,47350,18640,0,25115860,0,25134500
2013-11-13,,,,,,,0,1125000,36312850,46050,0,0,37483900,0,37483900
2013-11-14,,,,,,,0,223750,32743175,0,0,0,32966925,0,32966925
2013-11-15,,,,,,,0,855000,104185030,87800,0,0,105127830,0,105127830
2013-11-18,,,,,,,0,0,48656640,42000,0,2155000,46543640,0,48698640
2013-11-19,,,,,,,0,0,12316005,0,40600,0,10774205,1501200,12316005
2013-11-20,,,,,,,0,0,7536460,85400,0,0,7621860,0,7621860
2013-11-21,,,,,,,0,287700,10256150,0,0,420200,10123650,0,10543850
2013-11-22,,,,,,,0,0,19066730,0,0,1987300,17079430,0,19066730
2013-11-25,,,,,,,0,0,6295695,0,0,0,6295695,0,6295695
2013-11-26,,,,,,,0,0,3728150,0,0,0,3728150,0,3728150
2013-11-27,,,,,,,0,415000,6757150,0,0,0,7172150,0,7172150
2013-11-28,,,,,,,0,418950,7732770,0,0,0,8151720,0,8151720
2013-11-29,,,,,,,0,0,33396170,0,0,850000,32546170,0,33396170
2013-12-02,,,,,,,0,836000,20838900,0,0,0,21674900,0,21674900
2013-12-03,,,,,,,0,611250,12524800,0,0,0,13136050,0,13136050
2013-12-04,4080.0,4140.0,4080.0,4140.0,181.0,,0,0,746595,0,0,0,746595,0,746595
2013-12-05,4290.0,4290.0,4025.0,4115.0,3351.0,-0.6038647342995169,0,0,13714760,0,0,0,13714760,0,13714760
2013-12-06,4115.0,4340.0,4070.0,4075.0,24109.0,-0.9720534629404617,0,1442000,99938365,40800,0,1503250,99917915,0,101421165
2013-12-09,4100.0,4110.0,3800.0,3870.0,29620.0,-5.030674846625767,0,1185000,112679450,157200,0,0,114021650,0,114021650
2013-12-10,3905.0,3915.0,3840.0,3845.0,5434.0,-0.6459948320413437,0,578250,20521880,0,0,0,21100130,0,21100130
2013-12-11,3860.0,3980.0,3825.0,3840.0,2903.0,-0.13003901170351106,0,768000,10478920,0,0,0,11246920,0,11246920
2013-12-12,3885.0,3965.0,3850.0,3860.0,2938.0,0.5208333333333333,0,0,11434080,0,0,389500,11044580,0,11434080
2013-12-13,4040.0,4080.0,3875.0,4080.0,831.0,5.699481865284974,0,0,3334380,0,0,0,3334380,0,3334380
2013-12-16,3910.0,4045.0,3875.0,3875.0,540.0,-5.0245098039215685,0,780000,1336200,0,0,0,2116200,0,2116200
2013-12-17,4090.0,4090.0,3875.0,4010.0,589.0,3.483870967741935,0,0,2301645,0,0,0,2301645,0,2301645
