날짜,시가,고가,저가,종가,거래량,등락률,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체
2024-07-29,44900,50200,40200,50200,17384643,,41126620800,3215664900,675632685500,58466989600,36465199700,6237777300,693873189250,41865794550,778441960800
2024-07-30,55200,61300,50900,55500,12895798,10.557768924302788,5502085200,2224914500,706362968300,15342273900,25627593400,1670184200,682378618400,19755845900,729432241900
2024-07-31,53300,54800,49600,50300,3205739,-9.36936936936937,1730610550,540510700,162930569500,2213328300,1797067700,852862900,161281762150,3483326300,167415019050
2024-08-01,54300,57900,52100,52100,4381014,3.5785288270377733,2556463600,755877100,232349483600,6520688500,1353390800,431812000,232165278900,8232031100,242182512800
2024-08-02,54200,55300,49800,52800,2818038,1.3435700575815739,830345300,289018400,144364806950,3304837900,3689802150,443887000,133836906700,10818412700,148789008550
2024-08-05,50200,51200,41100,46000,1991528,-12.878787878787879,556277500,11900000,80644534500,12810093950,304610450,130836400,84498037300,9089321800,94022805950
2024-08-06,48200,50200,46100,47850,1607795,4.021739130434782,1717087550,28473800,68084085650,7936900750,125713600,6693400,71796438950,5837701800,77766547750
2024-08-07,46950,51400,46000,49800,2042131,4.075235109717868,1517228500,470084700,86915244500,11897382250,534804450,232920500,91769890300,8262324700,100799939950
2024-08-08,47800,48850,45850,46150,969895,-7.329317269076305,479906150,83874500,42768234050,2570971950,2380210500,108858650,37525609650,5888307850,45902986650
2024-08-09,47250,48100,45850,45850,951094,-0.6500541711809318,972022650,86836850,35695942100,7713440100,161580800,62761300,39959889200,4284010400,44468241700
2024-08-12,46000,46200,43500,44550,812386,-2.8353326063249726,625037300,13420000,29576382750,5957550200,1077513900,2210000,31560626000,3532040350,36172390250
2024-08-13,44600,44900,41500,41500,722578,-6.846240179573512,206565600,370015900,25252753450,4784149450,2851298550,150108750,24657416400,2954660700,30613484400
2024-08-14,42400,44200,41900,41900,891940,0.9638554216867471,2420121150,147851150,32157274550,3858581200,11143450,142051950,35352508050,3078124600,38583828050
2024-08-16,45000,49450,44600,48100,2633286,14.797136038186157,4483070150,320966400,110511044300,9673487350,482780700,286132350,110885151000,13334504150,124988568200
2024-08-19,46250,46400,44550,44800,590188,-6.860706860706861,8207500,69138800,21984950800,4614133750,771384550,65740750,23250085900,2589219650,26676430850
2024-08-20,45900,46400,44000,44000,590136,-1.7857142857142856,627089750,124037100,21807123600,4058135400,218196700,198631700,21700765850,4498791600,26616385850
