날짜,시가,고가,저가,종가,거래량,등락률,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체
2013-10-24,,,,,,,3709479000,0,300500000,3367071500,2443237000,1527000,1083769500,3848517000,7377050500
2013-10-25,,,,,,,4183307800,0,3058839900,1346384400,2012683100,0,1143234500,5432614500,8588532100
2013-10-28,,,,,,,4860639500,0,3091546800,2441908000,1738737900,1600000,4100423900,4553332500,10394094300
2013-10-29,,,,,,,3575838250,19813500,560875700,2071023300,2340808650,1640000,1391575600,2493526500,6227550750
2013-10-30,,,,,,,2157288250,0,455159950,2238023000,2021084250,105110500,879524950,1844751500,4850471200
2013-10-31,,,,,,,1699662000,3400000,245717550,9389320650,6750131050,3390000,2523110150,2061469000,11338100200
2013-11-01,,,,,,,2624878300,2371500,689311400,1100763500,1601542500,17238000,1550898700,1247645500,4417324700
2013-11-04,,,,,,,4628305000,6640000,3491281550,2014613000,4716741100,0,562720450,4861378000,10140839550
2013-11-05,,,,,,,5237313800,489884000,1376842700,2904976000,3402150700,0,3727601800,2879264000,10009016500
2013-11-06,,,,,,,1571961500,0,724680600,2578438000,1835523000,6993000,932106600,2100457500,4875080100
2013-11-07,,,,,,,2133009000,4662000,1960934200,987768500,1956703500,28958000,828447200,2272265000,5086373700
2013-11-08,,,,,,,3831447250,30884000,3659108000,782615450,1675134500,26076000,1231958700,5370885500,8304054700
2013-11-11,,,,,,,1890111800,6220500,1003997900,151955000,702723350,0,883157850,1466404000,3052285200
2013-11-12,,,,,,,696071500,0,992980650,893146000,669961000,0,338654650,1573582500,2582198150
2013-11-13,,,,,,,1211414300,0,1153375200,569934000,1489932500,0,487785000,957006000,2934723500
2013-11-14,,,,,,,2847284750,158500,1333753750,784683000,2095787450,0,1191963850,1678128700,4965880000
2013-11-15,,,,,,,1881078700,53040000,1440479850,3933062500,1857033250,48700000,2110820400,3291107400,7307661050
2013-11-18,,,,,,,861017900,0,1522348200,1169342500,974714900,0,480824700,2097169000,3552708600
2013-11-19,,,,,,,2265337000,26124000,1276691450,2522959000,1730936000,115933500,1057683450,3186558500,6091111450
2013-11-20,,,,,,,1901641000,0,1030918550,3279470000,1444266900,4890000,782335250,3980537400,6212029550
2013-11-21,,,,,,,1635439500,0,1215450950,2418165500,2811667500,8290500,488945950,1960152000,5269055950
2013-11-22,,,,,,,844909800,39299500,1142077900,1262762000,1417996200,156122500,639969500,1074961000,3289049200
2013-11-25,,,,,,,1379911000,0,2668269200,1900477500,81706000,0,574961700,5291990000,5948657700
2013-11-26,,,,,,,2330308000,0,2391430600,4407546500,3113147000,0,1990571100,4025567000,9129285100
2013-11-27,,,,,,,3975643000,3499000,1374612500,3812868860,2304677500,0,658145500,6203800360,9166623360
