날짜,시가,고가,저가,종가,거래량,등락률,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체
2013-10-24,,,,,,,915142800,0,4598042250,4349763000,3423036200,8675000,5426945350,1004291500,9862948050
2013-10-25,,,,,,,1944605750,0,3990265300,6022667000,2381253000,571044000,6652958050,2352283000,11957538050
2013-10-28,,,,,,,4315493500,4730000,3899286800,3129422000,4015825300,71488000,5429224000,1832395000,11348932300
2013-10-29,,,,,,,1679577150,128461500,2969133500,4378236500,1342486350,4257000,7317406300,491259000,9155408650
2013-10-30,,,,,,,1893360000,497450000,5418376900,1494341000,3346715900,10951500,3820403000,2125457500,9303527900
2013-10-31,,,,,,,4880503000,498385000,3964433850,3319773000,5123166200,28320000,4709177200,2802431450,12663094850
2013-11-01,,,,,,,2703607800,0,4150355350,3439663500,3137851000,949650000,5093292100,1112833550,10293626650
2013-11-04,,,,,,,2747980900,0,2124843450,1454930000,2235509800,0,2019194750,2073049800,6327754350
2013-11-05,,,,,,,3980009500,21341000,3445614100,2210266000,3056478150,15312000,2375662350,4209778100,9657230600
2013-11-06,,,,,,,3428267500,156851000,2756245500,3146683000,2881618250,115452500,2495712250,3995264000,9488047000
2013-11-07,,,,,,,1208275300,0,2535019350,1421366500,1904217100,11040000,2857022550,392381500,5164661150
2013-11-08,,,,,,,3330850500,22825000,3405671550,2564028500,2899345500,10980000,2776713050,3636337000,9323375550
2013-11-11,,,,,,,1012739000,55144500,2669772500,1802260000,2121157300,0,2515480400,903278300,5539916000
2013-11-12,,,,,,,1113048500,6915000,1364185150,1800811000,1649457200,0,1666921450,968581000,4284959650
2013-11-13,,,,,,,2373303250,0,1462630150,2058563500,889421250,2300000,3758059150,1244716500,5894496900
2013-11-14,,,,,,,16893151500,152981500,15846907500,14467793000,23820812200,454500,13387388800,10152178000,47360833500
2013-11-15,,,,,,,1519605000,72017000,4811255000,10000051500,6335664600,110321000,4893365200,5063577700,16402928500
2013-11-18,,,,,,,2847833750,0,3904571600,6523557500,827934000,0,4006878100,8441150750,13275962850
2013-11-19,,,,,,,2091460000,4465000,4422380400,6452386000,3349031700,0,3132425600,6489234100,12970691400
2013-11-20,,,,,,,2350279500,8950000,4069657750,2558052000,2654708950,0,1931129950,4401100350,8986939250
2013-11-21,,,,,,,5267122400,0,5363420850,2703512600,4326973400,0,3533788450,5473294000,13334055850
2013-11-22,,,,,,,2373320950,105950000,2286472100,1838534500,1835996500,0,2234488550,2533792500,6604277550
2013-11-25,,,,,,,748296000,36996500,3697982950,3508617000,2737006000,0,3085882450,2169004000,7991892450
2013-11-26,,,,,,,2747113250,1330500,3038780750,5152140000,2692467500,59752500,2985658750,5201485750,10939364500
2013-11-27,,,,,,,1785654700,22150000,2759659250,4381210200,2343762650,0,1916590000,4688321500,8948674150
2013-11-28,,,,,,,7978584500,50609000,6178580800,6181691500,6565924500,0,5237310700,8586230600,20389465800
2013-11-29,,,,,,,1747872750,0,2832068550,2729376500,1338900500,31108000,3113936300,2825373000,7309317800
2013-12-02,,,,,,,1406051850,0,2917698800,3146054850,1042879450,0,2216095050,4210831000,7469805500
2013-12-03,,,,,,,1738801600,36889500,2299255000,1019507900,943436600,12977500,2841138800,1296901100,5094454000
2013-12-04,43309.0,43454.0,43018.0,43164.0,233972.0,,3271950000,22250000,4685808800,2433738000,2811135000,287793000,1759940300,5554878500,10413746800
2013-12-05,43115.0,43454.0,42921.0,43018.0,159534.0,-0.3382448336576777,3512727250,0,2452767550,1118523600,2011813750,38220500,1519763150,3514221000,7084018400
2013-12-06,42921.0,43260.0,42775.0,42873.0,129862.0,-0.3370682040076247,2171359100,22050000,2133203050,1415110000,1537591000,24742000,1782867150,2396522000,5741722150
2013-12-09,43260.0,43309.0,42872.0,42970.0,110727.0,0.2262496209735731,1572488900,0,2750877700,585707500,1561322500,276943500,1728631100,1342177000,4909074100
2013-12-10,42775.0,43260.0,42727.0,43212.0,110527.0,0.5631836164766116,1006431000,0,2183139600,1713429000,1353922950,13631400,2838206250,697239000,4902999600
2013-12-11,42872.0,43212.0,42727.0,43018.0,128458.0,-0.44894936591687495,2273219250,0,1593620000,1818055700,941439750,1326000,1707173200,3034956000,5684894950
2013-12-12,42872.0,43066.0,42630.0,42970.0,244294.0,-0.11158119856804129,7320694700,3096500,1804677050,1678282500,1217281500,0,2236072250,7353397000,10806750750
2013-12-13,42872.0,42921.0,42581.0,42873.0,131465.0,-0.2257388875959972,1617328400,1324500,1866093100,2309238500,1516577200,0,2242310300,2035097000,5793984500
2013-12-16,42872.0,42921.0,42484.0,42727.0,171257.0,-0.34054066662001725,3600901050,13185000,2360290900,1566904500,393556400,0,4291344000,2856381050,7541281450
2013-12-17,42872.0,43018.0,42436.0,42679.0,248724.0,-0.11234114260303789,3274990500,21925000,3911736800,3715428500,5318804500,0,3793459300,1811817000,10924080800
2013-12-18,42678.0,42824.0,42533.0,42824.0,107437.0,0.3397455423041777,1219471300,13185000,1484144750,2015040000,591386750,33425000,2304681000,1802348300,4731841050
2013-12-19,43163.0,43212.0,42436.0,42436.0,204466.0,-0.9060339996263777,4062403750,0,3061339050,1880228500,3755386750,1764000,2627092500,2619728050,9003971300
2013-12-20,42436.0,42678.0,42339.0,42388.0,145395.0,-0.11311150909605053,2254380800,13140000,2174041300,1921973500,1066961800,0,2196998600,3099575200,6363535600
2013-12-23,42678.0,43018.0,42533.0,42582.0,130673.0,0.4576767009530999,1807522700,0,2052066250,1898858500,1104562800,7488500,2196411650,2449984500,5758447450
2013-12-24,42678.0,42872.0,42533.0,42630.0,153389.0,0.11272368606453431,3455079250,172548000,2144605050,982077000,888285850,209853700,2308457250,3347712500,6754309300
2013-12-26,42727.0,42921.0,42484.0,42630.0,201172.0,0.0,3322348100,439500000,2763227750,2320665000,1046443350,0,5638329500,2160968000,8845740850
