날짜,시가,고가,저가,종가,거래량,등락률,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체
2013-10-24,,,,,,,2472937200.0,269166000.0,28574164700.0,3634916800.0,2854289700.0,40136200.0,12725816700.0,19330942100.0,34951184700.0
2013-10-25,,,,,,,3380340700.0,290645500.0,12386115900.0,7536261900.0,1798943000.0,1010844600.0,14327144700.0,6456431700.0,23593364000.0
2013-10-28,,,,,,,2106105800.0,136062400.0,19846742300.0,7511593200.0,1479115600.0,335543200.0,18507289800.0,9278555100.0,29600503700.0
2013-10-29,,,,,,,2512087800.0,14497200.0,9988930200.0,5389196500.0,3546654400.0,255895000.0,7176278800.0,6925883500.0,17904711700.0
2013-10-30,,,,,,,1920047100.0,32106000.0,9821317300.0,5777091900.0,1558230300.0,3730000.0,10202246300.0,5786355700.0,17550562300.0
2013-10-31,,,,,,,12804604600.0,102827600.0,15901870400.0,10221357500.0,2868690300.0,783105800.0,19806126100.0,15572737900.0,39030660100.0
2013-11-01,,,,,,,2418323500.0,3780000.0,11953642400.0,8056734200.0,761662700.0,453400.0,10317013800.0,11353350200.0,22432480100.0
2013-11-04,,,,,,,1155942300.0,9643000.0,17761963400.0,2681225300.0,2713344800.0,171375400.0,11577224200.0,7146829600.0,21608774000.0
2013-11-05,,,,,,,874753100.0,250077000.0,16115149000.0,3118444900.0,2376152300.0,0.0,12435558300.0,5546713400.0,20358424000.0
2013-11-06,,,,,,,533987500.0,16439000.0,8244384400.0,3096639400.0,1478558700.0,52641700.0,5877617100.0,4482632800.0,11891450300.0
2013-11-07,,,,,,,165198400.0,31935000.0,10587569000.0,1254622400.0,1922763700.0,93960000.0,7853667300.0,2168933800.0,12039324800.0
2013-11-08,,,,,,,6000851500.0,1347469600.0,23278288800.0,8530928400.0,3160721700.0,694794300.0,16975308900.0,18326713400.0,39157538300.0
2013-11-11,,,,,,,771499200.0,49050000.0,11919995700.0,4423508000.0,1124282900.0,0.0,13380257900.0,2659512100.0,17164052900.0
2013-11-12,,,,,,,1830169700.0,140100.0,9660186100.0,1719962800.0,429887400.0,629886700.0,7153082100.0,4997602500.0,13210458700.0
2013-11-13,,,,,,,400137400.0,24722400.0,11936911800.0,2868420700.0,3660141100.0,160535000.0,8498874000.0,2910642200.0,15230192300.0
2013-11-14,,,,,,,1503295900.0,1166150500.0,15049725400.0,2786097200.0,3076324500.0,171912500.0,12460114600.0,4796917400.0,20505269000.0
2013-11-15,,,,,,,726482400.0,1692484200.0,33080699200.0,6678475000.0,5609526900.0,129944700.0,25589537800.0,10849131400.0,42178140800.0
2013-11-18,,,,,,,900015900.0,849200700.0,16863733400.0,2897100800.0,3703448800.0,162410800.0,14822464200.0,2821727000.0,21510050800.0
2013-11-19,,,,,,,1620873900.0,652000.0,12186745000.0,3729348200.0,3266334200.0,194300.0,11313864500.0,2957226100.0,17537619100.0
2013-11-20,,,,,,,1141747000.0,1493030400.0,22638820600.0,4553673100.0,8422507700.0,39315600.0,15551087800.0,5814360000.0,29827271100.0
2013-11-21,,,,,,,1603975200.0,2267419800.0,57361797400.0,7120974900.0,19000235500.0,18674000.0,35719185300.0,13616072500.0,68354167300.0
2013-11-22,,,,,,,662156500.0,49818500.0,25524226800.0,6111830700.0,6689950800.0,26024000.0,21959191600.0,3672866100.0,32348032500.0
2013-11-25,,,,,,,4940839600.0,95303900.0,27909125900.0,6607701000.0,3899566600.0,166333900.0,29809084500.0,5677985400.0,39552970400.0
2013-11-26,,,,,,,3064631900.0,61577000.0,19391776400.0,7030148200.0,2324854300.0,201582000.0,18857879400.0,8163817800.0,29548133500.0
2013-11-27,,,,,,,3152729600.0,49210000.0,13882541400.0,2040960000.0,2439351600.0,34490000.0,10673069000.0,5978530400.0,19125441000.0
2013-11-28,,,,,,,4623636600.0,92209800.0,9624329800.0,1870798500.0,2995284700.0,0.0,9085165900.0,4130524100.0,16210974700.0
2013-11-29,,,,,,,5813650900.0,102919400.0,12551685900.0,1629843700.0,2514218200.0,9435000.0,11029219500.0,6545227200.0,20098099900.0
2013-12-02,,,,,,,894398500.0,175099400.0,11343082400.0,2704305700.0,1324079500.0,0.0,8939030700.0,4853775800.0,15116886000.0
2013-12-03,,,,,,,1358737400.0,1115137600.0,18196672600.0,4738300000.0,6679010400.0,168843400.0,10418884100.0,8142109700.0,25408847600.0
2013-12-04,36966.0,37028.0,36155.0,36156.0,418909.0,,5158231000.0,25154000.0,17005757900.0,2287040200.0,3259542900.0,46693600.0,11227090200.0,9942856400.0,24476183100.0
2013-12-05,36280.0,37028.0,36280.0,36405.0,303992.0,0.6886823763690674,1070500800.0,47250000.0,10992831300.0,5765211800.0,3387391100.0,8260000.0,8397426200.0,6082716600.0,17875793900.0
2013-12-06,36841.0,37589.0,36654.0,36779.0,243659.0,1.027331410520533,1063705300.0,616500400.0,10996310400.0,1792684300.0,2239827600.0,56284900.0,8722435500.0,3450652400.0,14469200400.0
2013-12-09,37277.0,37589.0,36903.0,37340.0,180017.0,1.5253269528807198,797327000.0,0.0,8545968300.0,1420913400.0,518428000.0,12600000.0,8117656100.0,2115524600.0,10764208700.0
2013-12-10,37340.0,37340.0,36467.0,37153.0,159352.0,-0.500803427959293,507084400.0,326064000.0,6415835000.0,2183316400.0,785610100.0,0.0,6363507100.0,2283182600.0,9432299800.0
2013-12-11,36966.0,37527.0,36342.0,36530.0,205828.0,-1.6768497833283986,560701000.0,1279885200.0,9770509100.0,520673100.0,1197547600.0,306844800.0,6361867900.0,4265508100.0,12131768400.0
