날짜,시가,고가,저가,종가,거래량,등락률,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체
2017-02-02,24500,25200,23550,24250,1291848,,7466215450,305585250,23248710950,875458050,7068478150,5964861650,17591901000,1270728900,31895969700
2017-02-03,24600,25300,23600,24950,500791,2.88659793814433,3802764050,1406194150,7080782750,137912300,1803029100,2377597550,8012439700,234586900,12427653250
2017-02-06,25300,25400,24150,24150,166409,-3.2064128256513023,653908450,166537850,3132434700,162623250,207600600,122355400,3685928700,99619550,4115504250
2017-02-07,24300,25300,23800,25200,251815,4.3478260869565215,1377652950,24442500,4547043700,253845550,1912700250,762788350,3507534850,19961250,6202984700
2017-02-08,25000,25050,24350,24800,124241,-1.5873015873015872,652277700,9775000,2332162350,60851400,258315050,197932800,2555990350,42828250,3055066450
2017-02-09,24700,24800,23750,24100,191569,-2.82258064516129,1231091700,173213250,3184720550,22998900,500525500,24565500,3044412750,1042520650,4612024400
2017-02-10,24150,24850,23800,24150,155765,0.2074688796680498,1083053300,92610500,2522433650,106502550,838071250,359518600,2587732100,19278050,3804600000
2017-02-13,24400,25150,24200,24800,221173,2.691511387163561,2620436950,8985950,2805951650,75864850,889442250,687939050,3900726150,33131950,5511239400
2017-02-14,24900,25100,24200,24650,99365,-0.6048387096774194,966047650,119359450,1342074500,22123300,862589250,64655000,1277696600,244664050,2449604900
2017-02-15,24500,24800,24100,24750,87774,0.4056795131845842,1014348150,16117900,1111906450,9534550,513690900,6140000,1593181150,38895000,2151907050
2017-02-16,24850,25300,24650,25100,186040,1.4141414141414141,1360204700,60455000,3030784050,201311050,2202034800,510892100,1836539750,103288150,4652754800
2017-02-17,24700,24950,24150,24600,115177,-1.9920318725099602,769504550,45203000,1995137450,11021550,327105150,211785000,2197209800,84766600,2820866550
2017-02-20,24750,24800,24450,24650,68655,0.20325203252032523,1194346500,0,493062100,7888650,288873600,528960700,748172750,129290200,1695297250
2017-02-21,24750,24950,24250,24700,70679,0.2028397565922921,336512550,0,1405260150,0,331747700,294620000,1021002900,94402100,1741772700
2017-02-22,24500,24750,24400,24450,72801,-1.0121457489878543,852768050,0,902115450,31514200,908460250,0,861896000,16041450,1786397700
2017-02-23,24500,24550,22950,23450,165883,-4.08997955010225,1043184750,8580000,2886450550,12264650,2190884150,66709950,1595775750,97110100,3950479950
2017-02-24,23150,23300,22300,22950,203645,-2.1321961620469083,3077339900,5269000,1547351750,17397450,2370211250,105065900,2121800150,50280800,4647358100
