날짜,시가,고가,저가,종가,거래량,등락률,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체
2019-12-26,52400,54900,50000,54100,798766,,20586083000,60796700,19186154800,2194416600,13017432900,59987300,25498136700,3451894200,42027451100
2019-12-27,53200,54400,52700,54000,66735,-0.18484288354898337,1676028000,6142000,1875943600,20644900,1173066200,2710000,1127374300,1275608000,3578758500
2019-12-30,53900,55900,53600,54600,51972,1.1111111111111112,1054841800,150156100,1633236700,8064400,669908700,5580000,763222100,1407588200,2846299000
2020-01-02,54700,55800,53500,54900,46472,0.5494505494505495,1798274900,54700,735269400,1143000,411668100,3117900,988011400,1131944600,2534742000
2020-01-03,55800,56200,54500,54500,30370,-0.7285974499089253,802806600,110600,808438200,72978700,624027300,168300,441687900,618450600,1684334100
2020-01-06,53700,55000,53600,54000,30172,-0.9174311926605505,1193826800,0,384650900,58260300,442594900,54100,379136300,814952700,1636738000
2020-01-07,54000,57500,54000,56400,95709,4.444444444444445,4000597500,1399000,1389808200,9203800,915607200,398100,1449416500,3035586700,5401008500
2020-01-08,56500,57300,55300,55500,42793,-1.5957446808510638,1441485600,2141700,908857500,40238800,594432200,0,322798800,1475492600,2392723600
2020-01-09,56200,56600,55200,55200,29647,-0.5405405405405406,754348300,56200,873534600,28234400,326546300,0,569586200,760041000,1656173500
2020-01-10,55500,57200,55400,57000,46043,3.260869565217391,1987734000,169700,583952100,35829700,671169800,0,618386800,1318128900,2607685500
2020-01-13,57800,60800,57100,59800,61427,4.912280701754386,2581157100,471500,968678200,123141900,1455799400,237000,1117557500,1099854800,3673448700
2020-01-14,60000,61200,59100,59600,23448,-0.33444816053511706,394430300,656400,989623600,25375000,503327900,540000,553525700,352691700,1410085300
2020-01-15,59600,60600,59600,60100,16699,0.8389261744966443,585140400,1204900,408871300,5224100,622203100,0,132392100,245845500,1000440700
2020-01-16,60100,60900,59300,60900,23249,1.3311148086522462,1178576700,6688300,205164300,6213900,307677600,0,446412400,642553200,1396643200
2020-01-17,60700,61700,60000,60200,22730,-1.1494252873563218,669583500,2132000,685938300,15397500,335534500,0,250765600,786751200,1373051300
2020-01-20,60200,61000,56100,56600,47037,-5.980066445182724,1135302200,1209000,1513822200,77003000,1277777300,0,398779800,1050779300,2727336400
2020-01-21,56700,57700,55700,56000,13939,-1.0600706713780919,261658600,564300,463869200,58840400,430527700,0,233634200,120770600,784932500
2020-01-22,56500,56900,55200,56700,13141,1.25,342384900,6944000,378881400,10337100,274011600,6792000,221010900,236732900,738547400
2020-01-23,56000,56600,54700,55000,18894,-2.9982363315696645,336837000,331700,696450800,7608200,370459700,0,504037800,166730200,1041227700
2020-01-28,52000,52400,50400,51000,34854,-7.2727272727272725,306087300,984700,1474541100,9437900,897492200,0,732613200,160945600,1791051000
2020-01-29,51200,52500,50300,51700,22784,1.3725490196078431,337539000,6446200,766991300,60946900,526257700,0,456905500,188760200,1171923400
2020-01-30,51200,51500,48500,49200,24121,-4.835589941972921,402968850,7238650,786363450,6275300,636221050,0,367076450,199548750,1202846250
2020-01-31,49850,49900,48450,48450,13029,-1.524390243902439,275572500,0,344778250,19405000,346528050,0,203527800,89699900,639755750
2020-02-03,47250,49850,47250,49800,14651,2.786377708978328,421402850,4967450,234810500,56213850,276031800,0,302014650,139348200,717394650
2020-02-04,49800,50500,48500,49750,11485,-0.1004016064257028,229241850,5046550,307669100,29153700,248707200,0,171329400,151074600,571111200
2020-02-05,50400,50500,45650,45950,35523,-7.63819095477387,145873300,444150,1480885450,50327500,996044400,413550,549278450,131794000,1677530400
2020-02-06,46500,47000,45900,46800,16418,1.8498367791077257,232223150,697500,481859500,47183350,274316650,0,313386200,174260650,761963500
2020-02-07,46950,46950,46250,46300,6232,-1.0683760683760684,278350,278150,288469850,0,80611950,0,107740850,100673550,289026350
2020-02-10,46700,46700,45700,46000,6433,-0.6479481641468683,68853300,10016800,198138250,19442650,137514000,0,65448300,93488700,296451000
2020-02-11,46100,47150,46050,46450,5250,0.9782608695652175,43763650,230500,198085900,2187250,30737100,26514850,72531400,114483950,244267300
2020-02-12,46900,48300,46450,48300,7116,3.982777179763186,86484300,3716000,238688200,8050000,68134800,0,151265150,117538550,336938500
2020-02-13,49100,49400,47650,48000,21914,-0.6211180124223602,269558750,25404000,721444650,51498150,612892900,0,271713850,183298800,1067905550
2020-02-14,48700,48800,47950,48150,6877,0.3125,25140850,12040000,283977900,10562000,193857550,0,109490850,28372350,331720750
2020-02-17,48800,50100,48250,49450,12308,2.699896157840083,310244450,293750,223889950,74375550,131243650,0,375855700,101704350,608803700
2020-02-18,49300,49300,47950,48050,9021,-2.8311425682507583,84586150,193200,348464250,3807450,29003750,0,188331100,219716200,437051050
2020-02-19,48200,48500,47150,47850,5524,-0.41623309053069724,34072000,0,204558900,25247100,75412100,0,99630250,88835650,263878000
2020-02-20,48000,48000,46650,47150,5791,-1.4629049111807733,26007600,0,238143300,8166350,74763350,0,128732050,68821850,272317250
2020-02-21,46850,47750,46000,46000,11114,-2.4390243902439024,159927750,2802000,328361650,26259750,233013100,0,134745900,149592150,517351150
2020-02-24,44600,45000,44050,44150,9114,-4.021739130434782,92305400,222750,277597850,35089750,90715800,8935250,213055650,92509050,405215750
2020-02-25,44000,45950,43400,45200,12935,2.378255945639864,277522300,224750,282249750,18655650,10236200,0,189462950,378953300,578652450
2020-02-26,45000,45000,44300,44800,15237,-0.8849557522123894,85105700,0,120970900,473943900,38829350,0,49031400,592159750,680020500
2020-02-27,44200,45650,44000,44350,7975,-1.0044642857142858,128518900,226000,217320450,8444100,55941800,10100250,155383050,133084350,354509450
2020-02-28,44300,44300,41350,42600,17224,-3.9458850056369785,304349500,0,411331250,15595750,283704300,0,241242600,206329600,731276500
2020-03-02,42450,43750,41750,43250,11303,1.5258215962441315,180505200,42900,176194300,128410300,92953100,2117500,259326950,130755150,485152700
2020-03-03,43700,44300,42050,42650,15609,-1.3872832369942196,232937600,0,332688600,106522800,252632300,43600,104338150,315134950,672149000
2020-03-04,42650,43450,42400,43450,4924,1.875732708089097,113116650,0,91785650,7670500,14131050,0,121728750,76713000,212572800
2020-03-05,43700,44700,43100,43850,11927,0.9205983889528193,136867000,0,332000400,54239400,134855150,0,182834600,205417050,523106800
2020-03-06,43450,43450,42200,42700,7714,-2.6225769669327255,89580200,0,238322550,0,180879300,19479000,32023050,95521400,327902750
2020-03-09,42000,42000,40850,41600,7597,-2.576112412177986,90577350,0,209019200,15222950,104075950,0,156733100,54010450,314819500
2020-03-10,41600,42000,40600,41950,11392,0.8413461538461539,303993000,0,115580850,53914750,63545850,0,215923700,194019050,473488600
2020-03-11,42000,42200,39200,39700,18669,-5.363528009535161,341818000,0,284844100,131349550,462686350,0,165430500,129894800,758011650
2020-03-12,39200,39200,35400,37950,27409,-4.408060453400504,418635750,0,511955600,96809750,293709550,0,628760350,104931200,1027401100
2020-03-13,35000,36000,32700,36000,52727,-5.138339920948617,924363650,0,822038400,43415650,395320650,91406800,937653500,365436750,1789817700
2020-03-16,36900,37000,33850,34900,8717,-3.0555555555555554,87533500,0,201444550,17825550,62551200,0,122219050,122033350,306803600
2020-03-17,32800,35900,32600,35900,16991,2.865329512893983,242489300,0,320209950,21163750,12418950,0,324677900,246766150,583863000
2020-03-18,35900,37500,34900,36000,25755,0.2785515320334262,533253700,3643100,389630900,8630450,285423850,70900,320587300,329076100,935158150
2020-03-19,36000,36350,32050,33500,17401,-6.944444444444445,109837500,674000,451313750,21673150,115462200,0,347874050,120162150,583498400
2020-03-20,33500,34150,31300,34150,21265,1.9402985074626864,243776200,0,450614450,1299050,306744100,0,231324700,157620900,695689700
2020-03-23,32950,32950,29600,30800,12175,-9.809663250366032,63513850,0,301778450,8399100,147492850,0,181507400,44691150,373691400
2020-03-24,30950,31750,30100,31700,10456,2.922077922077922,21151900,0,288396850,18016400,54357000,0,206299950,66908200,327565150
2020-03-25,32500,33600,32300,33400,24061,5.3627760252365935,237749900,0,431437450,127462700,180893500,2981000,302719200,310056350,796650050
2020-03-26,33450,34650,33250,33800,13723,1.1976047904191618,70467500,690000,351659850,45241050,134888700,0,180454450,152715250,468058400
2020-03-27,35000,35250,33350,33850,17869,0.14792899408284024,415354450,0,177971550,12719900,299708500,0,131327650,175009750,606045900
2020-03-30,32500,33650,32500,33100,22473,-2.2156573116691285,461816250,99450,266324550,17953700,278234700,0,126407850,341551400,746193950
2020-03-31,33500,34500,33250,34500,13598,4.229607250755287,195360950,0,219161100,46434900,209157950,0,212573550,39225450,460956950
2020-04-01,33900,35400,32500,32700,30070,-5.217391304347826,723333550,0,226381050,96446300,690025350,0,320306450,35829100,1046160900
2020-04-02,32850,34350,32500,34250,5610,4.740061162079511,30282500,34305700,91022150,31404850,16496650,0,148698550,21820000,187015200
2020-04-03,34250,34400,33100,33400,6486,-2.4817518248175183,15688000,0,199530150,2677850,61158100,0,50192350,106545550,217896000
2020-04-06,33600,34900,33600,34500,17093,3.293413173652695,388537350,0,153069950,46831900,139319850,0,223635800,225483550,588439200
2020-04-07,34700,36000,34500,34900,20567,1.1594202898550725,289698250,719000,415313450,15763300,45217000,0,311384550,364892450,721494000
2020-04-08,35100,37750,35000,37450,23738,7.306590257879657,417899150,181500,334175350,121945600,191975400,35300000,498651100,148275100,874201600
2020-04-09,38300,38550,37550,38300,9056,2.2696929238985315,62534650,1147500,265240750,16250500,67408300,0,157576250,120188850,345173400
2020-04-10,38650,38650,37600,38450,4186,0.39164490861618795,22656750,0,128162750,8846050,45670950,0,86222050,27772550,159665550
2020-04-13,38450,38750,37650,38100,5506,-0.9102730819245773,35205000,0,159024500,15820900,42379050,0,115309400,52361950,210050400
2020-04-14,38400,38500,37500,38500,4862,1.0498687664041995,81084450,0,90668750,14791400,21521500,0,51491450,113531650,186544600
2020-04-16,38150,38450,37750,38300,3229,-0.5194805194805194,6354400,0,114585250,2139700,34215850,0,29698950,59164550,123079350
2020-04-17,39300,40350,38800,39550,9713,3.263707571801567,100831200,1223450,250169750,32994400,105802950,0,166277200,113138650,385218800
2020-04-20,39550,39950,38750,38750,9797,-2.0227560050568902,82758300,199000,295908600,7320950,240413250,39450,74129800,71604350,386186850
2020-04-21,38750,38750,37000,37800,8183,-2.4516129032258065,43231100,761000,252199200,11722200,114669650,0,143910700,49333150,307913500
2020-04-22,36800,37750,36700,37700,6618,-0.26455026455026454,153228400,0,85190400,7482650,136313250,0,41584450,68003750,245901450
2020-04-23,38900,38900,37200,38250,6274,1.4588859416445623,139281500,0,87336400,10307450,158478750,0,34092700,44353900,236925350
2020-04-24,38300,38300,37200,37600,4618,-1.6993464052287581,55561150,0,116824400,1281800,89091050,0,55507450,29068850,173667350
2020-04-27,37700,38350,37600,38150,6764,1.4627659574468086,88895400,0,149010950,18839500,107590500,0,76612400,72542950,256745850
2020-04-28,38200,39300,38150,38200,9440,0.1310615989515072,113277350,195500,203499500,48009800,114003150,0,190968350,60010650,364982150
2020-04-29,38150,38700,37850,38550,8891,0.9162303664921465,90864600,0,168293300,80771300,135139750,0,131606750,73182700,339929200
2020-05-04,38500,38500,36650,37800,12626,-1.9455252918287937,68699200,745500,380160000,21872500,207460100,0,202882500,61134600,471477200
2020-05-06,37350,38200,37350,37850,6806,0.13227513227513227,96507800,0,154113850,6725350,79030350,0,137490000,40826650,257347000
2020-05-07,37850,38050,37300,38050,12964,0.5284015852047557,261336750,375000,190580900,34868700,10500000,0,178964350,297697000,487161350
2020-05-08,37900,38650,37900,38300,17299,0.657030223390276,301715000,0,279713500,81881200,51609150,0,218793250,392907300,663309700
2020-05-11,37650,37850,36950,37000,18263,-3.3942558746736298,193128650,370000,485303150,1581300,279257150,0,137641700,263484250,680383100
2020-05-12,36600,36800,35950,36150,10709,-2.2972972972972974,79742550,0,308707950,0,65011500,0,215745950,107693050,388450500
2020-05-13,36000,36200,35300,36200,11925,0.13831258644536654,239553350,0,169991950,16690250,129942050,0,83496800,212796700,426235550
2020-05-14,35850,37300,35100,36000,15059,-0.5524861878453038,298626600,0,220667150,17654650,174187350,0,130265850,232495200,536948400
2020-05-15,36000,36000,35100,35300,7326,-1.9444444444444444,106441950,0,141072750,12240500,94127250,0,43810250,121817700,259755200
2020-05-18,35400,35400,34650,34800,6923,-1.41643059490085,28432750,1007750,199582750,12283300,69597650,0,74569450,97139450,241306550
2020-05-19,35600,36400,35250,36100,23103,3.7356321839080464,529760050,0,275558950,24171550,117204250,1029500,229633700,481623100,829490550
2020-05-20,36450,36450,35750,36000,9847,-0.2770083102493075,146452900,0,205458150,2219600,61114000,0,105039800,187976850,354130650
2020-05-21,36050,36400,35950,36150,6901,0.4166666666666667,63234500,0,154032650,31790000,361000,0,76187900,172508250,249057150
2020-05-22,36150,36400,35200,35300,8641,-2.351313969571231,23253350,0,282477800,1765000,18051550,0,208724000,80720600,307496150
2020-05-25,35300,35450,34150,34300,20310,-2.8328611898017,161800550,0,526364750,12099800,265356800,0,290591800,144316500,700265100
2020-05-26,34700,34700,33950,34300,23654,0.0,113820400,0,540211900,158589450,381599350,0,122093800,308928600,812621750
2020-05-27,34400,34600,34300,34400,5991,0.2915451895043732,8164650,0,182733950,15113050,21891550,0,108695300,75424800,206011650
2020-05-28,34750,34800,33750,34500,9953,0.29069767441860467,116237450,15038100,208072600,1690000,39976800,0,151483100,149578250,341038150
2020-05-29,34500,34500,33650,34500,10245,0.0,130101500,2471050,199043600,17903500,25809400,0,133386750,190323500,349519650
2020-06-01,34600,34600,34000,34600,5897,0.2898550724637681,51192450,0,126928500,25281650,26035900,0,135807800,41558900,203402600
2020-06-02,34350,34900,34300,34900,3627,0.8670520231213872,16406850,0,104936200,3823800,9620900,0,67430600,48115350,125166850
2020-06-03,34900,35600,34900,35400,12452,1.4326647564469914,91528250,0,308894450,40405200,31280900,17947800,247835450,143763750,440827900
2020-06-04,35700,37650,35500,36350,27758,2.6836158192090394,166309850,17753500,483447100,343464900,167819150,0,489022650,354133550,1010975350
2020-06-05,36800,37050,36350,36700,5395,0.9628610729023385,11637750,0,158964300,27303650,43978000,15291500,82464850,56171350,197905700
2020-06-08,36750,37000,36250,36700,8430,0.0,92517950,0,215643400,0,94274050,2541000,189217950,22128350,308161350
2020-06-09,36500,36950,35900,36350,7783,-0.9536784741144414,42396600,18000000,219738250,1952100,67410900,0,177109350,37566700,282086950
2020-06-10,36500,36500,35900,36200,6533,-0.41265474552957354,87282000,4113100,143328250,1083650,55508750,0,138273700,42024550,235807000
2020-06-11,36250,36650,35550,36000,12145,-0.5524861878453038,97931650,28547600,193600150,120171700,89361400,7295000,320864850,22729850,440251100
2020-06-12,34550,35200,33500,34750,11107,-3.4722222222222223,38824450,2656500,329551650,12993400,48718400,2941100,190772450,141594050,384026000
2020-06-15,34250,34700,32700,33800,26915,-2.7338129496402876,109111300,18760000,752674900,24211650,186619600,0,652532400,65605850,904757850
2020-06-16,33800,34000,33500,33950,10781,0.4437869822485207,43075350,0,299739950,22074700,146764300,0,172921500,45204200,364890000
2020-06-17,33600,33950,32900,33250,15280,-2.0618556701030926,67050800,0,390328500,51772000,193406650,0,231631450,84113200,509151300
2020-06-18,33300,33850,32850,33700,18023,1.3533834586466165,35250750,0,540469350,29262150,258515050,0,302873000,43594200,604982250
2020-06-19,34050,34050,33200,33550,10013,-0.44510385756676557,62567900,3337500,213579550,57077100,105913850,0,215437800,15210400,336562050
2020-06-22,33250,33600,32900,33100,9702,-1.3412816691505216,1736600,9406500,258288250,51916550,137114800,0,167317250,16915850,321347900
2020-06-23,33400,33400,32450,32600,12779,-1.5105740181268883,11833450,3290000,400649300,2537000,75464000,0,262227400,80618350,418309750
2020-06-24,32600,33050,32400,32850,3994,0.7668711656441718,18226150,0,105962200,6636150,29686800,0,95595950,5541750,130824500
2020-06-25,32800,32800,31800,31900,10821,-2.89193302891933,0,0,341018200,6292800,156304700,32100,189121100,1853100,347311000
2020-06-26,31850,32450,31700,32250,7466,1.09717868338558,72055950,7001500,160725850,0,66372400,0,145627100,27783800,239783300
2020-06-29,32000,32150,31350,31800,12500,-1.3953488372093024,2400700,2847000,375563350,15339800,167208550,0,174588650,54353650,396150850
2020-06-30,31850,40600,31700,34050,928181,7.0754716981132075,420447850,0,32703225250,809146150,2846863350,50265000,30202167950,833522950,33932819250
2020-07-01,33150,34000,32100,33500,83863,-1.6152716593245229,749018350,1605000,1908903000,71001900,185059050,0,2462898500,82570700,2730528250
2020-07-02,33500,35600,31800,34600,86856,3.2835820895522385,678668550,2293500,2139861050,146977750,210769500,0,2608083650,148947700,2967800850
2020-07-03,34500,35200,33450,34200,57858,-1.1560693641618496,336500550,0,1546710000,100859150,407465800,13252500,1494332800,69018600,1984069700
2020-07-06,34200,34250,33500,33800,14666,-1.1695906432748537,62272150,1680000,414745600,16603250,27894050,0,433144900,34262050,495301000
2020-07-07,33800,33800,32800,33050,20990,-2.2189349112426036,59936050,0,603518250,34890450,15111600,0,651036900,32196250,698344750
2020-07-08,33250,33500,33050,33400,7094,1.059001512859304,17061650,0,210106400,8528900,38640100,0,182215350,14841500,235696950
2020-07-09,33400,33600,33000,33300,13050,-0.29940119760479045,119548750,0,313485750,0,41166250,0,350916050,40952200,433034500
2020-07-10,33300,33300,32250,32750,14974,-1.6516516516516515,11831300,33113800,423686700,19920450,113471300,0,363260900,11820050,488552250
2020-07-13,32750,33250,32550,32950,5982,0.6106870229007634,80701700,0,102108600,14150000,19850050,0,161902850,15207400,196960300
2020-07-14,32650,33700,32450,33700,18130,2.2761760242792106,249823700,0,308830850,43761700,6725000,0,576344650,19346600,602416250
2020-07-15,33650,33750,33200,33500,6481,-0.5934718100890208,71649550,0,136463900,8999650,9099600,0,154951950,53061550,217113100
2020-07-16,33500,34450,33300,34250,23031,2.2388059701492535,425288300,0,217977350,139605000,20470500,0,714475900,47924250,782870650
2020-07-17,33800,34450,33800,34050,12608,-0.583941605839416,157483250,0,272046100,0,148617600,0,154100200,126811550,429529350
2020-07-20,34050,34400,33600,34350,10496,0.881057268722467,189107200,0,168282450,0,71600000,10836350,237765300,37188000,357389650
2020-07-21,34400,35000,34350,34850,12123,1.455604075691412,217999250,0,178054700,25179500,30187450,35909000,351861450,3275550,421233450
2020-07-22,34850,34850,34250,34250,10234,-1.721664275466284,0,0,350160650,3390800,38408050,0,290083350,25060050,353551450
2020-07-23,34150,34250,33700,33900,5056,-1.0218978102189782,11302000,6740000,153564400,0,81636850,0,89799050,170500,171606400
2020-07-24,33850,34450,33500,34400,16036,1.4749262536873156,309989800,1089400,228449050,4270150,106544950,0,432979150,4274300,543798400
2020-07-27,34100,34250,34000,34050,4292,-1.0174418604651163,15526500,0,108918150,21830050,0,0,130935650,15339050,146274700
