날짜,시가,고가,저가,종가,거래량,등락률
2014-09-12,7810,7860,7580,7620,1220245,-2.557544757033248
2014-09-15,7910,7920,7550,7550,1477854,-0.9186351706036745
2014-09-16,7540,7600,7470,7510,987762,-0.5298013245033113
2014-09-17,7570,7610,7480,7500,753265,-0.13315579227696406
2014-09-18,7500,7580,7390,7400,752930,-1.3333333333333335
2014-09-19,7460,7590,7420,7540,1139792,1.891891891891892
2014-09-22,7550,7550,7310,7320,992207,-2.9177718832891246
2014-09-23,7320,7430,7250,7390,1039465,0.9562841530054645
2014-09-24,7350,7430,7330,7410,630168,0.2706359945872801
2014-09-25,7530,7570,7390,7460,809981,0.6747638326585695
2014-09-26,7360,7420,7280,7380,737343,-1.0723860589812333
2014-09-29,7380,7430,7280,7290,853230,-1.2195121951219512
2014-09-30,7280,7320,6950,7030,1308847,-3.5665294924554183
2014-10-01,7020,7040,6660,6680,1422475,-4.978662873399715
2014-10-02,6530,6880,6510,6850,1979441,2.5449101796407185
2014-10-06,6950,7250,6930,7150,1929668,4.37956204379562
2014-10-07,7200,7210,7020,7190,966860,0.5594405594405595
2014-10-08,7050,7260,7050,7150,559216,-0.5563282336578581
2014-10-10,7080,7130,6930,7110,894649,-0.5594405594405595
2014-10-13,6990,7050,6800,6900,714711,-2.9535864978902953
2014-10-14,6940,7240,6900,7240,1013911,4.9275362318840585
2014-10-15,7220,7220,6860,7040,1179980,-2.7624309392265194
2014-10-16,6960,7020,6780,6970,1208295,-0.9943181818181818
2014-10-17,6970,7120,6840,6890,877428,-1.1477761836441895
2014-10-20,7000,7110,6960,7060,717284,2.467343976777939
2014-10-21,7070,7090,6840,6850,765110,-2.974504249291785
2014-10-22,6960,7040,6950,7010,813996,2.335766423357664
2014-10-23,6960,7030,6900,6980,530792,-0.42796005706134094
2014-10-24,7070,7090,6870,6880,715203,-1.4326647564469914
2014-10-27,6940,7050,6840,6880,652395,0.0
2014-10-28,6880,6940,6800,6920,512684,0.5813953488372093
2014-10-29,7010,7150,6930,7110,1314457,2.745664739884393
2014-10-30,7110,7110,6960,6990,521067,-1.6877637130801686
2014-10-31,7050,7080,6930,6940,738969,-0.7153075822603719
2014-11-03,6980,7190,6960,7140,1266067,2.881844380403458
2014-11-04,7170,7350,7140,7270,1326789,1.8207282913165268
2014-11-05,7300,7570,7270,7540,1786540,3.7138927097661623
2014-11-06,7570,7590,7340,7420,1126917,-1.5915119363395225
2014-11-07,7420,7530,7320,7460,856964,0.5390835579514826
2014-11-10,7540,7930,7470,7800,2528243,4.557640750670242
2014-11-11,7800,7870,7730,7750,1097281,-0.641025641025641
2014-11-12,7710,7770,7590,7630,1193616,-1.5483870967741935
2014-11-13,7590,7820,7590,7780,987995,1.9659239842726082
2014-11-14,7790,7800,7470,7480,841984,-3.8560411311053984
2014-11-17,7530,7590,7470,7490,429161,0.1336898395721925
2014-11-18,7490,7670,7400,7660,948738,2.2696929238985315
2014-11-19,7640,7680,7530,7660,596952,0.0
2014-11-20,7610,7640,7460,7460,633497,-2.610966057441253
2014-11-21,7480,7530,7380,7450,508724,-0.13404825737265416
2014-11-24,7520,7780,7520,7760,1154968,4.1610738255033555
2014-11-25,7780,7780,7650,7710,714010,-0.6443298969072164
2014-11-26,7700,7730,7560,7630,702140,-1.0376134889753565
2014-11-27,7610,7610,7210,7300,1447450,-4.3250327653997385
2014-11-28,7280,7290,7110,7210,924809,-1.2328767123287672
2014-12-01,7160,7170,6980,6990,1049846,-3.0513176144244105
2014-12-02,6960,7330,6950,7270,910927,4.005722460658083
2014-12-03,7300,7300,7120,7140,594707,-1.7881705639614855
2014-12-04,7140,7210,7140,7200,392596,0.8403361344537815
2014-12-05,7180,7200,7010,7070,808373,-1.8055555555555554
2014-12-08,7070,7100,7020,7060,574676,-0.14144271570014144
2014-12-09,7040,7040,6960,6980,553457,-1.13314447592068
2014-12-10,6950,6970,6730,6780,1039285,-2.865329512893983
2014-12-11,6650,6910,6640,6750,662057,-0.4424778761061947
2014-12-12,6800,6860,6750,6760,259389,0.14814814814814814
2014-12-15,6700,6750,6630,6730,442459,-0.4437869822485207
2014-12-16,6740,6900,6670,6750,845360,0.2971768202080238
2014-12-17,6790,6870,6720,6860,537160,1.6296296296296295
2014-12-18,6900,6950,6670,6740,632600,-1.749271137026239
2014-12-19,6830,6950,6780,6950,552537,3.115727002967359
2014-12-22,6950,6980,6870,6930,334405,-0.28776978417266186
2014-12-23,6940,6980,6890,6960,348006,0.4329004329004329
2014-12-24,6930,7000,6910,7000,363766,0.5747126436781609
2014-12-26,7010,7020,6820,6820,542104,-2.571428571428571
2014-12-29,6820,6920,6790,6860,378565,0.5865102639296188
2014-12-30,6830,6920,6830,6920,411726,0.8746355685131195
2015-01-02,6940,6950,6840,6950,407588,0.4335260115606936
2015-01-05,6920,6980,6740,6810,640194,-2.014388489208633
2015-01-06,6720,6780,6670,6750,475501,-0.881057268722467
2015-01-07,6740,6800,6710,6730,344863,-0.2962962962962963
2015-01-08,6760,6890,6740,6850,486430,1.7830609212481425
2015-01-09,6950,7030,6940,6960,653518,1.6058394160583942
2015-01-12,6950,7500,6920,7500,2060968,7.758620689655173
2015-01-13,7450,7500,7300,7360,1124104,-1.866666666666667
2015-01-14,7350,7640,7300,7520,12586077,2.1739130434782608
2015-01-15,7420,7470,7240,7320,977783,-2.6595744680851063
2015-01-16,7270,7290,7100,7120,848186,-2.73224043715847
2015-01-19,7170,7380,7170,7300,1433491,2.528089887640449
2015-01-20,7300,7340,7170,7190,821886,-1.5068493150684932
2015-01-21,7200,7240,6830,6830,1390313,-5.006954102920723
2015-01-22,6850,7020,6850,6910,1341298,1.171303074670571
2015-01-23,7040,7330,7020,7210,2598497,4.341534008683068
2015-01-26,7210,7290,7060,7070,1205362,-1.9417475728155338
2015-01-27,7150,7270,7010,7100,1512438,0.4243281471004243
2015-01-28,7110,7410,7010,7350,1966300,3.5211267605633805
2015-01-29,7320,7480,7240,7390,1558629,0.5442176870748299
2015-01-30,7470,7710,7430,7510,3068884,1.6238159675236805
2015-02-02,7800,7880,7510,7510,3158840,0.0
2015-02-03,7550,7570,7260,7370,1668264,-1.8641810918774968
2015-02-04,7470,7480,7320,7360,667453,-0.13568521031207598
2015-02-05,7360,7400,7180,7400,1249768,0.5434782608695652
2015-02-06,7410,7410,7250,7270,1121168,-1.7567567567567568
2015-02-09,7220,7260,7150,7170,988700,-1.3755158184319118
2015-02-10,7140,7270,7080,7240,775194,0.9762900976290098
2015-02-11,7240,7270,7150,7150,782807,-1.2430939226519337
2015-02-12,7160,7180,7010,7030,974477,-1.6783216783216783
2015-02-13,7080,7190,7080,7090,694289,0.8534850640113799
2015-02-16,7090,7500,7090,7450,1889324,5.077574047954866
2015-02-17,7380,7480,7330,7380,732545,-0.9395973154362416
2015-02-23,7430,7570,7360,7520,1474780,1.8970189701897018
2015-02-24,7480,7560,7430,7520,737547,0.0
2015-02-25,7540,7700,7490,7680,1532474,2.127659574468085
2015-02-26,7700,7720,7610,7640,760477,-0.5208333333333333
2015-02-27,7640,7820,7600,7700,1368279,0.7853403141361256
2015-03-02,7780,7870,7690,7720,1216067,0.2597402597402597
2015-03-03,7800,7820,7640,7710,972959,-0.1295336787564767
2015-03-04,7680,7710,7260,7260,2182613,-5.836575875486381
2015-03-05,7330,7450,7260,7420,945419,2.203856749311295
2015-03-06,7420,7640,7400,7610,1251033,2.560646900269542
2015-03-09,7530,7570,7290,7380,1179045,-3.0223390275952693
2015-03-10,7430,7460,7240,7290,655319,-1.2195121951219512
2015-03-11,7190,7250,7150,7190,926571,-1.3717421124828533
2015-03-12,7190,7410,7170,7200,1051408,0.13908205841446453
2015-03-13,7330,7340,7210,7230,584689,0.4166666666666667
2015-03-16,7230,7230,7110,7150,713292,-1.1065006915629323
2015-03-17,7210,7560,7210,7490,2325034,4.755244755244755
2015-03-18,7540,7690,7450,7470,1852397,-0.26702269692923897
2015-03-19,7650,7690,7500,7540,1780321,0.9370816599732262
2015-03-20,7540,7660,7460,7660,1107672,1.5915119363395225
2015-03-23,7750,8140,7620,8060,4450182,5.221932114882506
2015-03-24,8040,8210,7980,8100,1720290,0.49627791563275436
2015-03-25,8090,8290,8000,8230,2826467,1.6049382716049383
2015-03-26,8120,8230,8070,8070,1447445,-1.9441069258809234
2015-03-27,8140,8170,7910,8100,1477304,0.37174721189591076
2015-03-30,8150,8470,8080,8400,2269605,3.7037037037037033
2015-03-31,8550,8840,8430,8460,3609267,0.7142857142857143
2015-04-01,8440,8680,8380,8620,2245030,1.8912529550827424
2015-04-02,8680,8760,8480,8560,1728232,-0.6960556844547563
2015-04-03,8620,9090,8620,8990,3561395,5.0233644859813085
2015-04-06,9090,9220,8950,9010,2454581,0.22246941045606228
2015-04-07,9050,9120,8850,9010,1714121,0.0
2015-04-08,9000,9840,8930,9380,5910684,4.1065482796892345
2015-04-09,9470,9730,9400,9570,2868462,2.025586353944563
2015-04-10,9690,10900,9650,10650,8783510,11.285266457680251
2015-04-13,10950,11950,10800,11450,10259501,7.511737089201878
2015-04-14,11450,11600,10750,11400,7062416,-0.43668122270742354
2015-04-15,11800,12250,11450,12050,7700434,5.701754385964912
2015-04-16,12300,12350,11600,12100,4324983,0.4149377593360996
2015-04-17,11950,12100,11600,11850,3184121,-2.066115702479339
2015-04-20,11400,12000,11350,11850,4289064,0.0
2015-04-21,12200,12250,11450,11450,3448372,-3.375527426160337
2015-04-22,11450,12200,11150,11650,7509657,1.7467248908296942
2015-04-23,11850,11950,11300,11750,3831631,0.8583690987124464
2015-04-24,11800,11800,11050,11300,3138901,-3.829787234042553
2015-04-27,11400,11850,11350,11550,1999088,2.2123893805309733
2015-04-28,11600,11900,11350,11350,2509181,-1.7316017316017316
2015-04-29,11450,11500,10900,11100,2137743,-2.2026431718061676
2015-04-30,10950,11350,10600,11150,2137866,0.45045045045045046
2015-05-04,11250,11350,10750,10750,1510169,-3.587443946188341
2015-05-06,10450,10550,9720,9900,4905425,-7.906976744186046
2015-05-07,10000,10400,9940,10400,2890297,5.05050505050505
2015-05-08,10400,10550,10250,10350,1318915,-0.4807692307692308
2015-05-11,10650,10850,10500,10500,1943633,1.4492753623188406
2015-05-12,10350,10500,10000,10100,1472749,-3.8095238095238098
2015-05-13,10150,10650,10150,10400,1795961,2.9702970297029703
2015-05-14,10350,10550,10300,10400,889034,0.0
2015-05-15,10650,10650,10000,10000,1589255,-3.8461538461538463
2015-05-18,10100,10250,10000,10150,1259497,1.5
2015-05-19,10200,10350,10050,10150,937605,0.0
2015-05-20,10200,10650,10200,10600,2058271,4.433497536945813
2015-05-21,10550,10650,10250,10350,1176893,-2.358490566037736
2015-05-22,10450,10650,10400,10500,1351371,1.4492753623188406
2015-05-26,10400,10450,10000,10050,1682565,-4.285714285714286
2015-05-27,9950,9990,9710,9750,1717725,-2.9850746268656714
2015-05-28,9930,9950,9670,9700,1267719,-0.5128205128205128
2015-05-29,9630,9930,9500,9560,1178206,-1.443298969072165
2015-06-01,9560,9600,9260,9380,1330355,-1.882845188284519
2015-06-02,9400,9700,9370,9460,1161943,0.8528784648187633
2015-06-03,9600,9840,9460,9550,1423083,0.9513742071881607
2015-06-04,9690,9720,9280,9300,1397348,-2.6178010471204187
2015-06-05,9150,9300,8960,9240,1370762,-0.6451612903225806
2015-06-08,9180,9840,9180,9820,2539580,6.277056277056277
2015-06-09,9780,9860,9600,9730,1027979,-0.9164969450101833
2015-06-10,9820,9900,9540,9590,1121963,-1.4388489208633095
2015-06-11,9720,9970,9290,9510,2668419,-0.8342022940563086
2015-06-12,9550,9700,9100,9200,1561414,-3.2597266035751837
2015-06-15,9170,9270,8840,8950,1086559,-2.717391304347826
2015-06-16,8900,8980,8590,8710,2032194,-2.6815642458100557
2015-06-17,8790,8910,8610,8890,1268134,2.066590126291619
2015-06-18,8930,9060,8700,8760,1423335,-1.4623172103487065
2015-06-19,8950,9340,8910,9180,1932772,4.794520547945205
2015-06-22,9200,9250,9020,9130,812420,-0.5446623093681917
2015-06-23,9380,9550,9330,9360,1855340,2.5191675794085433
2015-06-24,9360,9410,9220,9290,725327,-0.7478632478632479
2015-06-25,9230,9590,9200,9540,1321342,2.6910656620021527
2015-06-26,9460,9570,9380,9440,1100044,-1.0482180293501049
2015-06-29,9110,9160,8830,8890,1504348,-5.826271186440677
2015-06-30,8800,9090,8700,9070,990975,2.0247469066366706
2015-07-01,9100,9230,8960,9180,1249516,1.2127894156560088
2015-07-02,9280,9300,8950,8990,1183593,-2.0697167755991286
2015-07-03,9000,9050,8900,9000,1120363,0.11123470522803114
2015-07-06,8750,8870,8680,8740,1208186,-2.888888888888889
2015-07-07,8860,8980,8700,8890,1030489,1.7162471395881007
2015-07-08,8960,8970,8580,8620,1046191,-3.0371203599550056
2015-07-09,8500,8630,8310,8630,1265312,0.11600928074245939
2015-07-10,8630,8670,8510,8590,996811,-0.4634994206257242
2015-07-13,8590,9040,8570,9040,2068572,5.238649592549476
2015-07-14,9140,9140,8870,8880,1214986,-1.7699115044247788
2015-07-15,9010,9230,8900,8920,1918274,0.45045045045045046
2015-07-16,9020,9100,8910,9080,1682082,1.7937219730941705
2015-07-17,9230,9330,8870,8870,2439186,-2.3127753303964758
2015-07-20,8970,9030,8850,8990,1230827,1.3528748590755355
2015-07-21,9100,9120,8910,8960,1361431,-0.33370411568409347
2015-07-22,8900,9100,8870,8940,1268944,-0.2232142857142857
2015-07-23,9020,9020,8750,8940,854097,0.0
2015-07-24,8860,8930,8800,8810,942173,-1.45413870246085
2015-07-27,8710,8710,8460,8600,1066015,-2.383654937570942
2015-07-28,8530,8960,8530,8850,2203378,2.9069767441860463
2015-07-29,8860,8930,8540,8540,1082684,-3.5028248587570623
2015-07-30,8650,8760,8500,8550,1089558,0.117096018735363
2015-07-31,8550,8610,8450,8580,968902,0.3508771929824561
2015-08-03,8620,8650,8310,8320,980353,-3.0303030303030303
2015-08-04,8370,8560,8360,8460,1288528,1.6826923076923077
2015-08-05,8460,8580,8440,8470,964084,0.1182033096926714
2015-08-06,8550,8940,8520,8730,1968519,3.0696576151121606
2015-08-07,8680,8700,8560,8610,739457,-1.3745704467353952
2015-08-10,8560,8610,8380,8450,696612,-1.8583042973286876
2015-08-11,8560,8570,8130,8130,1547018,-3.7869822485207103
2015-08-12,8060,8100,7720,7890,1807618,-2.952029520295203
2015-08-13,7950,8170,7950,8130,1458148,3.041825095057034
2015-08-17,8150,8270,8030,8080,909103,-0.6150061500615006
2015-08-18,8130,8140,7870,7890,851397,-2.3514851485148514
2015-08-19,7820,7870,7520,7660,1292615,-2.915082382762991
2015-08-20,7660,7740,7570,7580,860327,-1.0443864229765014
2015-08-21,7210,7380,7040,7120,2119798,-6.068601583113456
2015-08-24,7050,7260,6860,7020,2082418,-1.4044943820224718
2015-08-25,7120,7350,6960,7270,2649717,3.561253561253561
2015-08-26,7240,7450,7140,7430,2001281,2.200825309491059
2015-08-27,7540,7540,7310,7340,1614305,-1.2113055181695829
2015-08-28,7470,7570,7430,7510,1292424,2.316076294277929
2015-08-31,7440,7460,7340,7360,925409,-1.9973368841544608
2015-09-01,7300,7340,7170,7180,829705,-2.4456521739130435
2015-09-02,7050,7300,7040,7210,912038,0.4178272980501393
2015-09-03,7330,7340,7070,7090,966472,-1.6643550624133148
2015-09-04,7110,7220,7050,7080,959518,-0.14104372355430184
2015-09-07,7060,7190,7060,7080,607192,0.0
2015-09-08,7130,7170,6910,6970,1180857,-1.5536723163841808
2015-09-09,7100,7610,7100,7600,1946999,9.038737446197992
2015-09-10,7400,7660,7380,7660,1349906,0.7894736842105263
2015-09-11,7640,7800,7530,7650,1272801,-0.13054830287206268
2015-09-14,7750,7750,7430,7500,725041,-1.9607843137254901
2015-09-15,7450,7910,7450,7810,1125801,4.133333333333333
2015-09-16,7930,8130,7910,8040,1455181,2.9449423815621
2015-09-17,8110,8130,7860,7980,1518971,-0.7462686567164178
2015-09-18,8070,8070,7820,7900,1584240,-1.0025062656641603
2015-09-21,7730,7780,7620,7620,963409,-3.5443037974683547
2015-09-22,7660,7920,7640,7840,789526,2.8871391076115485
2015-09-23,7680,7730,7570,7570,852351,-3.4438775510204076
2015-09-24,7640,7680,7570,7610,504237,0.5284015852047557
2015-09-25,7590,7730,7520,7730,545449,1.5768725361366622
2015-09-30,7600,7620,7420,7590,962330,-1.8111254851228977
2015-10-01,7620,7760,7560,7690,725687,1.3175230566534915
2015-10-02,7650,7710,7500,7520,860861,-2.2106631989596877
2015-10-05,7600,7650,7350,7360,1244589,-2.127659574468085
2015-10-06,7490,7530,7340,7360,1199946,0.0
2015-10-07,7390,7480,7350,7410,716481,0.6793478260869565
2015-10-08,7480,7480,7300,7380,974678,-0.4048582995951417
2015-10-12,7440,7700,7420,7620,2369451,3.2520325203252036
2015-10-13,7590,7640,7470,7510,1087625,-1.4435695538057742
2015-10-14,7480,7500,7400,7420,798813,-1.1984021304926764
2015-10-15,7460,7530,7410,7460,1190213,0.5390835579514826
2015-10-16,7530,7550,7420,7530,1048518,0.938337801608579
2015-10-19,7540,7610,7460,7560,980768,0.398406374501992
2015-10-20,7500,7500,7110,7250,2477238,-4.1005291005291005
2015-10-21,7220,7360,7190,7310,1048075,0.8275862068965517
2015-10-22,7280,7280,7100,7100,1206627,-2.8727770177838576
2015-10-23,7200,7240,7160,7170,705548,0.9859154929577465
2015-10-26,7250,7260,7170,7190,621393,0.2789400278940028
2015-10-27,7200,7240,7160,7190,494259,0.0
2015-10-28,7220,7220,7100,7150,468754,-0.5563282336578581
2015-10-29,7180,7210,7120,7150,713317,0.0
2015-10-30,7140,7180,6900,6920,1418711,-3.2167832167832167
2015-11-02,6950,6950,6870,6890,810708,-0.4335260115606936
2015-11-03,6970,7080,6930,7040,937072,2.1770682148040637
2015-11-04,7080,7080,6960,6980,591512,-0.8522727272727272
2015-11-05,6970,7030,6940,7010,442177,0.42979942693409745
2015-11-06,6950,7150,6950,7060,720792,0.7132667617689016
2015-11-09,7060,7060,6870,6870,833737,-2.6912181303116145
2015-11-10,6800,6800,6600,6650,1118032,-3.2023289665211063
2015-11-11,6600,6740,6600,6710,743201,0.9022556390977444
2015-11-12,6680,6710,6630,6700,513441,-0.14903129657228018
2015-11-13,6630,6680,6560,6640,528439,-0.8955223880597015
2015-11-16,6330,6500,6330,6350,895022,-4.367469879518072
2015-11-17,6450,6560,6400,6530,751267,2.8346456692913384
2015-11-18,6540,6640,6500,6550,710431,0.3062787136294028
2015-11-19,6620,6730,6600,6650,448472,1.5267175572519083
2015-11-20,6650,6710,6630,6690,413593,0.6015037593984963
2015-11-23,6700,6750,6650,6660,390447,-0.4484304932735426
2015-11-24,6670,6770,6660,6710,766613,0.7507507507507507
2015-11-25,6700,6730,6590,6590,693299,-1.7883755588673622
2015-11-26,6640,6720,6630,6710,416294,1.8209408194233687
2015-11-27,6710,6770,6640,6660,494291,-0.7451564828614009
2015-11-30,6700,6700,6450,6470,914185,-2.8528528528528527
2015-12-01,6490,6540,6390,6410,1202443,-0.9273570324574961
2015-12-02,6430,6450,6330,6340,959269,-1.0920436817472698
2015-12-03,6310,6350,6270,6320,775444,-0.31545741324921134
2015-12-04,6260,6290,6250,6260,627695,-0.949367088607595
2015-12-07,6340,6360,6210,6220,559284,-0.6389776357827476
2015-12-08,6220,6300,6090,6090,832296,-2.090032154340836
2015-12-09,6060,6170,6030,6080,875068,-0.16420361247947454
2015-12-10,6080,6170,6060,6140,697914,0.9868421052631579
2015-12-11,6120,6170,6060,6070,636459,-1.1400651465798046
2015-12-14,6010,6110,5980,6070,808375,0.0
2015-12-15,6090,6110,6030,6080,551416,0.16474464579901155
2015-12-16,6170,6280,6160,6220,831739,2.302631578947368
2015-12-17,6280,6320,6200,6200,823136,-0.3215434083601286
2015-12-18,6160,6330,6130,6280,634740,1.2903225806451613
2015-12-21,6290,6580,6280,6560,1112184,4.45859872611465
2015-12-22,6600,6610,6460,6510,720821,-0.7621951219512195
2015-12-23,6540,6750,6500,6620,1126816,1.6897081413210446
2015-12-24,6720,6740,6630,6630,942528,0.1510574018126888
2015-12-28,6660,6790,6620,6680,1445703,0.7541478129713424
2015-12-29,6570,6590,6500,6540,938616,-2.095808383233533
2015-12-30,6600,6610,6490,6490,600413,-0.764525993883792
2016-01-04,6410,6440,6250,6250,860909,-3.697996918335902
2016-01-05,6170,6320,6150,6200,785598,-0.8
2016-01-06,6230,6260,6060,6080,1094714,-1.935483870967742
2016-01-07,6030,6070,5760,5840,3179877,-3.9473684210526314
2016-01-08,5300,5490,5230,5420,35292371,-7.191780821917808
2016-01-11,5380,5420,5280,5280,4107144,-2.5830258302583027
2016-01-12,5290,5350,5160,5170,4458765,-2.083333333333333
2016-01-13,5230,5350,5220,5260,3949497,1.7408123791102514
2016-01-14,5180,5340,5100,5330,2497780,1.3307984790874523
2016-01-15,5400,5420,5200,5220,1929255,-2.0637898686679175
2016-01-18,5110,5250,5110,5200,1373848,-0.38314176245210724
2016-01-19,5190,5230,5140,5220,1354091,0.38461538461538464
2016-01-20,5220,5220,4975,5030,2683428,-3.6398467432950192
2016-01-21,5030,5190,4990,5070,1476321,0.7952286282306162
2016-01-22,5150,5280,5140,5240,1937036,3.353057199211045
2016-01-25,5330,5380,5270,5290,1279031,0.9541984732824428
2016-01-26,5220,5270,5150,5210,969419,-1.5122873345935728
2016-01-27,5300,5380,5200,5260,1548894,0.9596928982725527
2016-01-28,5220,5420,5220,5370,1500263,2.091254752851711
2016-01-29,5400,5400,5280,5370,1485390,0.0
2016-02-01,5590,5960,5530,5720,5690457,6.517690875232775
2016-02-02,5710,5710,5550,5610,2032668,-1.9230769230769231
2016-02-03,5760,5840,5600,5620,2885854,0.17825311942959002
2016-02-04,5780,5820,5690,5720,3147752,1.7793594306049825
2016-02-05,5770,6000,5750,5930,2602112,3.6713286713286712
2016-02-11,5630,5700,5490,5570,2465943,-6.070826306913997
2016-02-12,5520,5580,5180,5290,2820088,-5.026929982046679
2016-02-15,5690,6040,5630,5990,5457640,13.23251417769376
2016-02-16,6020,6020,5810,5930,2805678,-1.001669449081803
2016-02-17,5860,5930,5740,5760,2826912,-2.866779089376054
2016-02-18,6030,6110,5960,6080,3357589,5.555555555555555
2016-02-19,6110,6180,6060,6130,2198381,0.8223684210526315
2016-02-22,6150,6190,6090,6110,1312958,-0.3262642740619902
2016-02-23,6200,6200,6030,6100,1695208,-0.16366612111292964
2016-02-24,6060,6440,6060,6360,3000070,4.2622950819672125
2016-02-25,6370,6550,6330,6410,2961398,0.7861635220125787
2016-02-26,6410,6450,6350,6380,1813572,-0.46801872074883
2016-02-29,6390,6720,6340,6450,3233215,1.09717868338558
2016-03-02,6550,6610,6500,6530,2293238,1.2403100775193798
2016-03-03,6560,6560,6380,6560,2053601,0.45941807044410415
2016-03-04,6540,6610,6480,6580,1406636,0.3048780487804878
2016-03-07,6610,6780,6580,6720,2573193,2.127659574468085
2016-03-08,6780,6790,6540,6710,2171452,-0.1488095238095238
2016-03-09,6670,6720,6610,6700,1112609,-0.14903129657228018
2016-03-10,6720,6730,6620,6660,1220008,-0.5970149253731344
2016-03-11,6670,6680,6600,6640,822907,-0.3003003003003003
2016-03-14,6720,6760,6580,6600,1467678,-0.6024096385542169
2016-03-15,6640,6640,6440,6540,1799802,-0.9090909090909091
2016-03-16,6530,6640,6510,6600,1202256,0.9174311926605505
2016-03-17,6620,6780,6620,6740,2867793,2.1212121212121215
2016-03-18,6800,6840,6720,6760,1596190,0.2967359050445104
2016-03-21,6980,7030,6870,6950,2502515,2.8106508875739644
2016-03-22,6950,6950,6800,6840,1165555,-1.5827338129496402
2016-03-23,6850,6990,6820,6820,1410645,-0.29239766081871343
2016-03-24,6800,6820,6650,6650,1252007,-2.4926686217008798
2016-03-25,6680,6790,6590,6700,1594243,0.7518796992481203
2016-03-28,6820,6870,6710,6820,1481255,1.791044776119403
2016-03-29,6920,6970,6840,6890,2707579,1.0263929618768328
2016-03-30,6990,7290,6880,7120,5946225,3.3381712626995643
2016-03-31,7200,7210,6840,6870,5141044,-3.51123595505618
2016-04-01,7100,7150,6550,6640,10440413,-3.3478893740902476
2016-04-04,6700,6720,6380,6400,5505061,-3.614457831325301
2016-04-05,6450,6720,6440,6670,4487593,4.21875
2016-04-06,6610,6640,6450,6500,2664086,-2.548725637181409
2016-04-07,6560,6680,6480,6600,2505990,1.5384615384615385
2016-04-08,6520,6630,6440,6570,2109576,-0.45454545454545453
2016-04-11,6600,6670,6560,6580,1545965,0.15220700152207
2016-04-12,6610,6800,6580,6760,3400189,2.735562310030395
2016-04-14,6890,7140,6890,7100,6201105,5.029585798816568
2016-04-15,7170,7170,7050,7130,2279260,0.42253521126760557
2016-04-18,7080,7110,7030,7070,1698100,-0.8415147265077139
2016-04-19,7120,7190,7070,7140,2892232,0.9900990099009901
2016-04-20,7180,7290,7060,7060,3569680,-1.1204481792717087
2016-04-21,7130,7160,7050,7080,1833616,0.28328611898017
2016-04-22,7070,7190,7050,7180,1485819,1.4124293785310735
2016-04-25,7190,7260,7160,7170,1627409,-0.1392757660167131
2016-04-26,7180,7180,7060,7130,1853960,-0.5578800557880056
2016-04-27,7130,7140,7060,7090,860810,-0.5610098176718092
2016-04-28,7140,7200,7090,7100,1490363,0.14104372355430184
2016-04-29,7080,7110,6970,7100,1649389,0.0
2016-05-02,7020,7080,6870,6890,1765151,-2.9577464788732395
2016-05-03,6930,6940,6840,6860,917088,-0.43541364296081275
2016-05-04,6790,6810,6700,6710,1455558,-2.186588921282799
2016-05-09,6690,6690,6480,6490,1751423,-3.278688524590164
2016-05-10,6490,6660,6490,6650,848887,2.465331278890601
2016-05-11,6730,6750,6650,6730,738010,1.2030075187969926
2016-05-12,6650,6740,6540,6700,1053169,-0.44576523031203563
2016-05-13,6700,6730,6550,6730,1348337,0.44776119402985076
2016-05-16,6660,7140,6660,6990,3188881,3.863298662704309
2016-05-17,7060,7060,6870,6890,1173710,-1.4306151645207439
2016-05-18,6880,6940,6730,6760,1774532,-1.8867924528301887
2016-05-19,6740,6830,6690,6690,936635,-1.0355029585798818
2016-05-20,6660,6790,6520,6620,2106476,-1.046337817638266
2016-05-23,6640,6660,6570,6580,631931,-0.6042296072507553
2016-05-24,6540,6600,6470,6500,1027665,-1.21580547112462
2016-05-25,6670,6690,6500,6530,1394603,0.46153846153846156
2016-05-26,6570,6600,6370,6420,1545243,-1.6845329249617151
2016-05-27,6410,6530,6400,6470,854652,0.778816199376947
2016-05-30,6470,6490,6350,6400,1010137,-1.0819165378670788
2016-05-31,6380,6460,6350,6410,1305962,0.15625
2016-06-01,6450,6660,6410,6590,1563289,2.80811232449298
2016-06-02,6580,6590,6450,6460,1046348,-1.9726858877086493
2016-06-03,6450,6540,6400,6500,953966,0.6191950464396285
2016-06-07,6550,6750,6510,6730,1440600,3.5384615384615383
2016-06-08,6710,6730,6620,6710,1350803,-0.2971768202080238
2016-06-09,6760,6950,6760,6810,2357531,1.4903129657228018
2016-06-10,6810,6890,6710,6790,1318198,-0.2936857562408223
2016-06-13,6680,6750,6540,6580,1385332,-3.0927835051546393
2016-06-14,6560,6610,6440,6580,1793740,0.0
2016-06-15,6520,6580,6470,6470,990996,-1.6717325227963524
2016-06-16,6470,6490,6280,6320,1417129,-2.3183925811437405
2016-06-17,6410,6430,6340,6380,727054,0.949367088607595
2016-06-20,6450,6530,6420,6470,939061,1.4106583072100314
2016-06-21,6500,6500,6400,6470,562736,0.0
2016-06-22,6440,6560,6440,6540,1310031,1.0819165378670788
2016-06-23,6470,6650,6460,6650,978792,1.6819571865443423
2016-06-24,6750,6760,6240,6270,19943185,-5.714285714285714
2016-06-27,6020,6190,6020,6150,1892148,-1.9138755980861244
2016-06-28,6080,6210,6040,6210,1275428,0.975609756097561
